Date and Time:                Sat Oct 18 13:29:53.326 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	271
478.84332	313
479.35983	330
479.87631	328
480.39282	311
480.9093	320
481.42575	345
481.94223	321
482.45868	324
482.97513	344
483.49158	338
484.00803	362
484.52444	407
485.04086	465
485.55728	518
486.07367	554
486.59006	558
487.10645	601
487.62283	624
488.13919	701
488.65555	755
489.17191	784
489.68826	842
490.20459	851
490.72092	935
491.23724	949
491.75354	1029
492.26984	1046
492.78613	1116
493.30243	1131
493.8187	1203
494.33496	1205
494.85123	1361
495.36746	1380
495.8837	1382
496.39993	1544
496.91617	1570
497.43237	1721
497.94858	1773
498.46478	1724
498.98096	1841
499.49713	1989
500.01331	2160
500.52945	2299
501.04562	2405
501.56174	2530
502.07788	2850
502.59399	3019
503.11011	3247
503.62622	3542
504.1423	3958
504.65839	4506
505.17447	4863
505.69052	5503
506.20657	6220
506.72263	6699
507.23865	7443
507.75467	8276
508.27069	9053
508.78668	10129
509.30267	11448
509.81866	12358
510.33463	13473
510.85059	14542
511.36655	15513
511.88248	16351
512.39844	17223
512.91437	17863
513.43024	18747
513.94617	18951
514.46204	19610
514.97791	19906
515.49377	20207
516.00964	20366
516.52551	20232
517.04132	20197
517.55719	20019
518.073	19746
518.58881	19329
519.10461	19074
519.62036	18462
520.13617	18267
520.65192	17651
521.16766	16999
521.68341	15860
522.1991	15453
522.71484	14481
523.23053	13865
523.74622	12662
524.2619	11766
524.77759	10507
525.29327	9600
525.8089	8637
526.32452	7598
526.84015	6706
527.35577	5993
527.8714	5164
528.38696	4626
528.90259	4123
529.41815	3649
529.93372	3251
530.44922	2995
530.96478	2694
531.48029	2549
531.99579	2407
532.51129	2431
533.02679	2238
533.5423	2298
534.05774	2258
534.57318	2245
535.08862	2250
535.60406	2118
536.11945	2169
536.63489	2104
537.15027	2101
537.66565	2003
538.18097	2022
538.69635	1900
539.21167	1976
539.72699	1851
540.24231	1739
540.75763	1876
541.27289	1791
541.78821	1747
542.30347	1645
542.81873	1669
543.33392	1709
543.84918	1453
544.36438	1516
544.87958	1518
545.39478	1576
545.90991	1512
546.42511	1426
546.94025	1422
547.45538	1426
547.97052	1348
548.4856	1403
549.00073	1414
549.51581	1357
550.03088	1307
550.5459	1307
551.06097	1291
551.57599	1256
552.091	1248
552.60602	1218
553.12097	1264
553.63593	1306
554.15094	1257
554.66583	1223
555.18079	1198
555.69568	1240
556.21063	1206
556.72552	1263
557.24036	1186
557.75525	1185
558.27008	1237
558.78491	1125
559.29974	1178
559.81458	1197
560.32935	1116
560.84412	1041
561.35889	1161
561.87366	1136
562.38837	1113
562.90308	1096
563.41779	1123
563.9325	1074
564.44714	1122
564.96179	1043
565.47644	1029
565.99109	1061
566.50574	1063
567.02032	1033
567.53491	1050
568.0495	1035
568.56403	1042
569.07861	1057
569.59314	1006
570.1076	994
570.62213	992
571.1366	1050
571.65106	1007
572.16553	1006
572.67999	1006
573.1944	992
573.7088	954
574.22321	1026
574.73755	830
575.25195	975
575.7663	956
576.28058	901
576.79492	906
577.3092	919
577.82349	888
578.33777	865
578.85205	841
579.36627	903
579.88049	888
580.39471	874
580.90887	831
581.42303	857
581.93719	824
582.45135	919
582.96545	848
583.47955	840
583.99365	845
584.50775	838
585.02179	856
585.53583	839
586.04987	777
586.5639	843
587.07788	782
587.59186	844
588.10583	780
588.61975	774
589.13373	801
589.64758	738
590.1615	816
590.67542	775
591.18927	749
591.70306	753
592.21692	786
592.73071	719
593.24451	751
593.7583	785
594.27209	751
594.78583	747
595.29956	760
595.81323	749
