Date and Time:                Sat Oct 18 13:29:19.536 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	274
478.84332	313
479.35983	313
479.87631	315
480.39282	301
480.9093	353
481.42575	333
481.94223	334
482.45868	333
482.97513	327
483.49158	324
484.00803	343
484.52444	390
485.04086	451
485.55728	480
486.07367	540
486.59006	593
487.10645	588
487.62283	684
488.13919	734
488.65555	775
489.17191	779
489.68826	832
490.20459	877
490.72092	942
491.23724	963
491.75354	1008
492.26984	1018
492.78613	1129
493.30243	1194
493.8187	1212
494.33496	1197
494.85123	1352
495.36746	1394
495.8837	1430
496.39993	1597
496.91617	1555
497.43237	1687
497.94858	1708
498.46478	1834
498.98096	1970
499.49713	2095
500.01331	2134
500.52945	2220
501.04562	2393
501.56174	2448
502.07788	2760
502.59399	3122
503.11011	3284
503.62622	3639
504.1423	4128
504.65839	4328
505.17447	4865
505.69052	5484
506.20657	6027
506.72263	6533
507.23865	7513
507.75467	8264
508.27069	9322
508.78668	10197
509.30267	11136
509.81866	12201
510.33463	13261
510.85059	14452
511.36655	15164
511.88248	16543
512.39844	17005
512.91437	17757
513.43024	18485
513.94617	19126
514.46204	19655
514.97791	19550
515.49377	20192
516.00964	20758
516.52551	20405
517.04132	20077
517.55719	20066
518.073	20037
518.58881	19740
519.10461	19094
519.62036	18784
520.13617	18105
520.65192	17747
521.16766	16761
521.68341	16186
522.1991	15220
522.71484	14738
523.23053	13578
523.74622	12615
524.2619	11493
524.77759	10714
525.29327	9467
525.8089	8623
526.32452	7655
526.84015	6830
527.35577	6163
527.8714	5161
528.38696	4815
528.90259	4130
529.41815	3597
529.93372	3252
530.44922	2978
530.96478	2724
531.48029	2620
531.99579	2493
532.51129	2324
533.02679	2346
533.5423	2281
534.05774	2299
534.57318	2142
535.08862	2170
535.60406	2200
536.11945	2110
536.63489	2107
537.15027	2063
537.66565	2111
538.18097	1964
538.69635	1984
539.21167	1947
539.72699	1925
540.24231	1903
540.75763	1819
541.27289	1787
541.78821	1770
542.30347	1728
542.81873	1665
543.33392	1620
543.84918	1599
544.36438	1598
544.87958	1518
545.39478	1525
545.90991	1439
546.42511	1440
546.94025	1470
547.45538	1461
547.97052	1426
548.4856	1388
549.00073	1365
549.51581	1358
550.03088	1344
550.5459	1296
551.06097	1249
551.57599	1284
552.091	1247
552.60602	1191
553.12097	1275
553.63593	1268
554.15094	1215
554.66583	1253
555.18079	1184
555.69568	1151
556.21063	1229
556.72552	1181
557.24036	1128
557.75525	1193
558.27008	1168
558.78491	1193
559.29974	1116
559.81458	1121
560.32935	1178
560.84412	1141
561.35889	1163
561.87366	1091
562.38837	1098
562.90308	1097
563.41779	1070
563.9325	1098
564.44714	1121
564.96179	1050
565.47644	1035
565.99109	1079
566.50574	1072
567.02032	1106
567.53491	1040
568.0495	1049
568.56403	1034
569.07861	1080
569.59314	993
570.1076	990
570.62213	963
571.1366	1011
571.65106	954
572.16553	981
572.67999	975
573.1944	989
573.7088	926
574.22321	987
574.73755	972
575.25195	943
575.7663	949
576.28058	966
576.79492	903
577.3092	833
577.82349	917
578.33777	907
578.85205	918
579.36627	865
579.88049	847
580.39471	857
580.90887	880
581.42303	875
581.93719	873
582.45135	811
582.96545	901
583.47955	855
583.99365	829
584.50775	857
585.02179	765
585.53583	807
586.04987	797
586.5639	828
587.07788	836
587.59186	790
588.10583	809
588.61975	748
589.13373	804
589.64758	740
590.1615	762
590.67542	793
591.18927	776
591.70306	736
592.21692	798
592.73071	746
593.24451	705
593.7583	769
594.27209	792
594.78583	732
595.29956	727
595.81323	730
