Date and Time:                Sat Oct 18 13:28:45.903 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	272
478.84332	329
479.35983	344
479.87631	330
480.39282	337
480.9093	340
481.42575	330
481.94223	325
482.45868	325
482.97513	331
483.49158	343
484.00803	354
484.52444	418
485.04086	447
485.55728	485
486.07367	532
486.59006	591
487.10645	606
487.62283	610
488.13919	650
488.65555	738
489.17191	766
489.68826	856
490.20459	865
490.72092	935
491.23724	1018
491.75354	1031
492.26984	1098
492.78613	1135
493.30243	1185
493.8187	1252
494.33496	1260
494.85123	1339
495.36746	1368
495.8837	1419
496.39993	1578
496.91617	1579
497.43237	1702
497.94858	1779
498.46478	1780
498.98096	1880
499.49713	1986
500.01331	2112
500.52945	2269
501.04562	2322
501.56174	2415
502.07788	2660
502.59399	2943
503.11011	3186
503.62622	3687
504.1423	4048
504.65839	4311
505.17447	4918
505.69052	5367
506.20657	6051
506.72263	6663
507.23865	7469
507.75467	8271
508.27069	9038
508.78668	10127
509.30267	11090
509.81866	12319
510.33463	13584
510.85059	14344
511.36655	15656
511.88248	16193
512.39844	16953
512.91437	17878
513.43024	18343
513.94617	19105
514.46204	19386
514.97791	20240
515.49377	20034
516.00964	20303
516.52551	20333
517.04132	20692
517.55719	20214
518.073	20074
518.58881	19560
519.10461	18993
519.62036	18647
520.13617	17984
520.65192	17500
521.16766	16939
521.68341	16206
522.1991	15382
522.71484	14525
523.23053	13690
523.74622	12755
524.2619	11656
524.77759	10778
525.29327	9666
525.8089	8491
526.32452	7540
526.84015	6676
527.35577	6159
527.8714	5127
528.38696	4727
528.90259	4066
529.41815	3566
529.93372	3374
530.44922	2994
530.96478	2775
531.48029	2537
531.99579	2438
532.51129	2426
533.02679	2367
533.5423	2301
534.05774	2238
534.57318	2196
535.08862	2217
535.60406	2155
536.11945	2175
536.63489	2049
537.15027	1975
537.66565	2100
538.18097	2056
538.69635	1933
539.21167	1912
539.72699	1883
540.24231	1903
540.75763	1846
541.27289	1745
541.78821	1715
542.30347	1645
542.81873	1612
543.33392	1595
543.84918	1604
544.36438	1482
544.87958	1565
545.39478	1532
545.90991	1467
546.42511	1477
546.94025	1445
547.45538	1343
547.97052	1446
548.4856	1342
549.00073	1366
549.51581	1348
550.03088	1290
550.5459	1253
551.06097	1263
551.57599	1339
552.091	1303
552.60602	1299
553.12097	1207
553.63593	1270
554.15094	1195
554.66583	1234
555.18079	1269
555.69568	1259
556.21063	1211
556.72552	1190
557.24036	1189
557.75525	1179
558.27008	1195
558.78491	1136
559.29974	1138
559.81458	1127
560.32935	1139
560.84412	1075
561.35889	1110
561.87366	1098
562.38837	1182
562.90308	1136
563.41779	1122
563.9325	1099
564.44714	1116
564.96179	1053
565.47644	1095
565.99109	1031
566.50574	1033
567.02032	1059
567.53491	1024
568.0495	1040
568.56403	1111
569.07861	1040
569.59314	999
570.1076	994
570.62213	992
571.1366	997
571.65106	1006
572.16553	1017
572.67999	987
573.1944	958
573.7088	985
574.22321	931
574.73755	946
575.25195	936
575.7663	925
576.28058	930
576.79492	950
577.3092	902
577.82349	904
578.33777	900
578.85205	877
579.36627	844
579.88049	879
580.39471	906
580.90887	872
581.42303	834
581.93719	867
582.45135	831
582.96545	867
583.47955	880
583.99365	820
584.50775	840
585.02179	832
585.53583	789
586.04987	843
586.5639	773
587.07788	750
587.59186	746
588.10583	761
588.61975	809
589.13373	806
589.64758	765
590.1615	712
590.67542	795
591.18927	791
591.70306	809
592.21692	748
592.73071	728
593.24451	723
593.7583	754
594.27209	753
594.78583	734
595.29956	750
595.81323	753
