Date and Time:                Fri Oct 17 08:42:51.299 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	321
478.84332	375
479.35983	364
479.87631	350
480.39282	365
480.9093	377
481.42575	381
481.94223	369
482.45868	375
482.97513	339
483.49158	355
484.00803	370
484.52444	392
485.04086	378
485.55728	409
486.07367	406
486.59006	411
487.10645	400
487.62283	445
488.13919	462
488.65555	441
489.17191	454
489.68826	456
490.20459	451
490.72092	447
491.23724	433
491.75354	474
492.26984	449
492.78613	508
493.30243	480
493.8187	493
494.33496	499
494.85123	515
495.36746	487
495.8837	538
496.39993	579
496.91617	524
497.43237	535
497.94858	565
498.46478	576
498.98096	531
499.49713	580
500.01331	609
500.52945	590
501.04562	589
501.56174	563
502.07788	593
502.59399	556
503.11011	584
503.62622	588
504.1423	605
504.65839	572
505.17447	616
505.69052	584
506.20657	563
506.72263	546
507.23865	548
507.75467	581
508.27069	544
508.78668	592
509.30267	590
509.81866	595
510.33463	536
510.85059	588
511.36655	574
511.88248	578
512.39844	549
512.91437	563
513.43024	592
513.94617	577
514.46204	574
514.97791	580
515.49377	560
516.00964	574
516.52551	542
517.04132	560
517.55719	605
518.073	593
518.58881	552
519.10461	585
519.62036	560
520.13617	587
520.65192	526
521.16766	562
521.68341	548
522.1991	535
522.71484	534
523.23053	580
523.74622	592
524.2619	523
524.77759	545
525.29327	577
525.8089	551
526.32452	527
526.84015	569
527.35577	544
527.8714	565
528.38696	575
528.90259	516
529.41815	568
529.93372	573
530.44922	580
530.96478	551
531.48029	564
531.99579	549
532.51129	543
533.02679	523
533.5423	599
534.05774	582
534.57318	540
535.08862	536
535.60406	536
536.11945	598
536.63489	551
537.15027	531
537.66565	557
538.18097	554
538.69635	541
539.21167	549
539.72699	544
540.24231	578
540.75763	550
541.27289	585
541.78821	533
542.30347	576
542.81873	540
543.33392	537
543.84918	548
544.36438	562
544.87958	562
545.39478	569
545.90991	563
546.42511	506
546.94025	557
547.45538	568
547.97052	531
548.4856	582
549.00073	538
549.51581	563
550.03088	581
550.5459	579
551.06097	605
551.57599	593
552.091	542
552.60602	570
553.12097	594
553.63593	645
554.15094	609
554.66583	562
555.18079	645
555.69568	594
556.21063	582
556.72552	615
557.24036	616
557.75525	590
558.27008	617
558.78491	636
559.29974	639
559.81458	646
560.32935	641
560.84412	664
561.35889	627
561.87366	683
562.38837	651
562.90308	695
563.41779	634
563.9325	667
564.44714	673
564.96179	738
565.47644	672
565.99109	663
566.50574	608
567.02032	730
567.53491	757
568.0495	769
568.56403	710
569.07861	723
569.59314	790
570.1076	719
570.62213	774
571.1366	767
571.65106	770
572.16553	790
572.67999	781
573.1944	790
573.7088	791
574.22321	753
574.73755	767
575.25195	742
575.7663	814
576.28058	832
576.79492	775
577.3092	851
577.82349	802
578.33777	834
578.85205	840
579.36627	853
579.88049	868
580.39471	922
580.90887	904
581.42303	875
581.93719	948
582.45135	966
582.96545	895
583.47955	943
583.99365	963
584.50775	962
585.02179	880
585.53583	989
586.04987	959
586.5639	940
587.07788	993
587.59186	1013
588.10583	1002
588.61975	963
589.13373	962
589.64758	1010
590.1615	1042
590.67542	1043
591.18927	999
591.70306	1098
592.21692	1076
592.73071	969
593.24451	1022
593.7583	1054
594.27209	1110
594.78583	1066
595.29956	1079
595.81323	1037
596.32697	999
596.84064	1046
597.35425	1006
597.86792	1055
598.38153	1122
598.89514	1091
599.40875	1140
599.9223	1029
600.43585	1078
600.9494	1115
601.46289	1068
601.97638	1091
602.48987	1109
603.00336	1075
603.51678	1094
604.03021	1167
604.54364	1128
605.05701	1080
