Date and Time:                Fri Oct 17 08:45:34.887 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	302
478.84332	351
479.35983	364
479.87631	373
480.39282	369
480.9093	378
481.42575	363
481.94223	358
482.45868	356
482.97513	372
483.49158	370
484.00803	395
484.52444	402
485.04086	381
485.55728	420
486.07367	400
486.59006	418
487.10645	428
487.62283	435
488.13919	407
488.65555	420
489.17191	439
489.68826	448
490.20459	453
490.72092	454
491.23724	483
491.75354	479
492.26984	484
492.78613	507
493.30243	481
493.8187	490
494.33496	476
494.85123	484
495.36746	521
495.8837	535
496.39993	518
496.91617	570
497.43237	553
497.94858	555
498.46478	530
498.98096	534
499.49713	591
500.01331	537
500.52945	581
501.04562	561
501.56174	551
502.07788	547
502.59399	595
503.11011	590
503.62622	562
504.1423	586
504.65839	542
505.17447	555
505.69052	560
506.20657	594
506.72263	582
507.23865	541
507.75467	595
508.27069	566
508.78668	581
509.30267	552
509.81866	545
510.33463	571
510.85059	595
511.36655	568
511.88248	593
512.39844	576
512.91437	564
513.43024	580
513.94617	564
514.46204	560
514.97791	528
515.49377	544
516.00964	537
516.52551	566
517.04132	556
517.55719	575
518.073	554
518.58881	577
519.10461	558
519.62036	543
520.13617	570
520.65192	551
521.16766	592
521.68341	572
522.1991	594
522.71484	573
523.23053	554
523.74622	578
524.2619	554
524.77759	538
525.29327	536
525.8089	533
526.32452	567
526.84015	635
527.35577	519
527.8714	517
528.38696	530
528.90259	558
529.41815	541
529.93372	547
530.44922	513
530.96478	540
531.48029	528
531.99579	561
532.51129	557
533.02679	569
533.5423	537
534.05774	511
534.57318	540
535.08862	554
535.60406	537
536.11945	544
536.63489	537
537.15027	566
537.66565	537
538.18097	586
538.69635	548
539.21167	566
539.72699	535
540.24231	587
540.75763	533
541.27289	552
541.78821	522
542.30347	538
542.81873	566
543.33392	542
543.84918	599
544.36438	577
544.87958	542
545.39478	530
545.90991	568
546.42511	572
546.94025	578
547.45538	550
547.97052	564
548.4856	565
549.00073	587
549.51581	571
550.03088	533
550.5459	607
551.06097	629
551.57599	577
552.091	586
552.60602	595
553.12097	552
553.63593	565
554.15094	553
554.66583	615
555.18079	625
555.69568	634
556.21063	570
556.72552	628
557.24036	605
557.75525	668
558.27008	590
558.78491	613
559.29974	647
559.81458	580
560.32935	645
560.84412	614
561.35889	660
561.87366	658
562.38837	629
562.90308	651
563.41779	669
563.9325	661
564.44714	661
564.96179	653
565.47644	676
565.99109	687
566.50574	669
567.02032	698
567.53491	734
568.0495	682
568.56403	733
569.07861	699
569.59314	727
570.1076	736
570.62213	693
571.1366	726
571.65106	725
572.16553	778
572.67999	783
573.1944	772
573.7088	837
574.22321	869
574.73755	794
575.25195	813
575.7663	810
576.28058	856
576.79492	817
577.3092	872
577.82349	852
578.33777	853
578.85205	850
579.36627	835
579.88049	875
580.39471	867
580.90887	891
581.42303	870
581.93719	894
582.45135	878
582.96545	892
583.47955	997
583.99365	1009
584.50775	949
585.02179	945
585.53583	920
586.04987	995
586.5639	966
587.07788	985
587.59186	988
588.10583	1013
588.61975	1046
589.13373	1000
589.64758	1044
590.1615	991
590.67542	1025
591.18927	1053
591.70306	986
592.21692	1037
592.73071	964
593.24451	994
593.7583	1036
594.27209	1028
594.78583	1095
595.29956	1071
595.81323	1032
596.32697	1028
596.84064	1073
597.35425	1085
597.86792	1035
598.38153	1026
598.89514	1098
599.40875	1086
599.9223	1050
600.43585	1080
600.9494	1101
601.46289	1132
601.97638	1108
602.48987	1091
603.00336	1064
603.51678	1072
604.03021	1094
604.54364	1112
605.05701	1096
