Date and Time:                Fri Oct 17 08:19:34.115 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	250
478.84332	335
479.35983	314
479.87631	317
480.39282	336
480.9093	326
481.42575	332
481.94223	325
482.45868	327
482.97513	337
483.49158	325
484.00803	360
484.52444	326
485.04086	354
485.55728	317
486.07367	340
486.59006	348
487.10645	340
487.62283	325
488.13919	324
488.65555	333
489.17191	334
489.68826	314
490.20459	348
490.72092	326
491.23724	331
491.75354	351
492.26984	312
492.78613	335
493.30243	338
493.8187	336
494.33496	340
494.85123	347
495.36746	338
495.8837	341
496.39993	355
496.91617	374
497.43237	352
497.94858	361
498.46478	353
498.98096	349
499.49713	326
500.01331	345
500.52945	331
501.04562	326
501.56174	365
502.07788	350
502.59399	357
503.11011	338
503.62622	360
504.1423	354
504.65839	344
505.17447	351
505.69052	363
506.20657	342
506.72263	327
507.23865	348
507.75467	359
508.27069	359
508.78668	358
509.30267	358
509.81866	335
510.33463	393
510.85059	349
511.36655	339
511.88248	341
512.39844	363
512.91437	376
513.43024	366
513.94617	363
514.46204	333
514.97791	358
515.49377	341
516.00964	347
516.52551	359
517.04132	329
517.55719	349
518.073	349
518.58881	351
519.10461	330
519.62036	332
520.13617	330
520.65192	334
521.16766	330
521.68341	334
522.1991	317
522.71484	352
523.23053	353
523.74622	353
524.2619	351
524.77759	358
525.29327	321
525.8089	360
526.32452	344
526.84015	343
527.35577	360
527.8714	340
528.38696	335
528.90259	326
529.41815	366
529.93372	341
530.44922	338
530.96478	357
531.48029	352
531.99579	358
532.51129	331
533.02679	359
533.5423	347
534.05774	332
534.57318	366
535.08862	336
535.60406	329
536.11945	355
536.63489	356
537.15027	332
537.66565	350
538.18097	335
538.69635	331
539.21167	357
539.72699	327
540.24231	349
540.75763	336
541.27289	343
541.78821	360
542.30347	350
542.81873	344
543.33392	353
543.84918	333
544.36438	331
544.87958	341
545.39478	340
545.90991	341
546.42511	351
546.94025	367
547.45538	336
547.97052	339
548.4856	343
549.00073	316
549.51581	330
550.03088	341
550.5459	344
551.06097	324
551.57599	341
552.091	339
552.60602	327
553.12097	325
553.63593	326
554.15094	339
554.66583	320
555.18079	332
555.69568	347
556.21063	318
556.72552	355
557.24036	359
557.75525	332
558.27008	339
558.78491	341
559.29974	336
559.81458	330
560.32935	356
560.84412	325
561.35889	341
561.87366	361
562.38837	340
562.90308	348
563.41779	318
563.9325	305
564.44714	327
564.96179	337
565.47644	328
565.99109	342
566.50574	331
567.02032	338
567.53491	335
568.0495	342
568.56403	329
569.07861	334
569.59314	338
570.1076	339
570.62213	347
571.1366	322
571.65106	360
572.16553	316
572.67999	331
573.1944	336
573.7088	326
574.22321	340
574.73755	334
575.25195	338
575.7663	334
576.28058	328
576.79492	335
577.3092	327
577.82349	315
578.33777	327
578.85205	352
579.36627	333
579.88049	316
580.39471	335
580.90887	352
581.42303	317
581.93719	326
582.45135	331
582.96545	327
583.47955	320
583.99365	318
584.50775	330
585.02179	354
585.53583	330
586.04987	302
586.5639	329
587.07788	342
587.59186	325
588.10583	307
588.61975	318
589.13373	338
589.64758	325
590.1615	334
590.67542	325
591.18927	329
591.70306	339
592.21692	327
592.73071	307
593.24451	319
593.7583	333
594.27209	322
594.78583	304
595.29956	335
595.81323	318
596.32697	314
596.84064	341
597.35425	330
597.86792	355
598.38153	331
598.89514	340
599.40875	314
599.9223	329
600.43585	329
600.9494	325
601.46289	322
601.97638	350
602.48987	343
603.00336	324
603.51678	309
604.03021	328
604.54364	326
605.05701	336
605.57043	298
606.08374	317
606.59711	334
607.11041	334
