Date and Time:                Fri Oct 17 08:18:12.257 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	267
478.84332	305
479.35983	335
479.87631	321
480.39282	341
480.9093	353
481.42575	322
481.94223	332
482.45868	320
482.97513	324
483.49158	302
484.00803	311
484.52444	309
485.04086	320
485.55728	320
486.07367	311
486.59006	322
487.10645	330
487.62283	312
488.13919	334
488.65555	344
489.17191	345
489.68826	331
490.20459	331
490.72092	330
491.23724	345
491.75354	307
492.26984	336
492.78613	365
493.30243	337
493.8187	309
494.33496	368
494.85123	344
495.36746	342
495.8837	343
496.39993	336
496.91617	343
497.43237	343
497.94858	358
498.46478	345
498.98096	337
499.49713	355
500.01331	342
500.52945	358
501.04562	350
501.56174	367
502.07788	343
502.59399	355
503.11011	360
503.62622	354
504.1423	317
504.65839	373
505.17447	370
505.69052	345
506.20657	339
506.72263	351
507.23865	335
507.75467	334
508.27069	340
508.78668	353
509.30267	357
509.81866	319
510.33463	328
510.85059	372
511.36655	331
511.88248	337
512.39844	323
512.91437	347
513.43024	346
513.94617	345
514.46204	352
514.97791	356
515.49377	368
516.00964	364
516.52551	357
517.04132	327
517.55719	335
518.073	343
518.58881	361
519.10461	344
519.62036	347
520.13617	352
520.65192	340
521.16766	356
521.68341	337
522.1991	343
522.71484	326
523.23053	355
523.74622	337
524.2619	342
524.77759	362
525.29327	357
525.8089	346
526.32452	369
526.84015	348
527.35577	336
527.8714	337
528.38696	356
528.90259	359
529.41815	343
529.93372	338
530.44922	368
530.96478	337
531.48029	348
531.99579	341
532.51129	355
533.02679	359
533.5423	350
534.05774	323
534.57318	354
535.08862	352
535.60406	350
536.11945	324
536.63489	353
537.15027	330
537.66565	354
538.18097	372
538.69635	331
539.21167	337
539.72699	325
540.24231	345
540.75763	330
541.27289	362
541.78821	361
542.30347	363
542.81873	320
543.33392	363
543.84918	343
544.36438	346
544.87958	335
545.39478	351
545.90991	348
546.42511	349
546.94025	349
547.45538	359
547.97052	337
548.4856	337
549.00073	321
549.51581	358
550.03088	361
550.5459	354
551.06097	319
551.57599	319
552.091	335
552.60602	360
553.12097	334
553.63593	318
554.15094	338
554.66583	340
555.18079	323
555.69568	341
556.21063	339
556.72552	354
557.24036	333
557.75525	343
558.27008	345
558.78491	320
559.29974	330
559.81458	354
560.32935	341
560.84412	316
561.35889	341
561.87366	336
562.38837	338
562.90308	329
563.41779	338
563.9325	321
564.44714	349
564.96179	327
565.47644	335
565.99109	322
566.50574	335
567.02032	308
567.53491	352
568.0495	332
568.56403	336
569.07861	324
569.59314	327
570.1076	338
570.62213	313
571.1366	334
571.65106	336
572.16553	338
572.67999	344
573.1944	335
573.7088	336
574.22321	307
574.73755	315
575.25195	351
575.7663	354
576.28058	319
576.79492	335
577.3092	331
577.82349	346
578.33777	343
578.85205	356
579.36627	319
579.88049	323
580.39471	344
580.90887	323
581.42303	333
581.93719	343
582.45135	318
582.96545	332
583.47955	327
583.99365	305
584.50775	347
585.02179	342
585.53583	296
586.04987	342
586.5639	329
587.07788	345
587.59186	335
588.10583	328
588.61975	333
589.13373	337
589.64758	307
590.1615	343
590.67542	317
591.18927	324
591.70306	311
592.21692	340
592.73071	319
593.24451	313
593.7583	319
594.27209	315
594.78583	328
595.29956	324
595.81323	324
596.32697	322
596.84064	313
597.35425	336
597.86792	316
598.38153	339
598.89514	313
599.40875	308
599.9223	314
600.43585	323
600.9494	345
601.46289	317
601.97638	320
602.48987	329
603.00336	317
603.51678	340
604.03021	333
604.54364	317
605.05701	326
605.57043	328
606.08374	308
606.59711	350
607.11041	334
