Date and Time:                Fri Oct 17 08:15:28.566 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	271
478.84332	330
479.35983	337
479.87631	326
480.39282	322
480.9093	331
481.42575	370
481.94223	304
482.45868	338
482.97513	335
483.49158	326
484.00803	310
484.52444	341
485.04086	348
485.55728	331
486.07367	304
486.59006	336
487.10645	344
487.62283	332
488.13919	330
488.65555	319
489.17191	330
489.68826	314
490.20459	346
490.72092	357
491.23724	345
491.75354	329
492.26984	336
492.78613	314
493.30243	348
493.8187	331
494.33496	360
494.85123	344
495.36746	356
495.8837	357
496.39993	362
496.91617	337
497.43237	362
497.94858	359
498.46478	352
498.98096	347
499.49713	343
500.01331	350
500.52945	367
501.04562	337
501.56174	367
502.07788	341
502.59399	349
503.11011	357
503.62622	338
504.1423	344
504.65839	348
505.17447	340
505.69052	357
506.20657	346
506.72263	337
507.23865	327
507.75467	345
508.27069	349
508.78668	352
509.30267	357
509.81866	356
510.33463	341
510.85059	372
511.36655	326
511.88248	359
512.39844	336
512.91437	350
513.43024	334
513.94617	362
514.46204	337
514.97791	322
515.49377	339
516.00964	357
516.52551	340
517.04132	347
517.55719	328
518.073	366
518.58881	342
519.10461	338
519.62036	344
520.13617	356
520.65192	352
521.16766	348
521.68341	360
522.1991	344
522.71484	326
523.23053	343
523.74622	337
524.2619	364
524.77759	353
525.29327	351
525.8089	345
526.32452	337
526.84015	339
527.35577	344
527.8714	348
528.38696	340
528.90259	335
529.41815	355
529.93372	356
530.44922	356
530.96478	364
531.48029	341
531.99579	352
532.51129	334
533.02679	334
533.5423	328
534.05774	337
534.57318	345
535.08862	358
535.60406	352
536.11945	316
536.63489	352
537.15027	321
537.66565	331
538.18097	327
538.69635	332
539.21167	351
539.72699	350
540.24231	336
540.75763	346
541.27289	344
541.78821	354
542.30347	338
542.81873	325
543.33392	337
543.84918	359
544.36438	352
544.87958	340
545.39478	324
545.90991	325
546.42511	341
546.94025	333
547.45538	336
547.97052	339
548.4856	340
549.00073	336
549.51581	342
550.03088	343
550.5459	343
551.06097	375
551.57599	345
552.091	344
552.60602	347
553.12097	323
553.63593	349
554.15094	314
554.66583	323
555.18079	320
555.69568	331
556.21063	337
556.72552	343
557.24036	330
557.75525	338
558.27008	352
558.78491	310
559.29974	356
559.81458	334
560.32935	325
560.84412	342
561.35889	334
561.87366	359
562.38837	327
562.90308	328
563.41779	317
563.9325	327
564.44714	328
564.96179	335
565.47644	336
565.99109	340
566.50574	341
567.02032	322
567.53491	333
568.0495	346
568.56403	332
569.07861	325
569.59314	349
570.1076	323
570.62213	324
571.1366	341
571.65106	310
572.16553	315
572.67999	315
573.1944	334
573.7088	324
574.22321	330
574.73755	334
575.25195	354
575.7663	312
576.28058	321
576.79492	324
577.3092	336
577.82349	330
578.33777	320
578.85205	326
579.36627	327
579.88049	329
580.39471	354
580.90887	324
581.42303	352
581.93719	336
582.45135	354
582.96545	319
583.47955	320
583.99365	313
584.50775	329
585.02179	318
585.53583	340
586.04987	354
586.5639	327
587.07788	315
587.59186	341
588.10583	316
588.61975	352
589.13373	326
589.64758	339
590.1615	325
590.67542	323
591.18927	353
591.70306	300
592.21692	320
592.73071	331
593.24451	323
593.7583	329
594.27209	318
594.78583	313
595.29956	328
595.81323	322
596.32697	340
596.84064	328
597.35425	335
597.86792	324
598.38153	320
598.89514	339
599.40875	307
599.9223	329
600.43585	322
600.9494	337
601.46289	333
601.97638	331
602.48987	324
603.00336	349
603.51678	342
604.03021	322
604.54364	329
605.05701	326
605.57043	316
606.08374	344
606.59711	332
607.11041	325
