Date and Time:                Fri Oct 17 08:21:36.886 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	269
478.84332	338
479.35983	349
479.87631	326
480.39282	342
480.9093	323
481.42575	320
481.94223	329
482.45868	340
482.97513	331
483.49158	342
484.00803	330
484.52444	353
485.04086	334
485.55728	339
486.07367	324
486.59006	336
487.10645	335
487.62283	333
488.13919	336
488.65555	327
489.17191	345
489.68826	337
490.20459	336
490.72092	331
491.23724	317
491.75354	353
492.26984	319
492.78613	343
493.30243	337
493.8187	325
494.33496	344
494.85123	345
495.36746	333
495.8837	348
496.39993	367
496.91617	355
497.43237	354
497.94858	358
498.46478	347
498.98096	383
499.49713	351
500.01331	362
500.52945	353
501.04562	355
501.56174	355
502.07788	333
502.59399	369
503.11011	330
503.62622	375
504.1423	350
504.65839	360
505.17447	346
505.69052	373
506.20657	332
506.72263	332
507.23865	361
507.75467	350
508.27069	346
508.78668	347
509.30267	353
509.81866	343
510.33463	362
510.85059	332
511.36655	356
511.88248	374
512.39844	350
512.91437	353
513.43024	335
513.94617	364
514.46204	341
514.97791	366
515.49377	341
516.00964	336
516.52551	357
517.04132	334
517.55719	364
518.073	357
518.58881	348
519.10461	364
519.62036	361
520.13617	354
520.65192	326
521.16766	332
521.68341	372
522.1991	366
522.71484	342
523.23053	345
523.74622	351
524.2619	351
524.77759	371
525.29327	362
525.8089	365
526.32452	345
526.84015	339
527.35577	357
527.8714	325
528.38696	389
528.90259	377
529.41815	373
529.93372	367
530.44922	338
530.96478	350
531.48029	359
531.99579	372
532.51129	368
533.02679	330
533.5423	340
534.05774	354
534.57318	380
535.08862	331
535.60406	323
536.11945	327
536.63489	347
537.15027	335
537.66565	337
538.18097	344
538.69635	326
539.21167	332
539.72699	371
540.24231	330
540.75763	350
541.27289	331
541.78821	352
542.30347	328
542.81873	333
543.33392	342
543.84918	330
544.36438	351
544.87958	339
545.39478	328
545.90991	342
546.42511	366
546.94025	334
547.45538	346
547.97052	350
548.4856	320
549.00073	337
549.51581	344
550.03088	348
550.5459	328
551.06097	344
551.57599	342
552.091	335
552.60602	344
553.12097	351
553.63593	321
554.15094	356
554.66583	341
555.18079	359
555.69568	315
556.21063	306
556.72552	351
557.24036	360
557.75525	327
558.27008	342
558.78491	321
559.29974	366
559.81458	334
560.32935	365
560.84412	330
561.35889	344
561.87366	329
562.38837	318
562.90308	351
563.41779	347
563.9325	316
564.44714	350
564.96179	337
565.47644	348
565.99109	336
566.50574	360
567.02032	333
567.53491	324
568.0495	338
568.56403	330
569.07861	351
569.59314	330
570.1076	345
570.62213	310
571.1366	330
571.65106	360
572.16553	340
572.67999	328
573.1944	337
573.7088	307
574.22321	321
574.73755	335
575.25195	324
575.7663	348
576.28058	325
576.79492	343
577.3092	347
577.82349	333
578.33777	330
578.85205	304
579.36627	352
579.88049	312
580.39471	348
580.90887	328
581.42303	332
581.93719	354
582.45135	332
582.96545	328
583.47955	336
583.99365	330
584.50775	340
585.02179	317
585.53583	340
586.04987	331
586.5639	344
587.07788	303
587.59186	329
588.10583	328
588.61975	349
589.13373	355
589.64758	337
590.1615	317
590.67542	328
591.18927	327
591.70306	319
592.21692	320
592.73071	318
593.24451	348
593.7583	324
594.27209	352
594.78583	317
595.29956	340
595.81323	326
596.32697	328
596.84064	337
597.35425	326
597.86792	328
598.38153	320
598.89514	331
599.40875	333
599.9223	313
600.43585	310
600.9494	315
601.46289	329
601.97638	311
602.48987	324
603.00336	340
603.51678	333
604.03021	339
604.54364	317
605.05701	313
605.57043	331
606.08374	308
606.59711	313
607.11041	317
