Date and Time:                Wed Oct 22 09:40:44.107 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.982
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	317
478.84332	379
479.35983	387
479.87631	404
480.39282	410
480.9093	370
481.42575	388
481.94223	394
482.45868	377
482.97513	393
483.49158	395
484.00803	376
484.52444	401
485.04086	429
485.55728	425
486.07367	439
486.59006	453
487.10645	478
487.62283	488
488.13919	503
488.65555	536
489.17191	504
489.68826	509
490.20459	523
490.72092	584
491.23724	579
491.75354	549
492.26984	607
492.78613	598
493.30243	597
493.8187	617
494.33496	630
494.85123	648
495.36746	655
495.8837	624
496.39993	686
496.91617	676
497.43237	712
497.94858	689
498.46478	739
498.98096	758
499.49713	765
500.01331	779
500.52945	681
501.04562	746
501.56174	748
502.07788	744
502.59399	748
503.11011	797
503.62622	749
504.1423	737
504.65839	742
505.17447	746
505.69052	740
506.20657	711
506.72263	749
507.23865	705
507.75467	766
508.27069	741
508.78668	724
509.30267	755
509.81866	695
510.33463	760
510.85059	696
511.36655	693
511.88248	729
512.39844	779
512.91437	732
513.43024	718
513.94617	744
514.46204	657
514.97791	738
515.49377	721
516.00964	684
516.52551	719
517.04132	741
517.55719	753
518.073	745
518.58881	667
519.10461	723
519.62036	685
520.13617	716
520.65192	713
521.16766	755
521.68341	703
522.1991	749
522.71484	740
523.23053	707
523.74622	687
524.2619	678
524.77759	722
525.29327	690
525.8089	656
526.32452	722
526.84015	715
527.35577	682
527.8714	692
528.38696	709
528.90259	672
529.41815	721
529.93372	696
530.44922	712
530.96478	705
531.48029	699
531.99579	663
532.51129	683
533.02679	705
533.5423	690
534.05774	724
534.57318	684
535.08862	713
535.60406	711
536.11945	699
536.63489	713
537.15027	686
537.66565	725
538.18097	664
538.69635	696
539.21167	723
539.72699	710
540.24231	705
540.75763	681
541.27289	712
541.78821	693
542.30347	723
542.81873	735
543.33392	696
543.84918	722
544.36438	728
544.87958	724
545.39478	776
545.90991	724
546.42511	726
546.94025	775
547.45538	748
547.97052	779
548.4856	790
549.00073	764
549.51581	775
550.03088	737
550.5459	778
551.06097	746
551.57599	789
552.091	781
552.60602	791
553.12097	820
553.63593	769
554.15094	834
554.66583	780
555.18079	800
555.69568	824
556.21063	838
556.72552	894
557.24036	858
557.75525	861
558.27008	910
558.78491	878
559.29974	860
559.81458	887
560.32935	902
560.84412	915
561.35889	938
561.87366	934
562.38837	867
562.90308	907
563.41779	978
563.9325	1012
564.44714	976
564.96179	977
565.47644	952
565.99109	1040
566.50574	982
567.02032	1023
567.53491	1039
568.0495	1038
568.56403	965
569.07861	1045
569.59314	1057
570.1076	1045
570.62213	958
571.1366	1036
571.65106	1051
572.16553	1115
572.67999	1054
573.1944	1050
573.7088	1101
574.22321	1099
574.73755	1084
575.25195	1081
575.7663	1065
576.28058	1138
576.79492	1177
577.3092	1092
577.82349	1152
578.33777	1113
578.85205	1161
579.36627	1155
579.88049	1186
580.39471	1204
580.90887	1170
581.42303	1225
581.93719	1201
582.45135	1188
582.96545	1182
583.47955	1111
583.99365	1147
584.50775	1256
585.02179	1278
585.53583	1235
586.04987	1246
586.5639	1249
587.07788	1257
587.59186	1282
588.10583	1236
588.61975	1258
589.13373	1259
589.64758	1256
590.1615	1282
590.67542	1314
591.18927	1287
591.70306	1322
592.21692	1384
592.73071	1322
593.24451	1336
593.7583	1327
594.27209	1329
594.78583	1290
595.29956	1357
595.81323	1296
596.32697	1296
596.84064	1314
597.35425	1287
597.86792	1352
598.38153	1332
598.89514	1365
599.40875	1281
599.9223	1345
600.43585	1377
600.9494	1276
601.46289	1282
601.97638	1329
602.48987	1329
603.00336	1375
603.51678	1324
604.03021	1354
604.54364	1349
605.05701	1326
605.57043	1287
606.08374	1343
606.59711	1387
607.11041	1321
607.62372	1317
608.13702	1314
608.65027	1290
609.16351	1376
609.67676	1271
610.19	1372
610.70319	1376
611.21637	1330
611.72949	1281
612.24268	1298
612.75574	1361
613.26886	1331
613.78192	1293
614.29504	1346
614.80804	1396
615.32111	1371
615.83411	1382
616.34711	1344
616.86005	1328
617.37299	1347
617.88593	1374
618.39886	1239
618.91174	1276
619.42462	1297
619.9375	1316
620.45032	1366
620.96313	1348
621.47595	1362
621.98871	1352
622.50146	1339
623.01422	1334
623.52692	1311
624.03967	1335
624.55231	1275
625.065	1395
625.57764	1336
626.09027	1376
626.60284	1293
627.11542	1331
627.62799	1383
628.14056	1255
628.65308	1378
629.16559	1343
629.6781	1359
630.19055	1412
630.703	1325
631.21539	1319
631.72784	1331
632.24017	1399
632.75256	1403
633.26489	1458
633.77722	1407
634.28955	1470
634.80182	1359
635.31409	1458
635.82635	1448
636.33856	1459
636.85077	1506
637.36292	1482
637.87512	1463
638.38721	1509
638.89935	3947
639.41144	3037
639.92352	1527
640.43561	1576
640.94763	1541
641.45966	1501
641.97162	1604
642.48358	1628
642.99554	1643
643.50751	1686
644.01941	1647
644.53131	1560
645.04315	1674
645.55499	1715
646.06683	1745
646.57861	1756
647.09045	1778
647.60217	1775
648.11395	1757
648.62567	1874
649.13733	1878
649.64905	1879
650.16064	1962
650.6723	1963
651.1839	1956
651.6955	2022
652.20709	2017
652.71863	2078
653.23016	2005
653.74164	2046
654.25311	2178
654.76459	2224
655.276	2097
655.78741	2260
656.29883	2232
656.81018	2333
657.32153	2356
657.83289	2485
658.34418	2407
658.85547	2378
659.3667	2439
659.87793	2510
660.38916	2542
660.90033	2638
661.4115	2524
661.92267	2720
662.43378	2667
662.94489	2771
663.45593	2751
663.96698	2919
664.47803	2767
664.98907	3017
665.50006	3030
666.01099	2978
666.52191	3056
667.03284	3139
667.54376	3027
668.05463	3234
668.56549	3235
669.07629	3225
669.5871	3280
670.0979	3309
670.60864	3382
671.11938	3573
671.63007	3387
672.14075	3554
672.65143	3592
673.16205	3537
673.67267	3667
674.18329	3729
674.69385	3724
675.20435	3594
675.7149	3818
676.2254	3798
676.73584	3876
677.24628	3834
677.75671	3863
678.26715	3868
678.77753	3882
679.28784	3930
679.79822	3975
680.30847	4095
680.81879	4120
681.32904	4053
681.83923	4110
682.34949	4122
682.85968	4145
683.36981	4165
683.87994	4191
684.39008	4232
684.90015	4360
685.41022	4218
685.92023	4424
686.43024	4660
686.94025	4465
687.4502	4517
687.96014	4477
688.47003	4515
688.97992	4574
689.48981	4744
689.99963	4577
690.50946	4701
691.01923	4700
691.52899	4689
692.03876	4724
692.54846	4887
693.05817	4889
