Date and Time:                Wed Oct 22 09:36:38.729 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.684
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	338
478.84332	383
479.35983	416
479.87631	397
480.39282	392
480.9093	401
481.42575	390
481.94223	394
482.45868	395
482.97513	413
483.49158	393
484.00803	395
484.52444	421
485.04086	444
485.55728	429
486.07367	458
486.59006	511
487.10645	459
487.62283	501
488.13919	467
488.65555	507
489.17191	529
489.68826	527
490.20459	502
490.72092	582
491.23724	570
491.75354	632
492.26984	568
492.78613	603
493.30243	629
493.8187	661
494.33496	635
494.85123	726
495.36746	645
495.8837	650
496.39993	701
496.91617	681
497.43237	740
497.94858	768
498.46478	694
498.98096	701
499.49713	747
500.01331	739
500.52945	720
501.04562	724
501.56174	752
502.07788	739
502.59399	798
503.11011	717
503.62622	763
504.1423	688
504.65839	709
505.17447	766
505.69052	760
506.20657	693
506.72263	748
507.23865	738
507.75467	784
508.27069	765
508.78668	782
509.30267	723
509.81866	716
510.33463	723
510.85059	692
511.36655	721
511.88248	759
512.39844	731
512.91437	743
513.43024	718
513.94617	694
514.46204	725
514.97791	725
515.49377	680
516.00964	709
516.52551	700
517.04132	711
517.55719	696
518.073	737
518.58881	750
519.10461	743
519.62036	681
520.13617	732
520.65192	674
521.16766	718
521.68341	686
