Date and Time:                Wed Oct 22 09:43:27.897 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	323
478.84332	379
479.35983	378
479.87631	396
480.39282	400
480.9093	376
481.42575	378
481.94223	380
482.45868	368
482.97513	371
483.49158	406
484.00803	370
484.52444	419
485.04086	415
485.55728	443
486.07367	431
486.59006	444
487.10645	445
487.62283	486
488.13919	495
488.65555	538
489.17191	488
489.68826	527
490.20459	526
490.72092	560
491.23724	582
491.75354	552
492.26984	535
492.78613	619
493.30243	590
493.8187	625
494.33496	625
494.85123	648
495.36746	663
495.8837	701
496.39993	686
496.91617	697
497.43237	736
497.94858	746
498.46478	687
498.98096	712
499.49713	742
500.01331	764
500.52945	729
501.04562	736
501.56174	723
502.07788	707
502.59399	754
503.11011	753
503.62622	729
504.1423	763
504.65839	736
505.17447	752
505.69052	760
506.20657	713
506.72263	706
507.23865	698
507.75467	734
508.27069	723
508.78668	752
509.30267	728
509.81866	743
510.33463	727
510.85059	683
511.36655	708
511.88248	734
512.39844	674
512.91437	671
513.43024	723
513.94617	723
514.46204	724
514.97791	732
515.49377	724
516.00964	692
516.52551	703
517.04132	709
517.55719	684
518.073	693
518.58881	690
519.10461	726
519.62036	692
520.13617	708
520.65192	700
521.16766	726
521.68341	720
522.1991	671
522.71484	693
523.23053	715
523.74622	707
524.2619	710
524.77759	709
525.29327	696
525.8089	663
526.32452	662
526.84015	645
527.35577	688
527.8714	675
528.38696	678
528.90259	689
529.41815	727
529.93372	683
530.44922	675
530.96478	699
531.48029	681
531.99579	682
532.51129	645
533.02679	621
533.5423	693
534.05774	673
534.57318	693
535.08862	668
535.60406	704
536.11945	675
536.63489	653
537.15027	726
537.66565	663
538.18097	645
538.69635	668
539.21167	747
539.72699	693
540.24231	702
540.75763	644
541.27289	728
541.78821	726
542.30347	737
542.81873	694
543.33392	684
543.84918	741
544.36438	727
544.87958	706
545.39478	755
545.90991	707
546.42511	722
546.94025	734
547.45538	709
547.97052	719
548.4856	769
549.00073	758
549.51581	711
550.03088	731
550.5459	761
551.06097	768
551.57599	736
552.091	804
552.60602	780
553.12097	767
553.63593	788
554.15094	825
554.66583	781
555.18079	825
555.69568	819
556.21063	812
556.72552	858
557.24036	833
557.75525	839
558.27008	887
558.78491	872
559.29974	880
559.81458	906
560.32935	882
560.84412	870
561.35889	915
561.87366	886
562.38837	920
562.90308	911
563.41779	893
563.9325	916
564.44714	972
564.96179	961
565.47644	963
565.99109	977
566.50574	986
567.02032	980
567.53491	964
568.0495	973
568.56403	1017
569.07861	1014
569.59314	995
570.1076	1015
570.62213	988
571.1366	1072
571.65106	1083
572.16553	1052
572.67999	1114
573.1944	1059
573.7088	1084
574.22321	1048
574.73755	1182
575.25195	1102
575.7663	1118
576.28058	1099
576.79492	1067
577.3092	1143
577.82349	1131
578.33777	1199
578.85205	1117
579.36627	1147
579.88049	1157
580.39471	1179
580.90887	1170
581.42303	1198
581.93719	1279
582.45135	1209
582.96545	1199
583.47955	1204
583.99365	1171
584.50775	1273
585.02179	1209
585.53583	1289
586.04987	1241
586.5639	1275
587.07788	1264
587.59186	1209
588.10583	1307
588.61975	1300
589.13373	1293
589.64758	1340
590.1615	1293
590.67542	1287
591.18927	1325
591.70306	1389
592.21692	1277
592.73071	1272
593.24451	1290
593.7583	1319
594.27209	1305
594.78583	1276
595.29956	1323
595.81323	1261
596.32697	1314
596.84064	1229
597.35425	1310
597.86792	1287
598.38153	1317
