Date and Time:                Wed Oct 22 09:35:57.885 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -86.386
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	298
478.84332	393
479.35983	397
479.87631	417
480.39282	363
480.9093	397
481.42575	396
481.94223	378
482.45868	386
482.97513	410
483.49158	403
484.00803	408
484.52444	420
485.04086	420
485.55728	447
486.07367	462
486.59006	435
487.10645	503
487.62283	533
488.13919	517
488.65555	585
489.17191	523
489.68826	535
490.20459	543
490.72092	564
491.23724	575
491.75354	573
492.26984	599
492.78613	608
493.30243	648
493.8187	654
494.33496	649
494.85123	666
495.36746	728
495.8837	674
496.39993	725
496.91617	650
497.43237	745
497.94858	734
498.46478	739
498.98096	716
499.49713	764
500.01331	754
500.52945	728
501.04562	766
501.56174	691
502.07788	787
502.59399	729
503.11011	742
503.62622	774
504.1423	743
504.65839	693
505.17447	759
505.69052	721
506.20657	722
506.72263	753
507.23865	759
507.75467	720
508.27069	731
508.78668	746
509.30267	747
509.81866	739
510.33463	708
510.85059	751
511.36655	740
511.88248	774
512.39844	729
512.91437	753
513.43024	708
513.94617	740
514.46204	737
514.97791	733
515.49377	695
516.00964	734
516.52551	730
517.04132	725
517.55719	710
518.073	713
518.58881	713
519.10461	688
519.62036	745
520.13617	713
520.65192	707
521.16766	643
521.68341	666
522.1991	715
522.71484	701
523.23053	734
523.74622	701
524.2619	673
524.77759	723
525.29327	683
525.8089	699
526.32452	718
526.84015	758
527.35577	672
527.8714	709
528.38696	693
528.90259	684
529.41815	725
529.93372	701
530.44922	690
530.96478	706
531.48029	659
531.99579	670
532.51129	699
533.02679	692
533.5423	683
534.05774	681
534.57318	687
535.08862	666
535.60406	669
536.11945	718
536.63489	690
537.15027	720
537.66565	734
538.18097	689
538.69635	670
539.21167	682
539.72699	727
540.24231	675
540.75763	687
541.27289	673
541.78821	667
542.30347	675
542.81873	672
543.33392	710
543.84918	675
544.36438	728
544.87958	689
545.39478	758
545.90991	734
546.42511	732
546.94025	744
547.45538	765
547.97052	692
548.4856	750
549.00073	715
549.51581	801
550.03088	778
550.5459	805
551.06097	814
551.57599	781
552.091	771
552.60602	787
553.12097	797
553.63593	768
554.15094	754
554.66583	807
555.18079	867
555.69568	837
556.21063	833
556.72552	796
557.24036	862
557.75525	874
558.27008	831
558.78491	872
559.29974	894
559.81458	930
560.32935	908
560.84412	876
561.35889	944
561.87366	913
562.38837	894
562.90308	926
563.41779	982
563.9325	932
564.44714	916
564.96179	920
565.47644	976
565.99109	996
566.50574	960
567.02032	994
567.53491	978
568.0495	1030
568.56403	999
569.07861	1041
569.59314	1022
570.1076	1052
570.62213	1050
571.1366	1101
571.65106	1076
572.16553	1056
572.67999	1084
573.1944	1032
573.7088	1103
574.22321	1118
574.73755	1114
575.25195	1106
575.7663	1128
576.28058	1127
576.79492	1109
577.3092	1074
577.82349	1209
578.33777	1157
578.85205	1221
579.36627	1174
579.88049	1169
580.39471	1203
580.90887	1177
581.42303	1277
581.93719	1184
582.45135	1247
582.96545	1215
583.47955	1269
583.99365	1253
584.50775	1257
585.02179	1272
585.53583	1256
586.04987	1241
586.5639	1238
587.07788	1328
587.59186	1211
588.10583	1298
588.61975	1196
589.13373	1342
589.64758	1244
590.1615	1308
590.67542	1352
591.18927	1319
591.70306	1331
592.21692	1334
592.73071	1333
593.24451	1405
593.7583	1303
594.27209	1328
594.78583	1364
595.29956	1309
595.81323	1346
596.32697	1338
596.84064	1312
597.35425	1301
597.86792	1324
598.38153	1357
598.89514	1353
599.40875	1326
599.9223	1321
600.43585	1292
600.9494	1363
601.46289	1326
601.97638	1310
602.48987	1339
603.00336	1344
603.51678	1354
604.03021	1317
604.54364	1373
605.05701	1273
605.57043	1360
606.08374	1401
606.59711	1352
607.11041	1331
607.62372	1359
608.13702	1385
608.65027	1372
609.16351	1401
609.67676	1340
610.19	1383
610.70319	1306
611.21637	1304
611.72949	1352
612.24268	1349
612.75574	1297
613.26886	1314
613.78192	1305
614.29504	1347
614.80804	1335
615.32111	1408
615.83411	1341
616.34711	1328
616.86005	1303
617.37299	1403
617.88593	1380
618.39886	1343
618.91174	1395
619.42462	1373
619.9375	1361
620.45032	1321
620.96313	1315
621.47595	1294
621.98871	1351
622.50146	1337
623.01422	1343
623.52692	1310
624.03967	1358
624.55231	1366
625.065	1337
625.57764	1374
626.09027	1344
626.60284	1277
627.11542	1402
627.62799	1320
628.14056	1361
628.65308	1387
629.16559	1372
629.6781	1349
630.19055	1389
630.703	1373
631.21539	1324
631.72784	1435
632.24017	1371
632.75256	1334
633.26489	1422
633.77722	1389
634.28955	1327
634.80182	1439
635.31409	1449
635.82635	1454
636.33856	1411
636.85077	1476
637.36292	1451
637.87512	1469
638.38721	1558
638.89935	1536
639.41144	1491
639.92352	1462
640.43561	1588
640.94763	1505
641.45966	1574
641.97162	1633
642.48358	1653
642.99554	1653
643.50751	1678
644.01941	1576
644.53131	1652
645.04315	1785
645.55499	1765
646.06683	1703
646.57861	1780
647.09045	1784
647.60217	1875
648.11395	1791
648.62567	1853
649.13733	1931
649.64905	1975
650.16064	1909
650.6723	2002
651.1839	2009
651.6955	1945
652.20709	2024
652.71863	2037
653.23016	2053
653.74164	2057
654.25311	2219
654.76459	2193
655.276	2238
655.78741	2251
656.29883	2283
656.81018	2322
657.32153	2298
657.83289	2345
658.34418	2450
658.85547	2503
659.3667	2527
659.87793	2581
660.38916	2452
660.90033	2579
661.4115	2593
661.92267	2594
662.43378	2756
662.94489	2664
663.45593	2883
663.96698	2827
664.47803	2817
664.98907	2922
665.50006	2987
666.01099	2952
666.52191	2999
667.03284	3074
667.54376	3216
668.05463	3218
668.56549	3213
669.07629	3370
669.5871	3367
670.0979	3308
670.60864	3456
671.11938	3390
671.63007	3488
672.14075	3619
672.65143	3586
673.16205	3505
673.67267	3713
674.18329	3661
674.69385	3721
675.20435	3710
675.7149	3645
676.2254	3791
676.73584	3907
677.24628	3942
677.75671	4012
678.26715	3980
678.77753	4164
679.28784	4102
679.79822	4074
680.30847	4012
680.81879	4117
681.32904	4194
681.83923	4205
682.34949	4105
682.85968	4236
683.36981	4400
683.87994	4265
684.39008	4403
684.90015	4373
685.41022	4244
685.92023	4504
686.43024	4470
686.94025	4556
687.4502	4468
687.96014	4644
688.47003	4705
688.97992	4642
689.48981	4743
689.99963	4731
690.50946	4798
691.01923	4762
691.52899	4834
692.03876	4780
692.54846	4886
693.05817	4924
693.56781	4850
694.07745	4899
694.58704	4949
695.09662	4998
695.6062	5102
696.11572	4991
696.62524	5111
697.1347	5190
697.64417	5123
698.15363	5139
698.66302	5235
699.17242	5067
699.68176	5191
700.1911	5241
700.70044	5238
701.20972	5168
701.71893	5254
702.22815	5365
702.73737	5319
703.24652	5327
703.75568	5486
704.26483	5431
704.77393	5301
705.28302	5362
705.79205	5377
706.30103	5432
706.81006	5353
707.31903	5338
707.82794	5386
708.33685	5458
708.84576	5259
709.35461	5441
709.86346	5519
710.37225	5284
710.88104	5332
711.38977	5454
711.8985	5374
712.40723	5366
712.91589	5367
713.42456	5375
713.93317	5276
714.44177	5341
714.95032	5245
715.45886	5352
715.96735	5237
716.47583	5319
716.98431	5315
717.49274	5305
718.00116	5393
718.50952	5299
719.01788	5344
719.52618	5368
720.03448	5318
720.54272	5309
721.05096	5243
721.5592	5362
722.06738	5148
722.57556	5498
723.08368	5311
723.59174	5164
724.09985	5344
724.60791	5191
725.11591	5318
725.6239	5316
726.13184	5238
726.63977	5221
727.14771	5294
727.65558	5131
728.16339	5421
728.67126	5364
729.17902	5357
729.68683	5299
730.19452	5361
730.70227	5300
731.2099	5177
731.71759	5175
732.22522	5225
732.73279	5233
733.24036	5008
733.74792	5167
734.25543	4945
734.76288	5158
735.27032	5171
735.77777	4936
736.28516	5662
736.79254	5074
737.29987	5017
737.80719	4915
738.31445	4896
738.82172	4887
739.32892	4714
739.83612	4823
740.34326	4614
740.8504	4674
741.35748	4585
741.86456	4705
742.37164	4566
742.87866	4476
743.38562	4431
743.89258	4645
744.39954	4551
744.90643	4502
745.41327	4449
745.9201	4445
746.42694	4303
746.93372	4359
747.44049	4265
747.9472	4345
748.45386	4078
748.96057	4151
749.46716	4206
749.97375	4199
750.48035	4192
750.98688	4121
751.49341	4032
751.99988	4075
752.50635	4075
753.01276	3903
753.51917	3972
754.02551	3935
754.53186	3925
755.03815	3856
755.54443	3869
756.05066	3767
756.55688	3866
757.06305	3697
757.56921	3779
758.07532	3701
758.58142	3678
759.08746	3649
759.59351	3503
760.09949	3555
760.60547	3496
761.11139	3502
761.61725	3503
762.12317	3515
762.62897	3470
763.13483	3439
763.64056	3384
764.1463	3283
764.65204	3282
765.15771	3268
765.66339	3234
766.16901	3187
766.67462	3160
767.18018	3080
767.68567	2964
768.19116	3182
768.69666	3048
769.20209	2951
769.70746	2969
770.21283	2899
770.7182	2925
771.22351	2856
771.72876	2851
772.23401	2850
772.73926	2764
773.24445	2795
773.74957	2770
774.2547	2798
774.75977	2710
775.26483	2699
775.76984	2638
776.27484	2576
776.77979	2607
777.28473	2467
777.78961	2477
778.29449	2486
778.79932	2541
779.30408	2471
779.80884	2396
780.3136	2431
780.8183	2288
781.32294	2348
781.82758	2332
782.33215	2317
782.83673	2339
783.34131	2206
783.84576	2219
784.35028	2159
784.85468	2124
785.35907	2237
785.86346	2053
786.3678	2060
786.87213	2197
787.3764	2016
787.88062	2141
788.38483	2027
788.88898	2112
789.39313	1939
789.89722	1961
790.40131	1850
790.90533	1940
791.40936	1870
791.91333	1786
792.4173	1784
792.9212	1730
793.42505	1798
793.92889	1682
794.43268	1694
794.93646	1692
795.44019	1704
795.94391	1783
796.44757	1673
796.95123	1677
797.45483	1704
797.95837	1625
798.46191	1653
