Date and Time:                Wed Oct 22 09:37:19.705 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.684
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	359
478.84332	376
479.35983	370
479.87631	400
480.39282	386
480.9093	382
481.42575	395
481.94223	395
482.45868	403
482.97513	371
483.49158	388
484.00803	380
484.52444	404
485.04086	441
485.55728	481
486.07367	457
486.59006	471
487.10645	476
487.62283	479
488.13919	482
488.65555	548
489.17191	500
489.68826	542
490.20459	564
490.72092	568
491.23724	591
491.75354	580
492.26984	608
492.78613	624
493.30243	619
493.8187	633
494.33496	637
494.85123	685
495.36746	650
495.8837	707
496.39993	678
496.91617	701
497.43237	731
497.94858	743
498.46478	732
498.98096	769
499.49713	768
500.01331	754
500.52945	770
501.04562	740
501.56174	770
502.07788	704
502.59399	790
503.11011	754
503.62622	749
504.1423	731
504.65839	737
505.17447	718
505.69052	687
506.20657	786
506.72263	778
507.23865	733
507.75467	798
508.27069	745
508.78668	787
509.30267	778
509.81866	746
510.33463	771
510.85059	762
511.36655	739
511.88248	733
512.39844	713
512.91437	761
513.43024	746
513.94617	691
514.46204	694
514.97791	746
515.49377	714
516.00964	690
516.52551	698
517.04132	719
517.55719	728
518.073	809
518.58881	683
519.10461	748
519.62036	715
520.13617	640
520.65192	740
521.16766	745
521.68341	707
