Date and Time:                Fri Oct 17 06:29:49.640 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	233
478.84332	319
479.35983	310
479.87631	331
480.39282	319
480.9093	326
481.42575	313
481.94223	314
482.45868	316
482.97513	337
483.49158	308
484.00803	330
484.52444	335
485.04086	334
485.55728	342
486.07367	338
486.59006	318
487.10645	322
487.62283	334
488.13919	324
488.65555	340
489.17191	324
489.68826	322
490.20459	312
490.72092	327
491.23724	332
491.75354	302
492.26984	325
492.78613	321
493.30243	313
493.8187	336
494.33496	323
494.85123	313
495.36746	355
495.8837	316
496.39993	319
496.91617	328
497.43237	315
497.94858	325
498.46478	330
498.98096	323
499.49713	324
500.01331	330
500.52945	314
501.04562	323
501.56174	329
502.07788	296
502.59399	319
503.11011	312
503.62622	310
504.1423	309
504.65839	336
505.17447	294
505.69052	314
506.20657	304
506.72263	311
507.23865	317
507.75467	307
508.27069	324
508.78668	340
509.30267	314
509.81866	325
510.33463	325
510.85059	312
511.36655	304
511.88248	337
512.39844	306
512.91437	300
513.43024	299
513.94617	340
514.46204	326
514.97791	314
515.49377	331
516.00964	310
516.52551	323
517.04132	314
517.55719	318
518.073	316
518.58881	299
519.10461	333
519.62036	318
520.13617	324
520.65192	316
521.16766	305
521.68341	313
522.1991	307
522.71484	316
523.23053	308
523.74622	290
524.2619	314
524.77759	304
525.29327	326
525.8089	314
526.32452	311
526.84015	334
527.35577	305
527.8714	318
528.38696	333
528.90259	312
529.41815	309
529.93372	320
530.44922	306
530.96478	324
531.48029	306
531.99579	327
532.51129	331
533.02679	328
533.5423	304
534.05774	304
534.57318	312
535.08862	301
535.60406	314
536.11945	336
536.63489	337
537.15027	308
537.66565	313
538.18097	330
538.69635	318
539.21167	322
539.72699	329
540.24231	321
540.75763	316
541.27289	306
541.78821	304
542.30347	325
542.81873	338
543.33392	336
543.84918	309
544.36438	310
544.87958	342
545.39478	337
545.90991	328
546.42511	306
546.94025	312
547.45538	315
547.97052	322
548.4856	320
549.00073	327
549.51581	321
550.03088	300
550.5459	305
551.06097	321
551.57599	343
552.091	292
552.60602	301
553.12097	295
553.63593	305
554.15094	299
554.66583	328
555.18079	322
555.69568	334
556.21063	312
556.72552	322
557.24036	307
557.75525	326
558.27008	300
558.78491	321
559.29974	301
559.81458	323
560.32935	312
560.84412	319
561.35889	324
561.87366	286
562.38837	317
562.90308	327
563.41779	328
563.9325	317
564.44714	301
564.96179	326
565.47644	311
565.99109	321
566.50574	320
567.02032	322
567.53491	335
568.0495	280
568.56403	309
569.07861	323
569.59314	325
570.1076	299
570.62213	328
571.1366	319
571.65106	309
572.16553	316
572.67999	327
573.1944	312
573.7088	309
574.22321	299
574.73755	327
575.25195	323
575.7663	311
576.28058	337
576.79492	337
577.3092	337
577.82349	314
578.33777	322
578.85205	310
579.36627	333
579.88049	323
580.39471	335
580.90887	290
581.42303	337
581.93719	332
582.45135	314
582.96545	313
583.47955	315
583.99365	318
584.50775	313
585.02179	298
585.53583	304
586.04987	327
586.5639	332
587.07788	328
587.59186	309
588.10583	314
588.61975	299
589.13373	321
589.64758	326
590.1615	327
590.67542	330
591.18927	317
591.70306	312
592.21692	317
592.73071	307
593.24451	311
593.7583	321
594.27209	325
594.78583	323
595.29956	326
595.81323	324
596.32697	328
596.84064	328
597.35425	304
597.86792	316
598.38153	326
598.89514	309
599.40875	333
599.9223	307
600.43585	315
600.9494	335
601.46289	323
601.97638	318
602.48987	319
603.00336	328
603.51678	312
604.03021	330
604.54364	322
605.05701	342
605.57043	311
606.08374	315
606.59711	320
607.11041	314
