Date and Time:                Fri Oct 17 06:36:10.237 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	246
478.84332	293
479.35983	330
479.87631	346
480.39282	323
480.9093	326
481.42575	316
481.94223	328
482.45868	318
482.97513	326
483.49158	317
484.00803	314
484.52444	323
485.04086	315
485.55728	331
486.07367	302
486.59006	318
487.10645	306
487.62283	297
488.13919	325
488.65555	323
489.17191	348
489.68826	304
490.20459	297
490.72092	320
491.23724	314
491.75354	335
492.26984	331
492.78613	314
493.30243	316
493.8187	312
494.33496	322
494.85123	331
495.36746	315
495.8837	309
496.39993	314
496.91617	306
497.43237	327
497.94858	315
498.46478	320
498.98096	313
499.49713	325
500.01331	309
500.52945	305
501.04562	307
501.56174	303
502.07788	324
502.59399	306
503.11011	322
503.62622	339
504.1423	312
504.65839	339
505.17447	294
505.69052	346
506.20657	328
506.72263	314
507.23865	319
507.75467	316
508.27069	296
508.78668	349
509.30267	314
509.81866	314
510.33463	317
510.85059	311
511.36655	304
511.88248	329
512.39844	294
512.91437	309
513.43024	280
513.94617	321
514.46204	297
514.97791	327
515.49377	321
516.00964	337
516.52551	322
517.04132	305
517.55719	324
518.073	307
518.58881	327
519.10461	306
519.62036	293
520.13617	315
520.65192	322
521.16766	328
521.68341	331
522.1991	302
522.71484	304
523.23053	325
523.74622	329
524.2619	326
524.77759	324
525.29327	311
525.8089	322
526.32452	332
526.84015	314
527.35577	335
527.8714	298
528.38696	315
528.90259	323
529.41815	324
529.93372	313
530.44922	304
530.96478	311
531.48029	328
531.99579	341
532.51129	313
533.02679	308
533.5423	312
534.05774	294
534.57318	310
535.08862	335
535.60406	316
536.11945	359
536.63489	308
537.15027	333
537.66565	310
538.18097	340
538.69635	318
539.21167	312
539.72699	324
540.24231	310
540.75763	310
541.27289	311
541.78821	307
542.30347	324
542.81873	304
543.33392	323
543.84918	323
544.36438	314
544.87958	319
545.39478	339
545.90991	338
546.42511	323
546.94025	323
547.45538	312
547.97052	293
548.4856	309
549.00073	314
549.51581	315
550.03088	312
550.5459	311
551.06097	355
551.57599	317
552.091	329
552.60602	297
553.12097	323
553.63593	325
554.15094	335
554.66583	310
555.18079	310
555.69568	315
556.21063	321
556.72552	312
557.24036	313
557.75525	338
558.27008	305
558.78491	310
559.29974	314
559.81458	306
560.32935	325
560.84412	331
561.35889	338
561.87366	333
562.38837	308
562.90308	324
563.41779	318
563.9325	329
564.44714	322
564.96179	316
565.47644	317
565.99109	326
566.50574	332
567.02032	329
567.53491	310
568.0495	327
568.56403	315
569.07861	342
569.59314	316
570.1076	333
570.62213	331
571.1366	309
571.65106	303
572.16553	322
572.67999	293
573.1944	303
573.7088	309
574.22321	320
574.73755	316
575.25195	293
575.7663	325
576.28058	321
576.79492	323
577.3092	329
577.82349	322
578.33777	321
578.85205	306
579.36627	315
579.88049	310
580.39471	316
580.90887	308
581.42303	312
581.93719	326
582.45135	346
582.96545	1959
583.47955	317
583.99365	318
584.50775	336
585.02179	312
585.53583	319
586.04987	336
586.5639	324
587.07788	330
587.59186	328
588.10583	310
588.61975	307
589.13373	319
589.64758	331
590.1615	316
590.67542	304
591.18927	334
591.70306	319
592.21692	320
592.73071	315
593.24451	325
593.7583	317
594.27209	321
594.78583	312
595.29956	311
595.81323	328
596.32697	309
596.84064	286
597.35425	320
597.86792	330
598.38153	322
598.89514	311
599.40875	319
599.9223	318
600.43585	329
600.9494	328
601.46289	314
601.97638	304
602.48987	298
603.00336	320
603.51678	290
604.03021	331
604.54364	307
605.05701	328
605.57043	316
606.08374	314
606.59711	315
607.11041	316
