Date and Time:                Fri Oct 17 06:30:27.866 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	267
478.84332	312
479.35983	318
479.87631	322
480.39282	316
480.9093	316
481.42575	326
481.94223	329
482.45868	326
482.97513	324
483.49158	317
484.00803	306
484.52444	315
485.04086	325
485.55728	342
486.07367	328
486.59006	324
487.10645	292
487.62283	327
488.13919	332
488.65555	314
489.17191	314
489.68826	309
490.20459	324
490.72092	291
491.23724	306
491.75354	312
492.26984	323
492.78613	314
493.30243	326
493.8187	342
494.33496	293
494.85123	315
495.36746	328
495.8837	324
496.39993	300
496.91617	312
497.43237	328
497.94858	331
498.46478	338
498.98096	311
499.49713	299
500.01331	320
500.52945	311
501.04562	321
501.56174	312
502.07788	304
502.59399	301
503.11011	322
503.62622	317
504.1423	318
504.65839	310
505.17447	328
505.69052	334
506.20657	318
506.72263	341
507.23865	313
507.75467	325
508.27069	328
508.78668	311
509.30267	311
509.81866	315
510.33463	330
510.85059	326
511.36655	294
511.88248	319
512.39844	314
512.91437	296
513.43024	330
513.94617	301
514.46204	302
514.97791	328
515.49377	325
516.00964	306
516.52551	324
517.04132	321
517.55719	311
518.073	331
518.58881	348
519.10461	316
519.62036	282
520.13617	296
520.65192	320
521.16766	314
521.68341	324
522.1991	346
522.71484	306
523.23053	319
523.74622	324
524.2619	326
524.77759	325
525.29327	304
525.8089	314
526.32452	315
526.84015	314
527.35577	314
527.8714	297
528.38696	305
528.90259	314
529.41815	318
529.93372	301
530.44922	308
530.96478	306
531.48029	311
531.99579	316
532.51129	318
533.02679	341
533.5423	323
534.05774	320
534.57318	287
535.08862	329
535.60406	315
536.11945	327
536.63489	326
537.15027	325
537.66565	298
538.18097	318
538.69635	331
539.21167	310
539.72699	316
540.24231	310
540.75763	316
541.27289	308
541.78821	309
542.30347	302
542.81873	325
543.33392	320
543.84918	291
544.36438	311
544.87958	305
545.39478	326
545.90991	302
546.42511	306
546.94025	325
547.45538	316
547.97052	316
548.4856	325
549.00073	313
549.51581	314
550.03088	326
550.5459	312
551.06097	311
551.57599	308
552.091	318
552.60602	330
553.12097	324
553.63593	319
554.15094	320
554.66583	311
555.18079	302
555.69568	318
556.21063	292
556.72552	313
557.24036	316
557.75525	316
558.27008	314
558.78491	310
559.29974	320
559.81458	325
560.32935	323
560.84412	302
561.35889	326
561.87366	335
562.38837	330
562.90308	323
563.41779	316
563.9325	326
564.44714	314
564.96179	325
565.47644	297
565.99109	318
566.50574	309
567.02032	310
567.53491	328
568.0495	328
568.56403	317
569.07861	338
569.59314	318
570.1076	303
570.62213	298
571.1366	322
571.65106	315
572.16553	322
572.67999	310
573.1944	326
573.7088	312
574.22321	327
574.73755	318
575.25195	290
575.7663	327
576.28058	310
576.79492	322
577.3092	323
577.82349	307
578.33777	331
578.85205	310
579.36627	294
579.88049	340
580.39471	333
580.90887	298
581.42303	312
581.93719	323
582.45135	309
582.96545	295
583.47955	353
583.99365	308
584.50775	330
585.02179	309
585.53583	324
586.04987	299
586.5639	337
587.07788	307
587.59186	302
588.10583	301
588.61975	313
589.13373	300
589.64758	317
590.1615	307
590.67542	320
591.18927	304
591.70306	338
592.21692	320
592.73071	328
593.24451	321
593.7583	328
594.27209	306
594.78583	314
595.29956	327
595.81323	310
596.32697	315
596.84064	306
597.35425	319
597.86792	323
598.38153	314
598.89514	306
599.40875	327
599.9223	306
600.43585	311
600.9494	310
601.46289	309
601.97638	342
602.48987	308
603.00336	322
603.51678	303
604.03021	307
604.54364	305
605.05701	338
605.57043	327
606.08374	309
606.59711	317
607.11041	342
