Date and Time:                Sun Nov 2 15:08:18.586 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	311
478.84332	366
479.35983	361
479.87631	355
480.39282	373
480.9093	381
481.42575	359
481.94223	394
482.45868	384
482.97513	369
483.49158	372
484.00803	394
484.52444	394
485.04086	437
485.55728	441
486.07367	434
486.59006	464
487.10645	488
487.62283	472
488.13919	512
488.65555	501
489.17191	517
489.68826	552
490.20459	612
490.72092	598
491.23724	638
491.75354	641
492.26984	660
492.78613	686
493.30243	693
493.8187	692
494.33496	776
494.85123	751
495.36746	794
495.8837	826
496.39993	763
496.91617	835
497.43237	925
497.94858	892
498.46478	895
498.98096	938
499.49713	951
500.01331	966
500.52945	911
501.04562	922
501.56174	991
502.07788	973
502.59399	922
503.11011	946
503.62622	1001
504.1423	988
504.65839	963
505.17447	998
505.69052	1033
506.20657	1007
506.72263	984
507.23865	1036
507.75467	1017
508.27069	1006
508.78668	994
509.30267	1004
509.81866	1001
510.33463	986
510.85059	1027
511.36655	974
511.88248	991
512.39844	1035
512.91437	1075
513.43024	1064
513.94617	971
514.46204	1010
514.97791	1072
515.49377	1055
516.00964	1015
516.52551	1018
517.04132	1073
517.55719	995
518.073	1000
518.58881	975
519.10461	984
519.62036	1005
520.13617	1048
520.65192	1030
521.16766	1018
521.68341	941
522.1991	1056
522.71484	1015
523.23053	1058
523.74622	1003
524.2619	1003
524.77759	1002
525.29327	981
525.8089	1020
526.32452	977
526.84015	974
527.35577	993
527.8714	954
528.38696	909
528.90259	938
529.41815	988
529.93372	965
530.44922	973
530.96478	1000
531.48029	985
531.99579	892
532.51129	965
533.02679	980
533.5423	932
534.05774	968
534.57318	975
535.08862	975
535.60406	927
536.11945	944
536.63489	904
537.15027	882
537.66565	922
538.18097	835
538.69635	868
539.21167	870
539.72699	900
540.24231	867
540.75763	863
541.27289	895
541.78821	897
542.30347	870
542.81873	918
543.33392	836
543.84918	884
544.36438	915
544.87958	868
545.39478	863
545.90991	869
546.42511	791
546.94025	815
547.45538	876
547.97052	858
548.4856	816
549.00073	882
549.51581	845
550.03088	847
550.5459	896
551.06097	872
551.57599	798
552.091	843
552.60602	895
553.12097	861
553.63593	853
554.15094	859
554.66583	864
555.18079	865
555.69568	887
556.21063	950
556.72552	879
557.24036	928
557.75525	858
558.27008	868
558.78491	897
559.29974	878
559.81458	875
560.32935	853
560.84412	863
561.35889	889
561.87366	861
562.38837	910
562.90308	905
563.41779	921
563.9325	914
564.44714	995
564.96179	912
565.47644	908
565.99109	894
566.50574	982
567.02032	894
567.53491	984
568.0495	926
568.56403	894
569.07861	950
569.59314	919
570.1076	966
570.62213	951
571.1366	983
571.65106	967
572.16553	963
572.67999	1074
573.1944	959
573.7088	963
574.22321	990
574.73755	951
575.25195	1040
575.7663	1049
576.28058	1106
576.79492	1014
577.3092	1047
577.82349	1112
578.33777	1081
578.85205	1063
579.36627	1071
579.88049	1072
580.39471	1129
580.90887	1145
581.42303	1186
581.93719	1161
582.45135	1132
582.96545	1176
583.47955	1144
583.99365	1179
584.50775	1139
585.02179	1204
585.53583	1197
586.04987	1200
586.5639	1214
587.07788	1157
587.59186	1228
588.10583	1240
588.61975	1244
589.13373	1326
589.64758	1233
590.1615	1295
590.67542	1287
591.18927	1317
591.70306	1313
592.21692	1298
592.73071	1284
593.24451	1319
593.7583	1271
594.27209	1431
594.78583	1381
595.29956	1365
595.81323	1379
596.32697	1315
596.84064	1436
597.35425	1388
597.86792	1459
598.38153	1347
598.89514	1448
599.40875	1456
599.9223	1466
600.43585	1430
600.9494	1476
