Date and Time:                Sun Nov 2 15:00:49.223 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	280
478.84332	353
479.35983	352
479.87631	403
480.39282	366
480.9093	364
481.42575	379
481.94223	382
482.45868	356
482.97513	370
483.49158	367
484.00803	386
484.52444	398
485.04086	408
485.55728	463
486.07367	432
486.59006	457
487.10645	489
487.62283	495
488.13919	530
488.65555	537
489.17191	575
489.68826	572
490.20459	604
490.72092	639
491.23724	656
491.75354	655
492.26984	705
492.78613	662
493.30243	706
493.8187	765
494.33496	772
494.85123	821
495.36746	858
495.8837	814
496.39993	858
496.91617	880
497.43237	913
497.94858	916
498.46478	942
498.98096	933
499.49713	969
500.01331	932
500.52945	914
501.04562	944
501.56174	925
502.07788	1032
502.59399	969
503.11011	982
503.62622	953
504.1423	994
504.65839	1011
505.17447	1006
505.69052	1024
506.20657	973
506.72263	1052
507.23865	997
507.75467	1137
508.27069	1008
508.78668	1025
509.30267	988
509.81866	1035
510.33463	982
510.85059	967
511.36655	1062
511.88248	970
512.39844	1019
512.91437	1019
513.43024	1071
513.94617	1019
514.46204	1038
514.97791	1001
515.49377	1007
516.00964	1038
516.52551	1072
517.04132	1057
517.55719	972
518.073	1024
518.58881	1034
519.10461	1032
519.62036	1023
520.13617	1064
520.65192	1027
521.16766	990
521.68341	974
522.1991	1053
522.71484	1022
523.23053	1012
523.74622	1022
524.2619	1029
524.77759	1066
525.29327	968
525.8089	976
526.32452	983
526.84015	1034
527.35577	986
527.8714	962
528.38696	966
528.90259	979
529.41815	942
529.93372	948
530.44922	967
530.96478	963
531.48029	954
531.99579	871
532.51129	972
533.02679	928
533.5423	911
534.05774	990
534.57318	914
535.08862	980
535.60406	940
536.11945	926
536.63489	961
537.15027	940
537.66565	938
538.18097	880
538.69635	894
539.21167	950
539.72699	892
540.24231	923
540.75763	880
541.27289	898
541.78821	908
542.30347	860
542.81873	904
543.33392	885
543.84918	905
544.36438	900
544.87958	838
545.39478	807
545.90991	866
546.42511	848
546.94025	921
547.45538	844
547.97052	844
548.4856	886
549.00073	828
549.51581	837
550.03088	897
550.5459	870
551.06097	838
551.57599	859
552.091	902
552.60602	875
553.12097	834
553.63593	865
554.15094	881
554.66583	823
555.18079	792
555.69568	842
556.21063	882
556.72552	900
557.24036	835
557.75525	868
558.27008	884
558.78491	910
559.29974	873
559.81458	882
560.32935	880
560.84412	831
561.35889	790
561.87366	902
562.38837	875
562.90308	930
563.41779	906
563.9325	912
564.44714	885
564.96179	860
565.47644	914
565.99109	1007
566.50574	853
567.02032	933
567.53491	913
568.0495	969
568.56403	947
569.07861	977
569.59314	913
570.1076	944
570.62213	911
571.1366	999
571.65106	980
572.16553	906
572.67999	996
573.1944	1008
573.7088	1056
574.22321	1003
574.73755	1012
575.25195	1077
575.7663	1034
576.28058	1024
576.79492	1017
577.3092	1006
577.82349	1080
578.33777	1086
578.85205	1046
579.36627	1129
579.88049	1102
580.39471	1107
580.90887	1050
581.42303	1155
581.93719	1074
582.45135	1099
582.96545	1129
583.47955	1107
583.99365	1150
584.50775	1180
585.02179	1097
585.53583	1202
586.04987	1134
586.5639	1177
587.07788	1168
587.59186	1202
588.10583	1236
588.61975	1228
589.13373	1218
589.64758	1287
590.1615	1233
590.67542	1236
591.18927	1270
591.70306	1255
592.21692	1264
592.73071	1346
593.24451	1219
593.7583	1295
594.27209	1232
594.78583	1383
595.29956	1393
595.81323	1372
596.32697	1384
596.84064	1372
597.35425	1369
597.86792	1340
598.38153	1407
598.89514	1374
599.40875	1411
599.9223	1401
600.43585	1427
600.9494	1399
