Date and Time:                Sun Nov 2 15:04:54.192 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	301
478.84332	367
479.35983	357
479.87631	352
480.39282	363
480.9093	355
481.42575	358
481.94223	374
482.45868	371
482.97513	375
483.49158	390
484.00803	382
484.52444	376
485.04086	376
485.55728	397
486.07367	422
486.59006	454
487.10645	463
487.62283	481
488.13919	478
488.65555	491
489.17191	523
489.68826	563
490.20459	599
490.72092	621
491.23724	623
491.75354	687
492.26984	695
492.78613	665
493.30243	672
493.8187	724
494.33496	702
494.85123	747
495.36746	801
495.8837	789
496.39993	861
496.91617	886
497.43237	902
497.94858	872
498.46478	907
498.98096	919
499.49713	990
500.01331	927
500.52945	980
501.04562	891
501.56174	1005
502.07788	933
502.59399	1008
503.11011	1027
503.62622	1030
504.1423	957
504.65839	1027
505.17447	1020
505.69052	1019
506.20657	975
506.72263	1004
507.23865	1015
507.75467	984
508.27069	1075
508.78668	978
509.30267	1051
509.81866	1019
510.33463	1010
510.85059	1038
511.36655	1014
511.88248	991
512.39844	1004
512.91437	1067
513.43024	1014
513.94617	1016
514.46204	980
514.97791	981
515.49377	995
516.00964	1072
516.52551	1047
517.04132	1059
517.55719	1056
518.073	1024
518.58881	1062
519.10461	1018
519.62036	1047
520.13617	1030
520.65192	982
521.16766	1024
521.68341	991
522.1991	978
522.71484	994
523.23053	1001
523.74622	1030
524.2619	981
524.77759	1012
525.29327	956
525.8089	984
526.32452	1003
526.84015	1011
527.35577	952
527.8714	956
528.38696	990
528.90259	985
529.41815	1008
529.93372	1026
530.44922	984
530.96478	951
531.48029	962
531.99579	960
532.51129	978
533.02679	944
533.5423	903
534.05774	944
534.57318	952
535.08862	926
535.60406	945
536.11945	921
536.63489	935
537.15027	892
537.66565	899
538.18097	892
538.69635	899
539.21167	905
539.72699	872
540.24231	871
540.75763	902
541.27289	896
541.78821	919
542.30347	880
542.81873	936
543.33392	816
543.84918	908
544.36438	868
544.87958	850
545.39478	856
545.90991	905
546.42511	862
546.94025	817
547.45538	869
547.97052	843
548.4856	834
549.00073	836
549.51581	895
550.03088	880
550.5459	853
551.06097	857
551.57599	806
552.091	888
552.60602	896
553.12097	877
553.63593	824
554.15094	887
554.66583	846
555.18079	836
555.69568	842
556.21063	873
556.72552	819
557.24036	908
557.75525	870
558.27008	865
558.78491	876
559.29974	868
559.81458	940
560.32935	854
560.84412	894
561.35889	896
561.87366	942
562.38837	922
562.90308	908
563.41779	941
563.9325	912
564.44714	932
564.96179	939
565.47644	922
565.99109	940
566.50574	790
567.02032	927
567.53491	899
568.0495	913
568.56403	956
569.07861	915
569.59314	945
570.1076	966
570.62213	937
571.1366	1056
571.65106	1005
572.16553	1009
572.67999	990
573.1944	995
573.7088	1026
574.22321	1020
574.73755	1013
575.25195	1004
575.7663	1082
576.28058	1043
576.79492	1046
577.3092	1026
577.82349	1087
578.33777	1076
578.85205	1063
579.36627	1131
579.88049	1059
580.39471	1061
580.90887	1092
581.42303	1030
581.93719	1139
582.45135	1092
582.96545	1163
583.47955	1162
583.99365	1136
584.50775	1191
585.02179	1148
585.53583	1197
586.04987	1144
586.5639	1160
587.07788	1182
587.59186	1222
588.10583	1239
588.61975	1194
589.13373	1240
589.64758	1248
590.1615	1272
590.67542	1301
591.18927	1292
591.70306	1264
592.21692	1212
592.73071	1318
593.24451	1329
593.7583	1391
594.27209	1371
594.78583	1357
595.29956	1416
595.81323	1404
596.32697	1445
596.84064	1341
597.35425	1400
597.86792	1400
598.38153	1401
598.89514	1458
599.40875	1443
599.9223	1360
600.43585	1386
