Date and Time:                Sun Nov 2 15:06:16.078 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	312
478.84332	367
479.35983	359
479.87631	396
480.39282	385
480.9093	356
481.42575	361
481.94223	375
482.45868	361
482.97513	362
483.49158	366
484.00803	396
484.52444	403
485.04086	408
485.55728	410
486.07367	446
486.59006	447
487.10645	486
487.62283	446
488.13919	506
488.65555	558
489.17191	530
489.68826	571
490.20459	601
490.72092	627
491.23724	605
491.75354	605
492.26984	653
492.78613	644
493.30243	696
493.8187	713
494.33496	776
494.85123	732
495.36746	809
495.8837	832
496.39993	848
496.91617	823
497.43237	872
497.94858	888
498.46478	973
498.98096	921
499.49713	957
500.01331	968
500.52945	942
501.04562	983
501.56174	960
502.07788	999
502.59399	953
503.11011	984
503.62622	970
504.1423	1000
504.65839	996
505.17447	1015
505.69052	957
506.20657	1050
506.72263	996
507.23865	994
507.75467	1003
508.27069	1049
508.78668	966
509.30267	1019
509.81866	1021
510.33463	1013
510.85059	989
511.36655	1053
511.88248	996
512.39844	1050
512.91437	1017
513.43024	1074
513.94617	1013
514.46204	1059
514.97791	1004
515.49377	978
516.00964	1059
516.52551	941
517.04132	1042
517.55719	960
518.073	1021
518.58881	1034
519.10461	1004
519.62036	1028
520.13617	1100
520.65192	1025
521.16766	987
521.68341	977
522.1991	973
522.71484	1033
523.23053	967
523.74622	984
524.2619	1037
524.77759	1040
525.29327	1004
525.8089	986
526.32452	976
526.84015	1010
527.35577	1001
527.8714	975
528.38696	932
528.90259	897
529.41815	1022
529.93372	991
530.44922	929
530.96478	995
531.48029	952
531.99579	921
532.51129	924
533.02679	935
533.5423	970
534.05774	931
534.57318	964
535.08862	954
535.60406	918
536.11945	917
536.63489	837
537.15027	886
537.66565	946
538.18097	922
538.69635	924
539.21167	925
539.72699	904
540.24231	884
540.75763	944
541.27289	914
541.78821	858
542.30347	894
542.81873	924
543.33392	918
543.84918	838
544.36438	888
544.87958	852
545.39478	892
545.90991	846
546.42511	847
546.94025	851
547.45538	849
547.97052	903
548.4856	885
549.00073	868
549.51581	845
550.03088	867
550.5459	885
551.06097	905
551.57599	810
552.091	865
552.60602	865
553.12097	913
553.63593	873
554.15094	878
554.66583	864
555.18079	873
555.69568	857
556.21063	903
556.72552	903
557.24036	827
557.75525	838
558.27008	864
558.78491	842
559.29974	872
559.81458	953
560.32935	901
560.84412	890
561.35889	898
561.87366	838
562.38837	941
562.90308	908
563.41779	847
563.9325	938
564.44714	872
564.96179	921
565.47644	921
565.99109	878
566.50574	914
567.02032	946
567.53491	916
568.0495	877
568.56403	925
569.07861	983
569.59314	1022
570.1076	1010
570.62213	983
571.1366	992
571.65106	1006
572.16553	981
572.67999	963
573.1944	924
573.7088	964
574.22321	1052
574.73755	999
575.25195	1088
575.7663	1007
576.28058	1062
576.79492	1027
577.3092	1023
577.82349	1064
578.33777	996
578.85205	1069
579.36627	1128
579.88049	1075
580.39471	1069
580.90887	1082
581.42303	1151
581.93719	1135
582.45135	1159
582.96545	1108
583.47955	1197
583.99365	1166
584.50775	1246
585.02179	1118
585.53583	1227
586.04987	1206
586.5639	1224
587.07788	1250
587.59186	1210
588.10583	1256
588.61975	1237
589.13373	1287
589.64758	1266
590.1615	1268
590.67542	1265
591.18927	1339
591.70306	1246
592.21692	1280
592.73071	1285
593.24451	1334
593.7583	1308
594.27209	1295
594.78583	1354
595.29956	1342
595.81323	1327
596.32697	1345
596.84064	1339
597.35425	1360
597.86792	1420
598.38153	1413
598.89514	1370
599.40875	1415
599.9223	1430
600.43585	1436
600.9494	1440
