Date and Time:                Sun Nov 2 15:03:32.336 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	322
478.84332	367
479.35983	385
479.87631	360
480.39282	343
480.9093	368
481.42575	383
481.94223	375
482.45868	357
482.97513	373
483.49158	377
484.00803	333
484.52444	395
485.04086	404
485.55728	413
486.07367	442
486.59006	469
487.10645	467
487.62283	492
488.13919	498
488.65555	516
489.17191	582
489.68826	570
490.20459	602
490.72092	593
491.23724	617
491.75354	636
492.26984	661
492.78613	669
493.30243	744
493.8187	737
494.33496	730
494.85123	792
495.36746	798
495.8837	893
496.39993	822
496.91617	882
497.43237	891
497.94858	897
498.46478	963
498.98096	966
499.49713	947
500.01331	945
500.52945	981
501.04562	999
501.56174	947
502.07788	983
502.59399	989
503.11011	990
503.62622	1021
504.1423	954
504.65839	1032
505.17447	980
505.69052	1017
506.20657	1001
506.72263	1042
507.23865	1014
507.75467	988
508.27069	1066
508.78668	1041
509.30267	1055
509.81866	1058
510.33463	1069
510.85059	1047
511.36655	1070
511.88248	989
512.39844	1024
512.91437	1061
513.43024	1012
513.94617	1022
514.46204	1019
514.97791	1031
515.49377	1064
516.00964	1017
516.52551	1042
517.04132	1057
517.55719	1054
518.073	1039
518.58881	1072
519.10461	1050
519.62036	1028
520.13617	1056
520.65192	1048
521.16766	989
521.68341	1029
522.1991	1029
522.71484	1066
523.23053	974
523.74622	999
524.2619	1052
524.77759	1058
525.29327	954
525.8089	1051
526.32452	1000
526.84015	1026
527.35577	981
527.8714	949
528.38696	938
528.90259	966
529.41815	967
529.93372	1042
530.44922	927
530.96478	1012
531.48029	956
531.99579	967
532.51129	963
533.02679	933
533.5423	922
534.05774	914
534.57318	899
535.08862	930
535.60406	918
536.11945	930
536.63489	964
537.15027	905
537.66565	904
538.18097	942
538.69635	909
539.21167	889
539.72699	950
540.24231	912
540.75763	950
541.27289	892
541.78821	896
542.30347	886
542.81873	918
543.33392	905
543.84918	857
544.36438	886
544.87958	879
545.39478	904
545.90991	907
546.42511	846
546.94025	822
547.45538	873
547.97052	837
548.4856	817
549.00073	863
549.51581	916
550.03088	824
550.5459	887
551.06097	829
551.57599	845
552.091	866
552.60602	831
553.12097	843
553.63593	857
554.15094	873
554.66583	816
555.18079	863
555.69568	839
556.21063	888
556.72552	821
557.24036	820
557.75525	893
558.27008	868
558.78491	881
559.29974	878
559.81458	882
560.32935	885
560.84412	889
561.35889	869
561.87366	824
562.38837	886
562.90308	895
563.41779	934
563.9325	869
564.44714	938
564.96179	916
565.47644	905
565.99109	958
566.50574	895
567.02032	933
567.53491	917
568.0495	898
568.56403	982
569.07861	963
569.59314	926
570.1076	957
570.62213	978
571.1366	949
571.65106	956
572.16553	996
572.67999	1023
573.1944	976
573.7088	938
574.22321	956
574.73755	957
575.25195	963
575.7663	1028
576.28058	1064
576.79492	1079
577.3092	1064
577.82349	1077
578.33777	1099
578.85205	1038
579.36627	1130
579.88049	1119
580.39471	1121
580.90887	1130
581.42303	1140
581.93719	1144
582.45135	1139
582.96545	1164
583.47955	1111
583.99365	1129
584.50775	1221
585.02179	1191
585.53583	1154
586.04987	1141
586.5639	1160
587.07788	1236
587.59186	1234
588.10583	1237
588.61975	1176
589.13373	1193
589.64758	1230
590.1615	1254
590.67542	1271
591.18927	1301
591.70306	1261
592.21692	1352
592.73071	1320
593.24451	1357
593.7583	1273
594.27209	1380
594.78583	1364
595.29956	1367
595.81323	1415
596.32697	1420
596.84064	1370
597.35425	1337
597.86792	1361
598.38153	1372
598.89514	1386
599.40875	1416
599.9223	1454
600.43585	1404
