Date and Time:                Thu Oct 30 08:42:34.875 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	260
478.84332	318
479.35983	318
479.87631	330
480.39282	305
480.9093	319
481.42575	322
481.94223	322
482.45868	335
482.97513	347
483.49158	326
484.00803	362
484.52444	404
485.04086	445
485.55728	475
486.07367	509
486.59006	572
487.10645	629
487.62283	660
488.13919	698
488.65555	819
489.17191	877
489.68826	839
490.20459	955
490.72092	997
491.23724	1001
491.75354	1071
492.26984	1112
492.78613	1147
493.30243	1187
493.8187	1265
494.33496	1367
494.85123	1440
495.36746	1457
495.8837	1463
496.39993	1605
496.91617	1628
497.43237	1696
497.94858	1801
498.46478	1915
498.98096	2015
499.49713	2116
500.01331	2114
500.52945	2357
501.04562	2350
501.56174	2559
502.07788	2759
502.59399	3055
503.11011	3297
503.62622	3725
504.1423	4006
504.65839	4447
505.17447	4825
505.69052	5381
506.20657	6053
506.72263	6892
507.23865	7484
507.75467	8172
508.27069	9290
508.78668	10092
509.30267	11084
509.81866	12255
510.33463	13464
510.85059	14252
511.36655	15315
511.88248	16267
512.39844	17209
512.91437	17814
513.43024	18057
513.94617	18746
514.46204	19325
514.97791	19676
515.49377	20154
516.00964	20113
516.52551	19929
517.04132	19854
517.55719	19968
518.073	19469
518.58881	19379
519.10461	18918
519.62036	18457
520.13617	17816
520.65192	17492
521.16766	16392
521.68341	15706
522.1991	15326
522.71484	14362
523.23053	13280
523.74622	12368
524.2619	11312
524.77759	10491
525.29327	9475
525.8089	8354
526.32452	7502
526.84015	6686
527.35577	5968
527.8714	5261
528.38696	4605
528.90259	4014
529.41815	3638
529.93372	3339
530.44922	3033
530.96478	2732
531.48029	2720
531.99579	2281
532.51129	2252
533.02679	2438
533.5423	2298
534.05774	2280
534.57318	2311
535.08862	2288
535.60406	2175
536.11945	2137
536.63489	2149
537.15027	2122
537.66565	2079
538.18097	2020
538.69635	2000
539.21167	1942
539.72699	1871
540.24231	1851
540.75763	1928
541.27289	1845
541.78821	1759
542.30347	1751
542.81873	1777
543.33392	1688
543.84918	1600
544.36438	1558
544.87958	1612
545.39478	1567
545.90991	1523
546.42511	1525
546.94025	1556
547.45538	1419
547.97052	1501
548.4856	1472
549.00073	1369
549.51581	1406
550.03088	1325
550.5459	1433
551.06097	1379
551.57599	1281
552.091	1295
552.60602	1349
553.12097	1286
553.63593	1290
554.15094	1300
554.66583	1270
555.18079	1221
555.69568	1227
556.21063	1250
556.72552	1246
557.24036	1221
557.75525	1191
558.27008	1266
558.78491	1200
559.29974	1233
559.81458	1159
560.32935	1240
560.84412	1107
561.35889	1152
561.87366	1128
562.38837	1138
562.90308	1152
563.41779	1061
563.9325	1125
564.44714	1156
564.96179	1124
565.47644	1092
565.99109	1071
566.50574	1084
567.02032	1112
567.53491	1139
568.0495	1035
568.56403	1045
569.07861	1078
569.59314	985
570.1076	1038
570.62213	1059
571.1366	1045
571.65106	989
572.16553	1020
572.67999	1056
573.1944	992
573.7088	909
574.22321	991
574.73755	938
575.25195	985
575.7663	924
576.28058	954
576.79492	944
577.3092	944
577.82349	969
578.33777	912
578.85205	899
579.36627	896
579.88049	879
580.39471	917
580.90887	880
581.42303	896
581.93719	920
582.45135	895
582.96545	839
583.47955	840
583.99365	819
584.50775	805
585.02179	828
585.53583	797
586.04987	806
586.5639	820
587.07788	794
587.59186	820
588.10583	752
588.61975	814
589.13373	797
589.64758	768
590.1615	766
590.67542	807
591.18927	746
591.70306	782
592.21692	716
592.73071	723
593.24451	749
593.7583	768
594.27209	706
594.78583	777
595.29956	741
595.81323	775
