Date and Time:                Thu Oct 30 08:43:08.720 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	265
478.84332	305
479.35983	341
479.87631	342
480.39282	325
480.9093	327
481.42575	289
481.94223	353
482.45868	342
482.97513	336
483.49158	348
484.00803	340
484.52444	417
485.04086	453
485.55728	508
486.07367	552
486.59006	567
487.10645	606
487.62283	623
488.13919	699
488.65555	724
489.17191	799
489.68826	849
490.20459	924
490.72092	958
491.23724	991
491.75354	1082
492.26984	1074
492.78613	1190
493.30243	1226
493.8187	1256
494.33496	1373
494.85123	1375
495.36746	1430
495.8837	1491
496.39993	1567
496.91617	1683
497.43237	1665
497.94858	1744
498.46478	1863
498.98096	1876
499.49713	1988
500.01331	2216
500.52945	2238
501.04562	2374
501.56174	2582
502.07788	2757
502.59399	3016
503.11011	3330
503.62622	3642
504.1423	4070
504.65839	4336
505.17447	4924
505.69052	5483
506.20657	6033
506.72263	6727
507.23865	7370
507.75467	8474
508.27069	9379
508.78668	10066
509.30267	10812
509.81866	12231
510.33463	13267
510.85059	14314
511.36655	15368
511.88248	16218
512.39844	17175
512.91437	17422
513.43024	18141
513.94617	18787
514.46204	19172
514.97791	19405
515.49377	19977
516.00964	20041
516.52551	19820
517.04132	20122
517.55719	19754
518.073	19563
518.58881	19418
519.10461	18652
519.62036	18225
520.13617	17676
520.65192	17024
521.16766	16353
521.68341	15766
522.1991	14999
522.71484	14298
523.23053	13222
523.74622	12263
524.2619	11549
524.77759	10421
525.29327	9343
525.8089	8452
526.32452	7402
526.84015	6391
527.35577	5894
527.8714	5366
528.38696	4541
528.90259	4073
529.41815	3680
529.93372	3328
530.44922	3008
530.96478	2741
531.48029	2579
531.99579	2341
532.51129	2434
533.02679	2348
533.5423	2325
534.05774	2200
534.57318	2205
535.08862	2215
535.60406	2168
536.11945	2110
536.63489	2116
537.15027	2008
537.66565	2031
538.18097	1951
538.69635	2015
539.21167	1890
539.72699	1946
540.24231	1854
540.75763	1795
541.27289	1784
541.78821	1764
542.30347	1639
542.81873	1668
543.33392	1657
543.84918	1607
544.36438	1622
544.87958	1562
545.39478	1551
545.90991	1555
546.42511	1602
546.94025	1492
547.45538	1466
547.97052	1468
548.4856	1360
549.00073	1417
549.51581	1371
550.03088	1364
550.5459	1377
551.06097	1359
551.57599	1275
552.091	1322
552.60602	1335
553.12097	1321
553.63593	1370
554.15094	1268
554.66583	1333
555.18079	1256
555.69568	1276
556.21063	1186
556.72552	1226
557.24036	1198
557.75525	1205
558.27008	1159
558.78491	1257
559.29974	1220
559.81458	1225
560.32935	1150
560.84412	1147
561.35889	1169
561.87366	1166
562.38837	1165
562.90308	1162
563.41779	1134
563.9325	1095
564.44714	1087
564.96179	1092
565.47644	1043
565.99109	1052
566.50574	1069
567.02032	1080
567.53491	1116
568.0495	1067
568.56403	988
569.07861	1043
569.59314	998
570.1076	1008
570.62213	1033
571.1366	1078
571.65106	995
572.16553	1010
572.67999	999
573.1944	947
573.7088	1010
574.22321	967
574.73755	958
575.25195	953
575.7663	925
576.28058	940
576.79492	902
577.3092	911
577.82349	922
578.33777	902
578.85205	931
579.36627	905
579.88049	893
580.39471	878
580.90887	869
581.42303	796
581.93719	856
582.45135	852
582.96545	774
583.47955	906
583.99365	847
584.50775	786
585.02179	858
585.53583	803
586.04987	829
586.5639	871
587.07788	817
587.59186	792
588.10583	798
588.61975	808
589.13373	781
589.64758	814
590.1615	844
590.67542	722
591.18927	728
591.70306	715
592.21692	721
592.73071	723
593.24451	695
593.7583	778
594.27209	813
594.78583	758
595.29956	776
595.81323	757
