Date and Time:                Thu Oct 30 08:41:38.099 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         0.5
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	259
478.84332	308
479.35983	323
479.87631	305
480.39282	323
480.9093	315
481.42575	306
481.94223	320
482.45868	346
482.97513	320
483.49158	334
484.00803	358
484.52444	418
485.04086	456
485.55728	481
486.07367	561
486.59006	595
487.10645	636
487.62283	719
488.13919	722
488.65555	707
489.17191	791
489.68826	852
490.20459	939
490.72092	958
491.23724	1072
491.75354	1063
492.26984	1207
492.78613	1168
493.30243	1191
493.8187	1316
494.33496	1316
494.85123	1402
495.36746	1475
495.8837	1574
496.39993	1630
496.91617	1677
497.43237	1746
497.94858	1847
498.46478	1935
498.98096	1996
499.49713	2040
500.01331	2196
500.52945	2289
501.04562	2450
501.56174	2615
502.07788	2872
502.59399	3069
503.11011	3228
503.62622	3656
504.1423	4047
504.65839	4461
505.17447	4833
505.69052	5332
506.20657	6024
506.72263	6586
507.23865	7447
507.75467	8252
508.27069	9147
508.78668	10113
509.30267	11264
509.81866	12245
510.33463	13350
510.85059	14586
511.36655	15521
511.88248	16342
512.39844	16783
512.91437	17716
513.43024	18179
513.94617	18873
514.46204	19644
514.97791	19638
515.49377	20044
516.00964	20049
516.52551	20156
517.04132	20199
517.55719	20121
518.073	19809
518.58881	19229
519.10461	18940
519.62036	18460
520.13617	17971
520.65192	17250
521.16766	16905
521.68341	15928
522.1991	15265
522.71484	14290
523.23053	13930
523.74622	12588
524.2619	11477
524.77759	10620
525.29327	9573
525.8089	8659
526.32452	7663
526.84015	6848
527.35577	6109
527.8714	5334
528.38696	4717
528.90259	4011
529.41815	3772
529.93372	3434
530.44922	3237
530.96478	2890
531.48029	2707
531.99579	2555
532.51129	2442
533.02679	2380
533.5423	2460
534.05774	2307
534.57318	2288
535.08862	2192
535.60406	2241
536.11945	2294
536.63489	2076
537.15027	2145
537.66565	2132
538.18097	2050
538.69635	2126
539.21167	2030
539.72699	1970
540.24231	1837
540.75763	1817
541.27289	1871
541.78821	1767
542.30347	1826
542.81873	1658
543.33392	1686
543.84918	1684
544.36438	1622
544.87958	1637
545.39478	1623
545.90991	1519
546.42511	1497
546.94025	1547
547.45538	1519
547.97052	1415
548.4856	1409
549.00073	1481
549.51581	1492
550.03088	1380
550.5459	1390
551.06097	1361
551.57599	1277
552.091	1336
552.60602	1349
553.12097	1366
553.63593	1378
554.15094	1400
554.66583	1346
555.18079	1271
555.69568	1305
556.21063	1213
556.72552	1235
557.24036	1242
557.75525	1220
558.27008	1198
558.78491	1293
559.29974	1238
559.81458	1164
560.32935	1183
560.84412	1243
561.35889	1252
561.87366	1140
562.38837	1181
562.90308	1121
563.41779	1191
563.9325	1157
564.44714	1122
564.96179	1125
565.47644	1184
565.99109	1137
566.50574	1169
567.02032	1099
567.53491	1077
568.0495	1093
568.56403	1114
569.07861	1087
569.59314	1089
570.1076	1058
570.62213	1079
571.1366	1046
571.65106	1020
572.16553	990
572.67999	1008
573.1944	1031
573.7088	948
574.22321	977
574.73755	1017
575.25195	937
575.7663	1011
576.28058	926
576.79492	919
577.3092	924
577.82349	920
578.33777	954
578.85205	891
579.36627	921
579.88049	938
580.39471	877
580.90887	896
581.42303	915
581.93719	853
582.45135	840
582.96545	819
583.47955	895
583.99365	868
584.50775	896
585.02179	852
585.53583	800
586.04987	838
586.5639	862
587.07788	854
587.59186	809
588.10583	825
588.61975	839
589.13373	799
589.64758	808
590.1615	785
590.67542	776
591.18927	780
591.70306	723
592.21692	763
592.73071	769
593.24451	785
593.7583	801
594.27209	806
594.78583	727
595.29956	772
