Date and Time:                Fri Oct 17 08:11:15.927 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	271
478.84332	318
479.35983	327
479.87631	316
480.39282	295
480.9093	331
481.42575	320
481.94223	338
482.45868	323
482.97513	327
483.49158	333
484.00803	330
484.52444	326
485.04086	311
485.55728	323
486.07367	310
486.59006	318
487.10645	311
487.62283	320
488.13919	324
488.65555	311
489.17191	302
489.68826	311
490.20459	322
490.72092	326
491.23724	313
491.75354	323
492.26984	354
492.78613	315
493.30243	316
493.8187	319
494.33496	321
494.85123	326
495.36746	313
495.8837	333
496.39993	320
496.91617	333
497.43237	305
497.94858	317
498.46478	326
498.98096	321
499.49713	314
500.01331	317
500.52945	327
501.04562	328
501.56174	329
502.07788	325
502.59399	346
503.11011	328
503.62622	308
504.1423	323
504.65839	339
505.17447	314
505.69052	326
506.20657	312
506.72263	319
507.23865	329
507.75467	317
508.27069	324
508.78668	315
509.30267	331
509.81866	330
510.33463	318
510.85059	321
511.36655	329
511.88248	314
512.39844	323
512.91437	337
513.43024	309
513.94617	320
514.46204	317
514.97791	309
515.49377	331
516.00964	322
516.52551	323
517.04132	305
517.55719	314
518.073	332
518.58881	330
519.10461	318
519.62036	305
520.13617	318
520.65192	294
521.16766	314
521.68341	311
522.1991	332
522.71484	334
523.23053	310
523.74622	330
524.2619	311
524.77759	343
525.29327	291
525.8089	332
526.32452	306
526.84015	298
527.35577	308
527.8714	332
528.38696	323
528.90259	313
529.41815	299
529.93372	317
530.44922	321
530.96478	314
531.48029	302
531.99579	320
532.51129	320
533.02679	337
533.5423	311
534.05774	312
534.57318	300
535.08862	326
535.60406	334
536.11945	327
536.63489	326
537.15027	323
537.66565	325
538.18097	306
538.69635	326
539.21167	315
539.72699	337
540.24231	274
540.75763	321
541.27289	323
541.78821	319
542.30347	329
542.81873	315
543.33392	309
543.84918	326
544.36438	308
544.87958	301
545.39478	300
545.90991	334
546.42511	313
546.94025	308
547.45538	339
547.97052	326
548.4856	324
549.00073	331
549.51581	320
550.03088	331
550.5459	323
551.06097	305
551.57599	328
552.091	315
552.60602	334
553.12097	327
553.63593	315
554.15094	325
554.66583	296
555.18079	305
555.69568	322
556.21063	304
556.72552	329
557.24036	321
557.75525	312
558.27008	320
558.78491	328
559.29974	328
559.81458	302
560.32935	335
560.84412	305
561.35889	316
561.87366	317
562.38837	314
562.90308	324
563.41779	312
563.9325	298
564.44714	320
564.96179	289
565.47644	313
565.99109	304
566.50574	335
567.02032	334
567.53491	311
568.0495	327
568.56403	306
569.07861	320
569.59314	301
570.1076	308
570.62213	306
571.1366	316
571.65106	303
572.16553	324
572.67999	302
573.1944	337
573.7088	309
574.22321	296
574.73755	300
575.25195	325
575.7663	319
576.28058	330
576.79492	324
577.3092	310
577.82349	302
578.33777	305
578.85205	332
579.36627	309
579.88049	314
580.39471	311
580.90887	321
581.42303	320
581.93719	332
582.45135	314
582.96545	307
583.47955	332
583.99365	303
584.50775	301
585.02179	314
585.53583	301
586.04987	318
586.5639	302
587.07788	312
587.59186	315
588.10583	318
588.61975	328
589.13373	311
589.64758	310
590.1615	307
590.67542	314
591.18927	314
591.70306	314
592.21692	308
592.73071	321
593.24451	320
593.7583	313
594.27209	326
594.78583	308
595.29956	311
595.81323	307
596.32697	300
596.84064	323
597.35425	334
597.86792	313
598.38153	324
598.89514	325
599.40875	321
599.9223	307
600.43585	300
600.9494	313
601.46289	327
601.97638	313
602.48987	321
