Date and Time:                Fri Oct 17 08:13:48.255 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	261
478.84332	315
479.35983	307
479.87631	318
480.39282	301
480.9093	335
481.42575	324
481.94223	350
482.45868	320
482.97513	306
483.49158	312
484.00803	301
484.52444	318
485.04086	306
485.55728	300
486.07367	308
486.59006	328
487.10645	336
487.62283	322
488.13919	302
488.65555	314
489.17191	311
489.68826	326
490.20459	319
490.72092	323
491.23724	338
491.75354	326
492.26984	325
492.78613	311
493.30243	305
493.8187	330
494.33496	335
494.85123	327
495.36746	304
495.8837	316
496.39993	300
496.91617	320
497.43237	341
497.94858	335
498.46478	306
498.98096	307
499.49713	332
500.01331	315
500.52945	309
501.04562	333
501.56174	313
502.07788	328
502.59399	321
503.11011	323
503.62622	315
504.1423	303
504.65839	327
505.17447	325
505.69052	331
506.20657	318
506.72263	324
507.23865	306
507.75467	324
508.27069	313
508.78668	309
509.30267	314
509.81866	330
510.33463	302
510.85059	319
511.36655	295
511.88248	316
512.39844	337
512.91437	317
513.43024	335
513.94617	327
514.46204	311
514.97791	302
515.49377	335
516.00964	299
516.52551	315
517.04132	315
517.55719	286
518.073	302
518.58881	325
519.10461	326
519.62036	305
520.13617	308
520.65192	292
521.16766	314
521.68341	298
522.1991	312
522.71484	293
523.23053	319
523.74622	332
524.2619	314
524.77759	302
525.29327	318
525.8089	312
526.32452	312
526.84015	324
527.35577	304
527.8714	316
528.38696	323
528.90259	300
529.41815	342
529.93372	310
530.44922	315
530.96478	311
531.48029	326
531.99579	304
532.51129	298
533.02679	346
533.5423	343
534.05774	338
534.57318	310
535.08862	309
535.60406	316
536.11945	316
536.63489	313
537.15027	323
537.66565	297
538.18097	336
538.69635	305
539.21167	309
539.72699	328
540.24231	314
540.75763	301
541.27289	318
541.78821	316
542.30347	328
542.81873	329
543.33392	324
543.84918	319
544.36438	306
544.87958	323
545.39478	311
545.90991	319
546.42511	317
546.94025	302
547.45538	302
547.97052	322
548.4856	321
549.00073	310
549.51581	329
550.03088	310
550.5459	310
551.06097	322
551.57599	330
552.091	340
552.60602	321
553.12097	331
553.63593	324
554.15094	303
554.66583	323
555.18079	313
555.69568	331
556.21063	316
556.72552	335
557.24036	316
557.75525	325
558.27008	317
558.78491	296
559.29974	304
559.81458	307
560.32935	320
560.84412	300
561.35889	321
561.87366	318
562.38837	317
562.90308	309
563.41779	299
563.9325	312
564.44714	317
564.96179	320
565.47644	320
565.99109	299
566.50574	298
567.02032	319
567.53491	310
568.0495	351
568.56403	311
569.07861	320
569.59314	320
570.1076	324
570.62213	314
571.1366	308
571.65106	306
572.16553	324
572.67999	335
573.1944	329
573.7088	321
574.22321	307
574.73755	336
575.25195	289
575.7663	310
576.28058	318
576.79492	314
577.3092	335
577.82349	320
578.33777	294
578.85205	330
579.36627	302
579.88049	320
580.39471	292
580.90887	319
581.42303	315
581.93719	307
582.45135	320
582.96545	322
583.47955	315
583.99365	310
584.50775	307
585.02179	313
585.53583	297
586.04987	325
586.5639	317
587.07788	328
587.59186	326
588.10583	319
588.61975	316
589.13373	323
589.64758	311
590.1615	321
590.67542	311
591.18927	303
591.70306	342
592.21692	309
592.73071	299
593.24451	315
593.7583	316
594.27209	301
594.78583	304
595.29956	291
595.81323	311
596.32697	332
596.84064	315
597.35425	328
597.86792	310
598.38153	330
598.89514	313
599.40875	325
599.9223	320
600.43585	318
600.9494	314
601.46289	311
601.97638	322
602.48987	315
