Date and Time:                Wed Oct 22 10:00:15.168 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	290
478.84332	365
479.35983	355
479.87631	366
480.39282	382
480.9093	353
481.42575	379
481.94223	360
482.45868	337
482.97513	348
483.49158	372
484.00803	357
484.52444	389
485.04086	382
485.55728	437
486.07367	419
486.59006	424
487.10645	435
487.62283	440
488.13919	471
488.65555	452
489.17191	472
489.68826	510
490.20459	515
490.72092	517
491.23724	528
491.75354	559
492.26984	554
492.78613	574
493.30243	560
493.8187	610
494.33496	624
494.85123	634
495.36746	595
495.8837	619
496.39993	649
496.91617	628
497.43237	687
497.94858	657
498.46478	669
498.98096	747
499.49713	737
500.01331	740
500.52945	683
501.04562	705
501.56174	726
502.07788	647
502.59399	717
503.11011	678
503.62622	672
504.1423	688
504.65839	732
505.17447	718
505.69052	679
506.20657	700
506.72263	737
507.23865	711
507.75467	696
508.27069	720
508.78668	732
509.30267	718
509.81866	707
510.33463	685
510.85059	680
511.36655	692
511.88248	649
512.39844	762
512.91437	669
513.43024	690
513.94617	683
514.46204	689
514.97791	658
515.49377	682
516.00964	668
516.52551	683
517.04132	649
517.55719	700
518.073	686
518.58881	704
519.10461	701
519.62036	696
520.13617	721
520.65192	692
521.16766	640
521.68341	705
522.1991	681
522.71484	671
523.23053	642
523.74622	706
524.2619	637
524.77759	686
525.29327	713
525.8089	659
526.32452	638
526.84015	681
527.35577	602
527.8714	669
528.38696	672
528.90259	644
529.41815	677
529.93372	674
530.44922	681
530.96478	634
531.48029	665
531.99579	619
532.51129	673
533.02679	614
533.5423	648
534.05774	637
534.57318	628
535.08862	642
535.60406	606
536.11945	682
536.63489	653
537.15027	635
537.66565	633
538.18097	623
538.69635	641
539.21167	654
539.72699	642
540.24231	615
540.75763	623
541.27289	667
541.78821	650
542.30347	634
542.81873	652
543.33392	645
543.84918	676
544.36438	617
544.87958	666
545.39478	607
545.90991	673
546.42511	633
546.94025	638
547.45538	690
547.97052	724
548.4856	708
549.00073	712
549.51581	687
550.03088	716
550.5459	670
551.06097	748
551.57599	686
552.091	716
552.60602	717
553.12097	737
553.63593	697
554.15094	715
554.66583	787
555.18079	732
555.69568	725
556.21063	783
556.72552	776
557.24036	762
557.75525	773
558.27008	787
558.78491	780
559.29974	834
559.81458	828
560.32935	861
560.84412	789
561.35889	875
561.87366	893
562.38837	895
562.90308	873
563.41779	885
563.9325	860
564.44714	888
564.96179	929
565.47644	953
565.99109	938
566.50574	980
567.02032	976
567.53491	916
568.0495	962
568.56403	1003
569.07861	1020
569.59314	1016
570.1076	1030
570.62213	996
571.1366	1065
571.65106	1105
572.16553	1146
572.67999	1085
573.1944	1085
573.7088	1166
574.22321	1242
574.73755	1116
575.25195	1225
575.7663	1120
576.28058	1171
576.79492	1243
577.3092	1183
577.82349	1216
578.33777	1334
578.85205	1147
579.36627	1270
579.88049	1227
580.39471	1330
580.90887	1285
581.42303	1310
581.93719	1286
582.45135	1414
582.96545	1294
583.47955	1374
583.99365	1402
584.50775	1440
585.02179	1429
585.53583	1373
586.04987	1356
586.5639	1470
587.07788	1472
587.59186	1489
588.10583	1452
588.61975	1413
589.13373	1506
589.64758	1492
590.1615	1504
590.67542	1462
591.18927	1532
591.70306	1497
592.21692	1545
592.73071	1608
593.24451	1531
593.7583	1598
594.27209	1576
594.78583	1635
595.29956	1599
595.81323	1640
596.32697	1583
596.84064	1639
597.35425	1657
597.86792	1664
598.38153	1629
598.89514	1591
599.40875	1707
599.9223	1646
600.43585	1690
600.9494	1698
601.46289	1615
601.97638	1672
602.48987	1672
