Date and Time:                Wed Oct 22 09:59:34.349 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	314
478.84332	344
479.35983	362
479.87631	344
480.39282	343
480.9093	361
481.42575	389
481.94223	367
482.45868	358
482.97513	331
483.49158	381
484.00803	383
484.52444	383
485.04086	393
485.55728	406
486.07367	409
486.59006	438
487.10645	454
487.62283	439
488.13919	474
488.65555	458
489.17191	491
489.68826	505
490.20459	509
490.72092	513
491.23724	553
491.75354	474
492.26984	551
492.78613	560
493.30243	528
493.8187	578
494.33496	603
494.85123	602
495.36746	610
495.8837	653
496.39993	632
496.91617	706
497.43237	673
497.94858	660
498.46478	678
498.98096	738
499.49713	700
500.01331	705
500.52945	681
501.04562	705
501.56174	731
502.07788	718
502.59399	713
503.11011	678
503.62622	695
504.1423	716
504.65839	735
505.17447	695
505.69052	669
506.20657	695
506.72263	718
507.23865	704
507.75467	708
508.27069	687
508.78668	678
509.30267	729
509.81866	713
510.33463	693
510.85059	667
511.36655	748
511.88248	706
512.39844	712
512.91437	722
513.43024	749
513.94617	760
514.46204	696
514.97791	695
515.49377	691
516.00964	666
516.52551	660
517.04132	707
517.55719	692
518.073	677
518.58881	716
519.10461	745
519.62036	656
520.13617	674
520.65192	668
521.16766	674
521.68341	670
522.1991	666
522.71484	684
523.23053	687
523.74622	697
524.2619	665
524.77759	657
525.29327	639
525.8089	671
526.32452	697
526.84015	673
527.35577	702
527.8714	650
528.38696	657
528.90259	737
529.41815	670
529.93372	655
530.44922	631
530.96478	664
531.48029	659
531.99579	670
532.51129	660
533.02679	695
533.5423	660
534.05774	607
534.57318	648
535.08862	648
535.60406	689
536.11945	649
536.63489	669
537.15027	678
537.66565	670
538.18097	672
538.69635	658
539.21167	649
539.72699	678
540.24231	684
540.75763	667
541.27289	679
541.78821	658
542.30347	669
542.81873	649
543.33392	671
543.84918	652
544.36438	636
544.87958	692
545.39478	658
545.90991	662
546.42511	687
546.94025	622
547.45538	682
547.97052	718
548.4856	692
549.00073	685
549.51581	683
550.03088	685
550.5459	659
551.06097	739
551.57599	712
552.091	736
552.60602	740
553.12097	713
553.63593	714
554.15094	759
554.66583	738
555.18079	790
555.69568	758
556.21063	770
556.72552	769
557.24036	800
557.75525	812
558.27008	816
558.78491	811
559.29974	836
559.81458	802
560.32935	820
560.84412	847
561.35889	814
561.87366	829
562.38837	912
562.90308	882
563.41779	891
563.9325	915
564.44714	924
564.96179	935
565.47644	875
565.99109	863
566.50574	920
567.02032	984
567.53491	969
568.0495	984
568.56403	1022
569.07861	1054
569.59314	1065
570.1076	1049
570.62213	1025
571.1366	1041
571.65106	1069
572.16553	1056
572.67999	1091
573.1944	1089
573.7088	1128
574.22321	1093
574.73755	1187
575.25195	1144
575.7663	1209
576.28058	1215
576.79492	1250
577.3092	1235
577.82349	1172
578.33777	1254
578.85205	1295
579.36627	1275
579.88049	1288
580.39471	1308
580.90887	1294
581.42303	1294
581.93719	1309
582.45135	1301
582.96545	1485
583.47955	1367
583.99365	1378
584.50775	1393
585.02179	1365
585.53583	1428
586.04987	1424
586.5639	1515
587.07788	1443
587.59186	1424
588.10583	1469
588.61975	1580
589.13373	1494
589.64758	1471
590.1615	1481
590.67542	1490
591.18927	1454
591.70306	1631
592.21692	1577
592.73071	1529
593.24451	1633
593.7583	1572
594.27209	1665
594.78583	1596
595.29956	1610
595.81323	1692
596.32697	1678
596.84064	1610
597.35425	1604
597.86792	1639
598.38153	1627
598.89514	1626
599.40875	1575
599.9223	1687
600.43585	1685
600.9494	1637
601.46289	1689
601.97638	1601
602.48987	1677
