Date and Time:                Wed Oct 22 10:02:58.963 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	331
478.84332	378
479.35983	377
479.87631	358
480.39282	357
480.9093	393
481.42575	354
481.94223	369
482.45868	357
482.97513	404
483.49158	384
484.00803	390
484.52444	407
485.04086	398
485.55728	416
486.07367	411
486.59006	402
487.10645	425
487.62283	439
488.13919	467
488.65555	456
489.17191	477
489.68826	467
490.20459	513
490.72092	526
491.23724	549
491.75354	540
492.26984	533
492.78613	530
493.30243	564
493.8187	571
494.33496	584
494.85123	577
495.36746	629
495.8837	649
496.39993	644
496.91617	625
497.43237	687
497.94858	685
498.46478	679
498.98096	723
499.49713	720
500.01331	721
500.52945	677
501.04562	715
501.56174	717
502.07788	675
502.59399	693
503.11011	699
503.62622	676
504.1423	658
504.65839	687
505.17447	718
505.69052	706
506.20657	644
506.72263	689
507.23865	724
507.75467	670
508.27069	714
508.78668	699
509.30267	712
509.81866	652
510.33463	714
510.85059	656
511.36655	746
511.88248	708
512.39844	703
512.91437	693
513.43024	636
513.94617	669
514.46204	654
514.97791	684
515.49377	695
516.00964	702
516.52551	677
517.04132	668
517.55719	668
518.073	670
518.58881	676
519.10461	654
519.62036	660
520.13617	653
520.65192	682
521.16766	666
521.68341	695
522.1991	675
522.71484	673
523.23053	680
523.74622	673
524.2619	704
524.77759	606
525.29327	652
525.8089	677
526.32452	644
526.84015	664
527.35577	682
527.8714	695
528.38696	612
528.90259	662
529.41815	680
529.93372	593
530.44922	642
530.96478	680
531.48029	651
531.99579	676
532.51129	633
533.02679	594
533.5423	651
534.05774	631
534.57318	681
535.08862	648
535.60406	639
536.11945	622
536.63489	628
537.15027	615
537.66565	635
538.18097	656
538.69635	648
539.21167	630
539.72699	622
540.24231	666
540.75763	3193
541.27289	602
541.78821	617
542.30347	695
542.81873	655
543.33392	677
543.84918	638
544.36438	667
544.87958	678
545.39478	675
545.90991	674
546.42511	656
546.94025	652
547.45538	680
547.97052	674
548.4856	673
549.00073	670
549.51581	742
550.03088	701
550.5459	684
551.06097	716
551.57599	707
552.091	707
552.60602	716
553.12097	685
553.63593	745
554.15094	720
554.66583	803
555.18079	730
555.69568	746
556.21063	744
556.72552	737
557.24036	842
557.75525	847
558.27008	781
558.78491	812
559.29974	827
559.81458	801
560.32935	863
560.84412	837
561.35889	860
561.87366	810
562.38837	840
562.90308	866
563.41779	870
563.9325	903
564.44714	886
564.96179	928
565.47644	985
565.99109	907
566.50574	976
567.02032	949
567.53491	1019
568.0495	952
568.56403	990
569.07861	1002
569.59314	1034
570.1076	997
570.62213	1025
571.1366	1051
571.65106	1122
572.16553	1118
572.67999	1151
573.1944	1096
573.7088	1124
574.22321	1107
574.73755	1125
575.25195	1173
575.7663	1173
576.28058	1196
576.79492	1181
577.3092	1192
577.82349	1245
578.33777	1202
578.85205	1255
579.36627	1298
579.88049	1280
580.39471	1282
580.90887	1310
581.42303	1299
581.93719	1312
582.45135	1372
582.96545	1378
583.47955	1363
583.99365	1347
584.50775	1465
585.02179	1343
585.53583	1406
586.04987	1476
586.5639	1423
587.07788	1495
587.59186	1457
588.10583	1480
588.61975	1498
589.13373	1544
589.64758	1483
590.1615	1627
590.67542	1530
591.18927	1544
591.70306	1632
592.21692	1615
592.73071	1557
593.24451	1515
593.7583	1552
594.27209	1636
594.78583	1544
595.29956	1650
595.81323	1543
596.32697	1582
596.84064	1557
597.35425	1618
597.86792	1663
598.38153	1653
598.89514	1606
599.40875	1704
599.9223	1710
600.43585	1659
600.9494	1660
601.46289	1722
601.97638	1617
602.48987	1706
