Date and Time:                Wed Oct 22 09:58:12.358 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	297
478.84332	364
479.35983	373
479.87631	378
480.39282	350
480.9093	358
481.42575	366
481.94223	378
482.45868	388
482.97513	373
483.49158	370
484.00803	376
484.52444	391
485.04086	412
485.55728	380
486.07367	422
486.59006	427
487.10645	443
487.62283	438
488.13919	490
488.65555	480
489.17191	491
489.68826	513
490.20459	528
490.72092	559
491.23724	539
491.75354	553
492.26984	549
492.78613	584
493.30243	590
493.8187	609
494.33496	626
494.85123	624
495.36746	646
495.8837	643
496.39993	708
496.91617	702
497.43237	684
497.94858	674
498.46478	696
498.98096	743
499.49713	717
500.01331	719
500.52945	714
501.04562	666
501.56174	726
502.07788	729
502.59399	710
503.11011	688
503.62622	703
504.1423	686
504.65839	686
505.17447	692
505.69052	710
506.20657	725
506.72263	738
507.23865	717
507.75467	734
508.27069	675
508.78668	718
509.30267	706
509.81866	713
510.33463	681
510.85059	741
511.36655	742
511.88248	668
512.39844	696
512.91437	726
513.43024	685
513.94617	716
514.46204	694
514.97791	718
515.49377	691
516.00964	729
516.52551	680
517.04132	672
517.55719	744
518.073	682
518.58881	725
519.10461	713
519.62036	684
520.13617	725
520.65192	688
521.16766	683
521.68341	700
522.1991	722
522.71484	705
523.23053	676
523.74622	717
524.2619	679
524.77759	686
525.29327	658
525.8089	695
526.32452	665
526.84015	668
527.35577	652
527.8714	672
528.38696	697
528.90259	678
529.41815	632
529.93372	688
530.44922	692
530.96478	628
531.48029	662
531.99579	687
532.51129	645
533.02679	680
533.5423	637
534.05774	628
534.57318	640
535.08862	613
535.60406	665
536.11945	668
536.63489	673
537.15027	668
537.66565	708
538.18097	653
538.69635	647
539.21167	615
539.72699	687
540.24231	673
540.75763	674
541.27289	672
541.78821	653
542.30347	661
542.81873	633
543.33392	620
543.84918	689
544.36438	667
544.87958	645
545.39478	678
545.90991	665
546.42511	646
546.94025	670
547.45538	685
547.97052	685
548.4856	667
549.00073	725
549.51581	697
550.03088	663
550.5459	722
551.06097	712
551.57599	699
552.091	760
552.60602	704
553.12097	711
553.63593	701
554.15094	716
554.66583	752
555.18079	758
555.69568	740
556.21063	791
556.72552	781
557.24036	738
557.75525	804
558.27008	814
558.78491	820
559.29974	826
559.81458	794
560.32935	849
560.84412	830
561.35889	857
561.87366	880
562.38837	865
562.90308	876
563.41779	849
563.9325	850
564.44714	862
564.96179	976
565.47644	930
565.99109	933
566.50574	933
567.02032	959
567.53491	1030
568.0495	963
568.56403	1027
569.07861	1045
569.59314	993
570.1076	1023
570.62213	1092
571.1366	1075
571.65106	1073
572.16553	1135
572.67999	1071
573.1944	1101
573.7088	1096
574.22321	1154
574.73755	1153
575.25195	1132
575.7663	1146
576.28058	1229
576.79492	1266
577.3092	1215
577.82349	1182
578.33777	1272
578.85205	1298
579.36627	1316
579.88049	1257
580.39471	1360
580.90887	1285
581.42303	1315
581.93719	1405
582.45135	1337
582.96545	1403
583.47955	1350
583.99365	1388
584.50775	1537
585.02179	1386
585.53583	1477
586.04987	1466
586.5639	1475
587.07788	1529
587.59186	1486
588.10583	1467
588.61975	1471
589.13373	1501
589.64758	1486
590.1615	1518
590.67542	1569
591.18927	1539
591.70306	1591
592.21692	1583
592.73071	1577
593.24451	1587
593.7583	1577
594.27209	1640
594.78583	1668
595.29956	1585
595.81323	1583
596.32697	1676
596.84064	1663
597.35425	1617
597.86792	1575
598.38153	1624
598.89514	1641
599.40875	1641
599.9223	1718
600.43585	1657
600.9494	1639
601.46289	1704
601.97638	1643
602.48987	1637
