Date and Time:                Sat Oct 18 13:14:02.442 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	233
478.84332	305
479.35983	319
479.87631	320
480.39282	321
480.9093	333
481.42575	321
481.94223	317
482.45868	318
482.97513	339
483.49158	335
484.00803	340
484.52444	329
485.04086	323
485.55728	306
486.07367	328
486.59006	322
487.10645	314
487.62283	320
488.13919	322
488.65555	321
489.17191	294
489.68826	341
490.20459	315
490.72092	306
491.23724	311
491.75354	322
492.26984	320
492.78613	321
493.30243	303
493.8187	321
494.33496	305
494.85123	296
495.36746	333
495.8837	306
496.39993	310
496.91617	314
497.43237	310
497.94858	334
498.46478	318
498.98096	336
499.49713	311
500.01331	325
500.52945	314
501.04562	321
501.56174	312
502.07788	324
502.59399	326
503.11011	310
503.62622	308
504.1423	321
504.65839	325
505.17447	321
505.69052	298
506.20657	317
506.72263	323
507.23865	315
507.75467	324
508.27069	332
508.78668	333
509.30267	316
509.81866	308
510.33463	294
510.85059	314
511.36655	327
511.88248	340
512.39844	326
512.91437	306
513.43024	330
513.94617	318
514.46204	325
514.97791	317
515.49377	299
516.00964	322
516.52551	303
517.04132	322
517.55719	316
518.073	297
518.58881	320
519.10461	332
519.62036	338
520.13617	333
520.65192	306
521.16766	310
521.68341	343
522.1991	294
522.71484	327
523.23053	310
523.74622	338
524.2619	309
524.77759	298
525.29327	328
525.8089	325
526.32452	317
526.84015	317
527.35577	307
527.8714	305
528.38696	325
528.90259	329
529.41815	338
529.93372	314
530.44922	309
530.96478	319
531.48029	321
531.99579	316
532.51129	326
533.02679	337
533.5423	300
534.05774	320
534.57318	321
535.08862	332
535.60406	305
536.11945	322
536.63489	316
537.15027	318
537.66565	326
538.18097	319
538.69635	314
539.21167	324
539.72699	322
540.24231	312
540.75763	318
541.27289	320
541.78821	330
542.30347	319
542.81873	315
543.33392	337
543.84918	307
544.36438	329
544.87958	331
545.39478	314
545.90991	306
546.42511	292
546.94025	329
547.45538	326
547.97052	303
548.4856	332
549.00073	323
549.51581	315
550.03088	341
550.5459	278
551.06097	301
551.57599	322
552.091	309
552.60602	306
553.12097	299
553.63593	319
554.15094	310
554.66583	308
555.18079	311
555.69568	310
556.21063	311
556.72552	326
557.24036	328
557.75525	321
558.27008	335
558.78491	318
559.29974	323
559.81458	317
560.32935	316
560.84412	321
561.35889	313
561.87366	320
562.38837	326
562.90308	326
563.41779	291
563.9325	311
564.44714	364
564.96179	1599
565.47644	294
565.99109	323
566.50574	328
567.02032	321
567.53491	326
568.0495	313
568.56403	325
569.07861	351
569.59314	324
570.1076	324
570.62213	314
571.1366	312
571.65106	321
572.16553	316
572.67999	329
573.1944	330
573.7088	320
574.22321	317
574.73755	326
575.25195	332
575.7663	305
576.28058	321
576.79492	300
577.3092	326
577.82349	331
578.33777	322
578.85205	329
579.36627	317
579.88049	311
580.39471	316
580.90887	324
581.42303	325
581.93719	322
582.45135	321
582.96545	333
583.47955	296
583.99365	300
584.50775	310
585.02179	318
585.53583	323
586.04987	332
586.5639	302
587.07788	314
587.59186	335
588.10583	308
588.61975	327
589.13373	321
589.64758	301
590.1615	315
590.67542	326
591.18927	334
591.70306	318
592.21692	330
592.73071	328
593.24451	309
593.7583	317
594.27209	306
594.78583	315
595.29956	297
595.81323	303
596.32697	321
596.84064	317
597.35425	304
597.86792	325
598.38153	321
598.89514	327
599.40875	302
599.9223	333
600.43585	300
600.9494	323
601.46289	311
601.97638	322
602.48987	323
