Date and Time:                Sat Oct 18 13:17:12.656 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -90.28
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	250
478.84332	324
479.35983	291
479.87631	315
480.39282	305
480.9093	331
481.42575	311
481.94223	340
482.45868	320
482.97513	308
483.49158	325
484.00803	317
484.52444	319
485.04086	312
485.55728	315
486.07367	314
486.59006	320
487.10645	338
487.62283	307
488.13919	310
488.65555	322
489.17191	306
489.68826	328
490.20459	330
490.72092	323
491.23724	306
491.75354	311
492.26984	304
492.78613	312
493.30243	317
493.8187	302
494.33496	307
494.85123	323
495.36746	329
495.8837	299
496.39993	318
496.91617	325
497.43237	289
497.94858	333
498.46478	270
498.98096	302
499.49713	308
500.01331	335
500.52945	317
501.04562	311
501.56174	318
502.07788	319
502.59399	324
503.11011	309
503.62622	310
504.1423	305
504.65839	326
505.17447	325
505.69052	321
506.20657	309
506.72263	306
507.23865	312
507.75467	297
508.27069	315
508.78668	305
509.30267	305
509.81866	323
510.33463	329
510.85059	330
511.36655	321
511.88248	309
512.39844	290
512.91437	324
513.43024	311
513.94617	314
514.46204	326
514.97791	307
515.49377	314
516.00964	306
516.52551	304
517.04132	300
517.55719	329
518.073	330
518.58881	323
519.10461	293
519.62036	309
520.13617	328
520.65192	330
521.16766	319
521.68341	332
522.1991	324
522.71484	321
523.23053	314
523.74622	332
524.2619	314
524.77759	317
525.29327	314
525.8089	330
526.32452	335
526.84015	318
527.35577	307
527.8714	300
528.38696	317
528.90259	307
529.41815	331
529.93372	303
530.44922	312
530.96478	317
531.48029	320
531.99579	313
532.51129	314
533.02679	327
533.5423	311
534.05774	322
534.57318	316
535.08862	309
535.60406	319
536.11945	314
536.63489	303
537.15027	312
537.66565	305
538.18097	295
538.69635	326
539.21167	299
539.72699	293
540.24231	316
540.75763	337
541.27289	331
541.78821	297
542.30347	303
542.81873	296
543.33392	296
543.84918	323
544.36438	316
544.87958	309
545.39478	336
545.90991	316
546.42511	328
546.94025	330
547.45538	325
547.97052	328
548.4856	313
549.00073	314
549.51581	326
550.03088	309
550.5459	307
551.06097	313
551.57599	313
552.091	324
552.60602	315
553.12097	320
553.63593	314
554.15094	308
554.66583	324
555.18079	324
555.69568	310
556.21063	316
556.72552	337
557.24036	336
557.75525	309
558.27008	283
558.78491	301
559.29974	316
559.81458	339
560.32935	300
560.84412	339
561.35889	324
561.87366	318
562.38837	320
562.90308	291
563.41779	304
563.9325	295
564.44714	301
564.96179	330
565.47644	322
565.99109	320
566.50574	331
567.02032	302
567.53491	302
568.0495	316
568.56403	294
569.07861	329
569.59314	291
570.1076	322
570.62213	315
571.1366	315
571.65106	309
572.16553	319
572.67999	319
573.1944	306
573.7088	321
574.22321	306
574.73755	315
575.25195	323
575.7663	313
576.28058	308
576.79492	325
577.3092	310
577.82349	301
578.33777	306
578.85205	305
579.36627	314
579.88049	308
580.39471	315
580.90887	295
581.42303	314
581.93719	308
582.45135	344
582.96545	316
583.47955	300
583.99365	325
584.50775	269
585.02179	300
585.53583	321
586.04987	315
586.5639	314
587.07788	312
587.59186	311
588.10583	302
588.61975	320
589.13373	335
589.64758	299
590.1615	305
590.67542	322
591.18927	328
591.70306	316
592.21692	341
592.73071	341
593.24451	322
593.7583	291
594.27209	329
594.78583	312
595.29956	330
595.81323	297
596.32697	341
596.84064	323
597.35425	309
597.86792	319
598.38153	334
598.89514	292
599.40875	298
599.9223	296
600.43585	327
600.9494	302
601.46289	323
601.97638	323
602.48987	313
603.00336	314
603.51678	289
604.03021	340
604.54364	302
605.05701	301
605.57043	324
606.08374	312
606.59711	320
607.11041	313
607.62372	303
608.13702	335
608.65027	313
609.16351	301
609.67676	313
610.19	311
610.70319	323
611.21637	311
611.72949	322
612.24268	303
612.75574	323
613.26886	282
613.78192	324
614.29504	309
614.80804	325
615.32111	294
615.83411	308
616.34711	307
616.86005	320
617.37299	316
617.88593	290
618.39886	311
618.91174	301
619.42462	306
619.9375	327
620.45032	297
620.96313	310
621.47595	295
621.98871	322
622.50146	332
623.01422	292
623.52692	295
624.03967	314
624.55231	294
625.065	303
625.57764	325
626.09027	316
626.60284	324
627.11542	313
627.62799	324
628.14056	291
628.65308	323
629.16559	309
629.6781	288
630.19055	313
630.703	317
631.21539	315
631.72784	300
632.24017	303
632.75256	333
633.26489	314
633.77722	325
634.28955	319
634.80182	321
635.31409	339
635.82635	315
636.33856	323
636.85077	306
637.36292	318
637.87512	317
638.38721	326
638.89935	326
639.41144	309
639.92352	311
640.43561	306
640.94763	293
641.45966	292
641.97162	321
642.48358	302
642.99554	297
643.50751	306
644.01941	320
644.53131	311
645.04315	320
645.55499	304
646.06683	302
646.57861	302
647.09045	312
647.60217	281
648.11395	315
648.62567	320
649.13733	337
649.64905	312
650.16064	322
650.6723	310
651.1839	328
651.6955	319
652.20709	309
652.71863	298
653.23016	308
653.74164	324
654.25311	307
654.76459	313
655.276	308
655.78741	316
656.29883	294
656.81018	320
657.32153	316
657.83289	303
658.34418	326
658.85547	301
659.3667	303
659.87793	319
660.38916	317
660.90033	330
661.4115	318
661.92267	328
662.43378	295
662.94489	336
663.45593	318
663.96698	329
664.47803	305
664.98907	315
665.50006	337
666.01099	319
666.52191	317
