Date and Time:                Sat Oct 18 13:12:46.127 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	262
478.84332	307
479.35983	299
479.87631	326
480.39282	311
480.9093	326
481.42575	302
481.94223	307
482.45868	309
482.97513	325
483.49158	319
484.00803	323
484.52444	324
485.04086	294
485.55728	328
486.07367	325
486.59006	318
487.10645	320
487.62283	322
488.13919	304
488.65555	320
489.17191	324
489.68826	313
490.20459	304
490.72092	301
491.23724	307
491.75354	339
492.26984	307
492.78613	343
493.30243	325
493.8187	305
494.33496	297
494.85123	322
495.36746	324
495.8837	327
496.39993	308
496.91617	330
497.43237	318
497.94858	323
498.46478	324
498.98096	311
499.49713	320
500.01331	307
500.52945	318
501.04562	299
501.56174	335
502.07788	305
502.59399	306
503.11011	312
503.62622	335
504.1423	330
504.65839	311
505.17447	315
505.69052	308
506.20657	337
506.72263	302
507.23865	339
507.75467	304
508.27069	332
508.78668	336
509.30267	313
509.81866	322
510.33463	304
510.85059	330
511.36655	310
511.88248	307
512.39844	312
512.91437	306
513.43024	303
513.94617	314
514.46204	296
514.97791	322
515.49377	313
516.00964	350
516.52551	318
517.04132	348
517.55719	327
518.073	331
518.58881	328
519.10461	313
519.62036	316
520.13617	314
520.65192	298
521.16766	325
521.68341	315
522.1991	316
522.71484	294
523.23053	328
523.74622	294
524.2619	313
524.77759	294
525.29327	330
525.8089	318
526.32452	324
526.84015	316
527.35577	298
527.8714	323
528.38696	323
528.90259	315
529.41815	329
529.93372	301
530.44922	314
530.96478	307
531.48029	328
531.99579	311
532.51129	314
533.02679	313
533.5423	305
534.05774	293
534.57318	333
535.08862	299
535.60406	313
536.11945	304
536.63489	320
537.15027	320
537.66565	317
538.18097	304
538.69635	303
539.21167	301
539.72699	334
540.24231	332
540.75763	322
541.27289	323
541.78821	329
542.30347	320
542.81873	322
543.33392	309
543.84918	308
544.36438	324
544.87958	336
545.39478	329
545.90991	322
546.42511	336
546.94025	328
547.45538	319
547.97052	307
548.4856	303
549.00073	313
549.51581	326
550.03088	318
550.5459	306
551.06097	324
551.57599	316
552.091	321
552.60602	311
553.12097	319
553.63593	323
554.15094	292
554.66583	308
555.18079	321
555.69568	314
556.21063	310
556.72552	314
557.24036	301
557.75525	287
558.27008	326
558.78491	310
559.29974	323
559.81458	317
560.32935	301
560.84412	302
561.35889	307
561.87366	327
562.38837	315
562.90308	326
563.41779	340
563.9325	324
564.44714	327
564.96179	307
565.47644	318
565.99109	310
566.50574	325
567.02032	336
567.53491	320
568.0495	306
568.56403	311
569.07861	309
569.59314	312
570.1076	302
570.62213	333
571.1366	329
571.65106	301
572.16553	316
572.67999	304
573.1944	306
573.7088	305
574.22321	330
574.73755	319
575.25195	337
575.7663	336
576.28058	333
576.79492	291
577.3092	318
577.82349	311
578.33777	310
578.85205	319
579.36627	305
579.88049	317
580.39471	317
580.90887	336
581.42303	330
581.93719	306
582.45135	319
582.96545	313
583.47955	317
583.99365	298
584.50775	288
585.02179	305
585.53583	297
586.04987	308
586.5639	303
587.07788	309
587.59186	323
588.10583	298
588.61975	321
589.13373	318
589.64758	313
590.1615	304
590.67542	313
591.18927	321
591.70306	343
592.21692	323
592.73071	340
593.24451	295
593.7583	321
594.27209	321
594.78583	309
595.29956	330
595.81323	338
596.32697	314
596.84064	300
597.35425	309
597.86792	325
598.38153	322
598.89514	313
599.40875	310
599.9223	310
600.43585	329
600.9494	307
601.46289	334
601.97638	310
602.48987	334
