Date and Time:                Fri Oct 17 08:33:46.317 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	270
478.84332	369
479.35983	365
479.87631	374
480.39282	362
480.9093	390
481.42575	358
481.94223	395
482.45868	358
482.97513	357
483.49158	377
484.00803	385
484.52444	376
485.04086	384
485.55728	407
486.07367	406
486.59006	379
487.10645	419
487.62283	407
488.13919	407
488.65555	421
489.17191	432
489.68826	372
490.20459	470
490.72092	439
491.23724	459
491.75354	414
492.26984	430
492.78613	435
493.30243	431
493.8187	437
494.33496	464
494.85123	472
495.36746	483
495.8837	463
496.39993	492
496.91617	473
497.43237	470
497.94858	512
498.46478	467
498.98096	503
499.49713	471
500.01331	530
500.52945	507
501.04562	522
501.56174	496
502.07788	523
502.59399	487
503.11011	526
503.62622	525
504.1423	490
504.65839	494
505.17447	547
505.69052	528
506.20657	523
506.72263	507
507.23865	494
507.75467	507
508.27069	537
508.78668	515
509.30267	532
509.81866	528
510.33463	491
510.85059	528
511.36655	526
511.88248	527
512.39844	506
512.91437	491
513.43024	519
513.94617	505
514.46204	523
514.97791	466
515.49377	511
516.00964	503
516.52551	522
517.04132	471
517.55719	486
518.073	513
518.58881	454
519.10461	483
519.62036	510
520.13617	528
520.65192	493
521.16766	512
521.68341	490
522.1991	512
522.71484	501
523.23053	509
523.74622	491
524.2619	1342
524.77759	520
525.29327	489
525.8089	525
526.32452	480
526.84015	477
527.35577	477
527.8714	493
528.38696	474
528.90259	510
529.41815	471
529.93372	506
530.44922	491
530.96478	519
531.48029	489
531.99579	474
532.51129	471
533.02679	487
533.5423	485
534.05774	488
534.57318	498
535.08862	532
535.60406	484
536.11945	486
536.63489	509
537.15027	469
537.66565	494
538.18097	542
538.69635	462
539.21167	494
539.72699	479
540.24231	485
540.75763	480
541.27289	454
541.78821	474
542.30347	513
542.81873	475
543.33392	490
543.84918	466
544.36438	470
544.87958	471
545.39478	457
545.90991	473
546.42511	510
546.94025	482
547.45538	493
547.97052	486
548.4856	494
549.00073	498
549.51581	466
550.03088	454
550.5459	501
551.06097	526
551.57599	468
552.091	518
552.60602	476
553.12097	498
553.63593	520
554.15094	505
554.66583	491
555.18079	476
555.69568	522
556.21063	533
556.72552	487
557.24036	512
557.75525	512
558.27008	515
558.78491	556
559.29974	547
559.81458	524
560.32935	517
560.84412	552
561.35889	550
561.87366	546
562.38837	504
562.90308	591
563.41779	552
563.9325	574
564.44714	559
564.96179	577
565.47644	577
565.99109	653
566.50574	564
567.02032	547
567.53491	591
568.0495	594
568.56403	581
569.07861	599
569.59314	624
570.1076	639
570.62213	619
571.1366	599
571.65106	662
572.16553	663
572.67999	684
573.1944	642
573.7088	612
574.22321	658
574.73755	640
575.25195	702
575.7663	707
576.28058	653
576.79492	728
577.3092	704
577.82349	730
578.33777	702
578.85205	722
579.36627	713
579.88049	755
580.39471	744
580.90887	731
581.42303	712
581.93719	738
582.45135	725
582.96545	761
583.47955	757
583.99365	770
584.50775	798
585.02179	778
585.53583	804
586.04987	777
586.5639	815
587.07788	864
587.59186	812
588.10583	842
588.61975	820
589.13373	845
589.64758	845
590.1615	812
590.67542	873
591.18927	862
591.70306	852
592.21692	868
592.73071	839
593.24451	892
593.7583	882
594.27209	887
594.78583	924
595.29956	865
595.81323	874
596.32697	828
596.84064	891
597.35425	890
597.86792	920
598.38153	968
598.89514	868
599.40875	895
599.9223	872
600.43585	911
600.9494	981
601.46289	910
601.97638	891
602.48987	918
