Date and Time:                Sat Oct 18 10:12:08.369 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	338
478.84332	383
479.35983	351
479.87631	359
480.39282	380
480.9093	372
481.42575	355
481.94223	348
482.45868	392
482.97513	386
483.49158	402
484.00803	395
484.52444	395
485.04086	433
485.55728	440
486.07367	456
486.59006	480
487.10645	465
487.62283	453
488.13919	506
488.65555	525
489.17191	490
489.68826	522
490.20459	548
490.72092	585
491.23724	577
491.75354	576
492.26984	612
492.78613	652
493.30243	607
493.8187	681
494.33496	663
494.85123	650
495.36746	673
495.8837	684
496.39993	738
496.91617	756
497.43237	765
497.94858	781
498.46478	765
498.98096	768
499.49713	777
500.01331	761
500.52945	734
501.04562	829
501.56174	796
502.07788	855
502.59399	819
503.11011	815
503.62622	772
504.1423	781
504.65839	812
505.17447	806
505.69052	794
506.20657	786
506.72263	802
507.23865	765
507.75467	783
508.27069	820
508.78668	806
509.30267	813
509.81866	825
510.33463	819
510.85059	849
511.36655	775
511.88248	768
512.39844	814
512.91437	858
513.43024	832
513.94617	832
514.46204	824
514.97791	809
515.49377	819
516.00964	806
516.52551	780
517.04132	813
517.55719	763
518.073	776
518.58881	823
519.10461	841
519.62036	735
520.13617	756
520.65192	771
521.16766	773
521.68341	807
522.1991	769
522.71484	735
523.23053	742
523.74622	745
524.2619	790
524.77759	767
525.29327	763
525.8089	716
526.32452	764
526.84015	762
527.35577	733
527.8714	780
528.38696	742
528.90259	742
529.41815	765
529.93372	726
530.44922	736
530.96478	791
531.48029	755
531.99579	748
532.51129	698
533.02679	733
533.5423	709
534.05774	771
534.57318	757
535.08862	706
535.60406	721
536.11945	740
536.63489	755
537.15027	727
537.66565	744
538.18097	734
538.69635	727
539.21167	734
539.72699	745
540.24231	736
540.75763	720
541.27289	759
541.78821	736
542.30347	769
542.81873	760
543.33392	745
543.84918	752
544.36438	782
544.87958	721
545.39478	799
545.90991	771
546.42511	771
546.94025	754
547.45538	814
547.97052	765
548.4856	769
549.00073	764
549.51581	798
550.03088	808
550.5459	831
551.06097	845
551.57599	855
552.091	800
552.60602	822
553.12097	867
553.63593	831
554.15094	840
554.66583	925
555.18079	894
555.69568	916
556.21063	926
556.72552	896
557.24036	923
557.75525	912
558.27008	975
558.78491	929
559.29974	946
559.81458	909
560.32935	987
560.84412	979
561.35889	1005
561.87366	1011
562.38837	1058
562.90308	1005
563.41779	1072
563.9325	1015
564.44714	997
564.96179	1035
565.47644	1072
565.99109	1160
566.50574	1220
567.02032	1141
567.53491	1158
568.0495	1190
568.56403	1103
569.07861	1132
569.59314	1227
570.1076	1148
570.62213	1159
571.1366	1264
571.65106	1259
572.16553	1301
572.67999	1340
573.1944	1393
573.7088	1359
574.22321	1286
574.73755	1461
575.25195	1316
575.7663	1393
576.28058	1396
576.79492	1419
577.3092	1441
577.82349	1467
578.33777	1502
578.85205	1546
579.36627	1509
579.88049	1490
580.39471	1625
580.90887	1499
581.42303	1600
581.93719	1596
582.45135	1671
582.96545	1584
583.47955	1606
583.99365	1691
584.50775	1644
585.02179	1632
585.53583	1769
586.04987	1761
586.5639	1722
587.07788	1678
587.59186	1822
588.10583	1878
588.61975	1831
589.13373	1770
589.64758	1767
590.1615	1759
590.67542	1860
591.18927	1861
591.70306	1838
592.21692	1989
592.73071	1915
593.24451	1893
593.7583	1972
594.27209	1972
594.78583	1966
595.29956	2009
595.81323	2025
596.32697	1943
596.84064	2018
597.35425	1862
597.86792	2112
598.38153	2060
598.89514	2085
599.40875	2070
599.9223	2043
600.43585	1990
600.9494	2032
601.46289	2007
