Date and Time:                Sat Oct 18 10:07:21.672 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	315
478.84332	371
479.35983	369
479.87631	389
480.39282	365
480.9093	365
481.42575	378
481.94223	378
482.45868	382
482.97513	355
483.49158	351
484.00803	376
484.52444	400
485.04086	394
485.55728	421
486.07367	435
486.59006	456
487.10645	501
487.62283	525
488.13919	515
488.65555	535
489.17191	491
489.68826	589
490.20459	537
490.72092	578
491.23724	524
491.75354	582
492.26984	599
492.78613	620
493.30243	621
493.8187	720
494.33496	649
494.85123	678
495.36746	743
495.8837	702
496.39993	745
496.91617	767
497.43237	824
497.94858	789
498.46478	799
498.98096	793
499.49713	803
500.01331	825
500.52945	843
501.04562	820
501.56174	777
502.07788	775
502.59399	835
503.11011	802
503.62622	836
504.1423	721
504.65839	827
505.17447	821
505.69052	788
506.20657	817
506.72263	789
507.23865	842
507.75467	766
508.27069	842
508.78668	768
509.30267	840
509.81866	846
510.33463	827
510.85059	824
511.36655	764
511.88248	791
512.39844	827
512.91437	791
513.43024	824
513.94617	833
514.46204	843
514.97791	839
515.49377	785
516.00964	749
516.52551	839
517.04132	797
517.55719	763
518.073	788
518.58881	760
519.10461	757
519.62036	796
520.13617	796
520.65192	771
521.16766	800
521.68341	783
522.1991	744
522.71484	765
523.23053	772
523.74622	725
524.2619	724
524.77759	725
525.29327	800
525.8089	812
526.32452	778
526.84015	733
527.35577	766
527.8714	763
528.38696	747
528.90259	725
529.41815	735
529.93372	779
530.44922	792
530.96478	742
531.48029	770
531.99579	774
532.51129	742
533.02679	729
533.5423	784
534.05774	730
534.57318	745
535.08862	721
535.60406	749
536.11945	771
536.63489	765
537.15027	722
537.66565	724
538.18097	737
538.69635	748
539.21167	761
539.72699	741
540.24231	724
540.75763	762
541.27289	786
541.78821	742
542.30347	776
542.81873	658
543.33392	741
543.84918	729
544.36438	780
544.87958	753
545.39478	793
545.90991	751
546.42511	764
546.94025	779
547.45538	763
547.97052	805
548.4856	723
549.00073	773
549.51581	735
550.03088	767
550.5459	823
551.06097	813
551.57599	827
552.091	821
552.60602	845
553.12097	853
553.63593	803
554.15094	896
554.66583	858
555.18079	868
555.69568	901
556.21063	909
556.72552	870
557.24036	938
557.75525	917
558.27008	936
558.78491	913
559.29974	903
559.81458	910
560.32935	990
560.84412	960
561.35889	993
561.87366	987
562.38837	1014
562.90308	1030
563.41779	1019
563.9325	1043
564.44714	1100
564.96179	1073
565.47644	1086
565.99109	1103
566.50574	1068
567.02032	1153
567.53491	1133
568.0495	1136
568.56403	1119
569.07861	1211
569.59314	1264
570.1076	1197
570.62213	1205
571.1366	1291
571.65106	1281
572.16553	1321
572.67999	1295
573.1944	1290
573.7088	1276
574.22321	1340
574.73755	1380
575.25195	1323
575.7663	1427
576.28058	1364
576.79492	1407
577.3092	1430
577.82349	1405
578.33777	1486
578.85205	1469
579.36627	1507
579.88049	1534
580.39471	1603
580.90887	1620
581.42303	1578
581.93719	1598
582.45135	1633
582.96545	1521
583.47955	1572
583.99365	1608
584.50775	1626
585.02179	1600
585.53583	1721
586.04987	1664
586.5639	1743
587.07788	1721
587.59186	1738
588.10583	1818
588.61975	1786
589.13373	1822
589.64758	1768
590.1615	1878
590.67542	1841
591.18927	1907
591.70306	1885
592.21692	1809
592.73071	1862
593.24451	1868
593.7583	1951
594.27209	1916
594.78583	1890
595.29956	1985
595.81323	1999
596.32697	1926
596.84064	1985
597.35425	2007
597.86792	2032
598.38153	1971
598.89514	2003
599.40875	2104
599.9223	2016
600.43585	1972
600.9494	1997
601.46289	1998
