Date and Time:                Thu Oct 30 08:25:06.340 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.333
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	265
478.84332	307
479.35983	324
479.87631	334
480.39282	330
480.9093	320
481.42575	333
481.94223	298
482.45868	327
482.97513	318
483.49158	297
484.00803	331
484.52444	317
485.04086	332
485.55728	326
486.07367	329
486.59006	334
487.10645	311
487.62283	323
488.13919	312
488.65555	315
489.17191	336
489.68826	338
490.20459	311
490.72092	301
491.23724	310
491.75354	318
492.26984	292
492.78613	298
493.30243	297
493.8187	306
494.33496	322
494.85123	321
495.36746	305
495.8837	328
496.39993	349
496.91617	318
497.43237	318
497.94858	318
498.46478	339
498.98096	306
499.49713	325
500.01331	313
500.52945	317
501.04562	299
501.56174	306
502.07788	325
502.59399	331
503.11011	317
503.62622	308
504.1423	334
504.65839	333
505.17447	328
505.69052	324
506.20657	308
506.72263	286
507.23865	336
507.75467	331
508.27069	320
508.78668	306
509.30267	308
509.81866	343
510.33463	313
510.85059	323
511.36655	316
511.88248	297
512.39844	315
512.91437	327
513.43024	312
513.94617	309
514.46204	309
514.97791	320
515.49377	320
516.00964	328
516.52551	322
517.04132	300
517.55719	316
518.073	335
518.58881	341
519.10461	324
519.62036	322
520.13617	304
520.65192	318
521.16766	316
521.68341	304
522.1991	314
522.71484	330
523.23053	321
523.74622	332
524.2619	329
524.77759	335
525.29327	328
525.8089	325
526.32452	307
526.84015	311
527.35577	300
527.8714	327
528.38696	309
528.90259	312
529.41815	328
529.93372	323
530.44922	320
530.96478	319
531.48029	338
531.99579	299
532.51129	317
533.02679	332
533.5423	325
534.05774	303
534.57318	329
535.08862	323
535.60406	307
536.11945	326
536.63489	323
537.15027	330
537.66565	312
538.18097	316
538.69635	309
539.21167	295
539.72699	324
540.24231	328
540.75763	302
541.27289	325
541.78821	323
542.30347	306
542.81873	321
543.33392	308
543.84918	310
544.36438	310
544.87958	305
545.39478	323
545.90991	341
546.42511	319
546.94025	320
547.45538	317
547.97052	319
548.4856	309
549.00073	334
549.51581	326
550.03088	308
550.5459	301
551.06097	308
551.57599	339
552.091	293
552.60602	341
553.12097	308
553.63593	323
554.15094	313
554.66583	341
555.18079	331
555.69568	346
556.21063	330
556.72552	318
557.24036	319
557.75525	324
558.27008	311
558.78491	350
559.29974	327
559.81458	298
560.32935	318
560.84412	302
561.35889	336
561.87366	317
562.38837	324
562.90308	324
563.41779	318
563.9325	357
564.44714	334
