Date and Time:                Thu Oct 30 08:28:54.802 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	250
478.84332	309
479.35983	338
479.87631	311
480.39282	315
480.9093	310
481.42575	314
481.94223	311
482.45868	308
482.97513	323
483.49158	308
484.00803	339
484.52444	312
485.04086	321
485.55728	302
486.07367	321
486.59006	320
487.10645	315
487.62283	320
488.13919	315
488.65555	304
489.17191	350
489.68826	318
490.20459	299
490.72092	309
491.23724	305
491.75354	339
492.26984	340
492.78613	317
493.30243	314
493.8187	302
494.33496	330
494.85123	315
495.36746	326
495.8837	321
496.39993	298
496.91617	324
497.43237	303
497.94858	329
498.46478	331
498.98096	309
499.49713	313
500.01331	307
500.52945	312
501.04562	333
501.56174	331
502.07788	312
502.59399	299
503.11011	305
503.62622	311
504.1423	311
504.65839	313
505.17447	317
505.69052	319
506.20657	319
506.72263	311
507.23865	323
507.75467	312
508.27069	320
508.78668	312
509.30267	317
509.81866	304
510.33463	321
510.85059	317
511.36655	309
511.88248	294
512.39844	313
512.91437	315
513.43024	319
513.94617	319
514.46204	307
514.97791	332
515.49377	314
516.00964	314
516.52551	320
517.04132	322
517.55719	338
518.073	318
518.58881	318
519.10461	301
519.62036	326
520.13617	309
520.65192	316
521.16766	327
521.68341	332
522.1991	322
522.71484	324
523.23053	312
523.74622	327
524.2619	309
524.77759	327
525.29327	306
525.8089	313
526.32452	314
526.84015	308
527.35577	308
527.8714	330
528.38696	331
528.90259	300
529.41815	319
529.93372	309
530.44922	314
530.96478	307
531.48029	296
531.99579	310
532.51129	304
533.02679	309
533.5423	311
534.05774	310
534.57318	304
535.08862	296
535.60406	313
536.11945	308
536.63489	310
537.15027	307
537.66565	307
538.18097	307
538.69635	323
539.21167	315
539.72699	317
540.24231	315
540.75763	326
541.27289	318
541.78821	320
542.30347	317
542.81873	321
543.33392	330
543.84918	320
544.36438	312
544.87958	316
545.39478	301
545.90991	308
546.42511	304
546.94025	320
547.45538	319
547.97052	307
548.4856	299
549.00073	324
549.51581	304
550.03088	297
550.5459	307
551.06097	323
551.57599	310
552.091	312
552.60602	316
553.12097	323
553.63593	313
554.15094	322
554.66583	320
555.18079	295
555.69568	315
556.21063	312
556.72552	314
557.24036	306
557.75525	326
558.27008	320
558.78491	325
559.29974	312
559.81458	329
560.32935	315
560.84412	324
561.35889	304
561.87366	309
562.38837	312
562.90308	325
563.41779	319
563.9325	316
564.44714	320
564.96179	300
565.47644	312
565.99109	290
566.50574	337
567.02032	315
567.53491	321
568.0495	310
568.56403	325
569.07861	323
569.59314	333
570.1076	300
570.62213	298
571.1366	322
571.65106	334
572.16553	305
572.67999	326
573.1944	314
573.7088	301
574.22321	300
574.73755	336
575.25195	329
575.7663	308
576.28058	310
576.79492	319
577.3092	302
577.82349	339
578.33777	309
578.85205	327
579.36627	325
579.88049	320
580.39471	305
580.90887	313
581.42303	298
581.93719	315
582.45135	314
582.96545	316
583.47955	308
583.99365	312
584.50775	343
585.02179	315
585.53583	308
586.04987	332
586.5639	313
587.07788	296
587.59186	294
588.10583	327
588.61975	321
589.13373	328
589.64758	314
590.1615	304
590.67542	323
591.18927	319
591.70306	304
592.21692	330
592.73071	297
593.24451	321
593.7583	324
594.27209	306
594.78583	302
595.29956	326
595.81323	310
596.32697	306
596.84064	330
597.35425	310
597.86792	327
598.38153	330
598.89514	319
599.40875	317
599.9223	315
600.43585	315
600.9494	302
601.46289	301
601.97638	313
602.48987	316
