Date and Time:                Thu Oct 30 08:28:16.752 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	266
478.84332	307
479.35983	311
479.87631	321
480.39282	306
480.9093	306
481.42575	296
481.94223	311
482.45868	326
482.97513	312
483.49158	318
484.00803	315
484.52444	307
485.04086	316
485.55728	325
486.07367	320
486.59006	313
487.10645	323
487.62283	325
488.13919	326
488.65555	330
489.17191	301
489.68826	309
490.20459	315
490.72092	295
491.23724	326
491.75354	319
492.26984	300
492.78613	347
493.30243	329
493.8187	332
494.33496	306
494.85123	298
495.36746	302
495.8837	312
496.39993	307
496.91617	328
497.43237	324
497.94858	303
498.46478	326
498.98096	333
499.49713	315
500.01331	316
500.52945	303
501.04562	309
501.56174	295
502.07788	314
502.59399	310
503.11011	306
503.62622	317
504.1423	312
504.65839	310
505.17447	314
505.69052	303
506.20657	309
506.72263	324
507.23865	318
507.75467	319
508.27069	327
508.78668	303
509.30267	326
509.81866	300
510.33463	326
510.85059	330
511.36655	308
511.88248	321
512.39844	323
512.91437	323
513.43024	327
513.94617	302
514.46204	324
514.97791	318
515.49377	295
516.00964	317
516.52551	328
517.04132	333
517.55719	334
518.073	307
518.58881	327
519.10461	309
519.62036	300
520.13617	314
520.65192	337
521.16766	287
521.68341	313
522.1991	312
522.71484	331
523.23053	345
523.74622	296
524.2619	303
524.77759	315
525.29327	319
525.8089	331
526.32452	340
526.84015	308
527.35577	343
527.8714	315
528.38696	301
528.90259	315
529.41815	325
529.93372	326
530.44922	294
530.96478	302
531.48029	305
531.99579	309
532.51129	304
533.02679	309
533.5423	312
534.05774	322
534.57318	311
535.08862	322
535.60406	311
536.11945	314
536.63489	293
537.15027	322
537.66565	326
538.18097	339
538.69635	327
539.21167	339
539.72699	325
540.24231	312
540.75763	320
541.27289	326
541.78821	320
542.30347	311
542.81873	312
543.33392	317
543.84918	321
544.36438	311
544.87958	311
545.39478	303
545.90991	311
546.42511	323
546.94025	309
547.45538	310
547.97052	308
548.4856	309
549.00073	325
549.51581	290
550.03088	309
550.5459	334
551.06097	313
551.57599	319
552.091	316
552.60602	327
553.12097	311
553.63593	313
554.15094	314
554.66583	303
555.18079	308
555.69568	313
556.21063	307
556.72552	343
557.24036	326
557.75525	312
558.27008	318
558.78491	306
559.29974	319
559.81458	326
560.32935	317
560.84412	306
561.35889	319
561.87366	326
562.38837	309
562.90308	305
563.41779	344
563.9325	318
564.44714	327
564.96179	320
565.47644	296
565.99109	325
566.50574	319
567.02032	306
567.53491	329
568.0495	315
568.56403	311
569.07861	296
569.59314	319
570.1076	305
570.62213	312
571.1366	282
571.65106	322
572.16553	317
572.67999	322
573.1944	323
573.7088	329
574.22321	308
574.73755	302
575.25195	307
575.7663	304
576.28058	307
576.79492	327
577.3092	325
577.82349	325
578.33777	310
578.85205	316
579.36627	310
579.88049	329
580.39471	332
580.90887	311
581.42303	304
581.93719	327
582.45135	328
582.96545	306
583.47955	301
583.99365	316
584.50775	308
585.02179	332
585.53583	301
586.04987	295
586.5639	314
587.07788	322
587.59186	315
588.10583	309
588.61975	300
589.13373	311
589.64758	333
590.1615	320
590.67542	331
591.18927	332
591.70306	338
592.21692	316
592.73071	314
593.24451	312
593.7583	320
594.27209	350
594.78583	342
595.29956	315
595.81323	310
596.32697	312
596.84064	316
597.35425	319
597.86792	303
598.38153	310
598.89514	327
599.40875	316
599.9223	335
600.43585	316
600.9494	319
601.46289	302
601.97638	313
602.48987	310
