Date and Time:                Thu Oct 30 08:23:49.758 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.035
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	272
478.84332	322
479.35983	322
479.87631	326
480.39282	343
480.9093	325
481.42575	321
481.94223	305
482.45868	337
482.97513	334
483.49158	335
484.00803	319
484.52444	310
485.04086	312
485.55728	338
486.07367	301
486.59006	329
487.10645	308
487.62283	341
488.13919	316
488.65555	325
489.17191	330
489.68826	320
490.20459	334
490.72092	333
491.23724	316
491.75354	318
492.26984	303
492.78613	306
493.30243	333
493.8187	318
494.33496	315
494.85123	330
495.36746	327
495.8837	318
496.39993	297
496.91617	343
497.43237	318
497.94858	318
498.46478	330
498.98096	327
499.49713	336
500.01331	303
500.52945	329
501.04562	342
501.56174	316
502.07788	309
502.59399	314
503.11011	319
503.62622	321
504.1423	331
504.65839	332
505.17447	318
505.69052	326
506.20657	329
506.72263	323
507.23865	338
507.75467	309
508.27069	320
508.78668	308
509.30267	303
509.81866	331
510.33463	310
510.85059	319
511.36655	311
511.88248	311
512.39844	329
512.91437	325
513.43024	328
513.94617	327
514.46204	307
514.97791	312
515.49377	318
516.00964	335
516.52551	340
517.04132	324
517.55719	296
518.073	319
518.58881	324
519.10461	332
519.62036	304
520.13617	303
520.65192	310
521.16766	324
521.68341	308
522.1991	338
522.71484	336
523.23053	291
523.74622	320
524.2619	327
524.77759	327
525.29327	312
525.8089	321
526.32452	310
526.84015	296
527.35577	332
527.8714	324
528.38696	340
528.90259	329
529.41815	318
529.93372	291
530.44922	320
530.96478	312
531.48029	319
531.99579	331
532.51129	331
533.02679	306
533.5423	311
534.05774	329
534.57318	327
535.08862	314
535.60406	320
536.11945	312
536.63489	308
537.15027	305
537.66565	330
538.18097	318
538.69635	301
539.21167	316
539.72699	330
540.24231	327
540.75763	288
541.27289	292
541.78821	313
542.30347	337
542.81873	335
543.33392	310
543.84918	303
544.36438	317
544.87958	318
545.39478	323
545.90991	327
546.42511	303
546.94025	319
547.45538	310
547.97052	305
548.4856	317
549.00073	329
549.51581	321
550.03088	321
550.5459	336
551.06097	317
551.57599	299
552.091	336
552.60602	330
553.12097	323
553.63593	305
554.15094	295
554.66583	328
555.18079	334
555.69568	318
556.21063	316
556.72552	311
557.24036	326
557.75525	335
558.27008	335
558.78491	330
559.29974	314
559.81458	324
560.32935	313
560.84412	325
561.35889	318
561.87366	318
562.38837	304
562.90308	321
563.41779	328
563.9325	329
564.44714	331
564.96179	324
565.47644	327
565.99109	334
566.50574	341
567.02032	301
567.53491	318
568.0495	321
568.56403	320
569.07861	342
569.59314	301
570.1076	319
570.62213	307
571.1366	315
571.65106	303
572.16553	326
572.67999	346
573.1944	313
573.7088	318
574.22321	318
574.73755	320
575.25195	322
575.7663	320
576.28058	339
576.79492	332
577.3092	306
577.82349	310
578.33777	334
578.85205	324
579.36627	323
579.88049	320
580.39471	327
580.90887	306
581.42303	316
581.93719	325
582.45135	325
582.96545	313
583.47955	304
583.99365	307
584.50775	322
585.02179	312
585.53583	316
586.04987	318
586.5639	295
587.07788	320
587.59186	322
588.10583	316
588.61975	309
589.13373	310
589.64758	337
590.1615	309
590.67542	303
591.18927	319
591.70306	333
592.21692	322
592.73071	329
593.24451	334
593.7583	321
594.27209	325
594.78583	315
595.29956	324
595.81323	317
596.32697	320
596.84064	308
597.35425	312
597.86792	320
598.38153	309
598.89514	305
599.40875	306
599.9223	309
600.43585	306
600.9494	313
601.46289	315
601.97638	319
602.48987	329
603.00336	321
603.51678	307
604.03021	309
604.54364	349
605.05701	334
605.57043	320
606.08374	338
606.59711	301
607.11041	338
607.62372	325
608.13702	334
608.65027	314
609.16351	313
609.67676	329
610.19	304
610.70319	309
611.21637	320
611.72949	329
612.24268	322
612.75574	334
613.26886	329
613.78192	321
614.29504	323
614.80804	328
615.32111	299
615.83411	309
616.34711	310
616.86005	319
617.37299	306
617.88593	322
618.39886	320
618.91174	319
619.42462	329
619.9375	327
620.45032	321
620.96313	322
621.47595	310
621.98871	308
622.50146	320
623.01422	318
623.52692	317
624.03967	317
624.55231	299
625.065	334
625.57764	330
626.09027	307
626.60284	319
627.11542	321
627.62799	330
628.14056	335
628.65308	306
629.16559	329
629.6781	325
630.19055	310
630.703	308
631.21539	298
631.72784	331
632.24017	328
632.75256	308
633.26489	314
633.77722	295
