Date and Time:                Thu Oct 30 08:31:28.827 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -90.28
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	284
478.84332	315
479.35983	310
479.87631	301
480.39282	316
480.9093	304
481.42575	327
481.94223	315
482.45868	321
482.97513	319
483.49158	348
484.00803	322
484.52444	350
485.04086	303
485.55728	342
486.07367	338
486.59006	309
487.10645	335
487.62283	300
488.13919	335
488.65555	330
489.17191	339
489.68826	327
490.20459	326
490.72092	346
491.23724	330
491.75354	344
492.26984	336
492.78613	326
493.30243	331
493.8187	349
494.33496	348
494.85123	348
495.36746	340
495.8837	329
496.39993	363
496.91617	332
497.43237	318
497.94858	345
498.46478	357
498.98096	348
499.49713	371
500.01331	329
500.52945	366
501.04562	323
501.56174	346
502.07788	352
502.59399	368
503.11011	357
503.62622	348
504.1423	380
504.65839	343
505.17447	357
505.69052	340
506.20657	365
506.72263	337
507.23865	344
507.75467	350
508.27069	346
508.78668	350
509.30267	337
509.81866	354
510.33463	379
510.85059	362
511.36655	356
511.88248	361
512.39844	358
512.91437	352
513.43024	364
513.94617	348
514.46204	363
514.97791	347
515.49377	351
516.00964	352
516.52551	374
517.04132	355
517.55719	336
518.073	350
518.58881	356
519.10461	348
519.62036	356
520.13617	353
520.65192	340
521.16766	342
521.68341	367
522.1991	326
522.71484	370
523.23053	341
523.74622	358
524.2619	338
524.77759	334
525.29327	364
525.8089	381
526.32452	329
526.84015	359
527.35577	369
527.8714	349
528.38696	354
528.90259	334
529.41815	347
529.93372	348
530.44922	333
530.96478	338
531.48029	335
531.99579	340
532.51129	346
533.02679	348
533.5423	367
534.05774	348
534.57318	333
535.08862	331
535.60406	321
536.11945	338
536.63489	350
537.15027	344
537.66565	334
538.18097	368
538.69635	366
539.21167	350
539.72699	360
540.24231	329
540.75763	333
541.27289	343
541.78821	345
542.30347	359
542.81873	357
543.33392	334
543.84918	341
544.36438	363
544.87958	363
545.39478	347
545.90991	323
546.42511	356
546.94025	343
547.45538	366
547.97052	359
548.4856	341
549.00073	324
549.51581	330
550.03088	317
550.5459	334
551.06097	329
551.57599	310
552.091	327
552.60602	346
553.12097	332
553.63593	343
554.15094	357
554.66583	367
555.18079	326
555.69568	346
556.21063	332
556.72552	342
557.24036	319
557.75525	335
558.27008	344
558.78491	318
559.29974	344
559.81458	358
560.32935	358
560.84412	342
561.35889	321
561.87366	354
562.38837	341
562.90308	342
563.41779	335
563.9325	307
564.44714	338
564.96179	345
565.47644	327
565.99109	320
566.50574	345
567.02032	321
567.53491	338
568.0495	330
568.56403	363
569.07861	328
569.59314	330
570.1076	327
570.62213	344
571.1366	327
571.65106	334
572.16553	329
572.67999	345
573.1944	340
573.7088	332
574.22321	335
574.73755	347
575.25195	325
575.7663	312
576.28058	334
576.79492	338
577.3092	352
577.82349	344
578.33777	329
578.85205	325
579.36627	317
579.88049	329
580.39471	318
580.90887	337
581.42303	333
581.93719	332
582.45135	358
582.96545	330
583.47955	346
583.99365	321
584.50775	324
585.02179	318
585.53583	361
586.04987	307
586.5639	322
587.07788	309
587.59186	342
588.10583	344
588.61975	351
589.13373	324
589.64758	333
590.1615	339
590.67542	326
591.18927	321
591.70306	315
592.21692	317
592.73071	325
593.24451	334
593.7583	327
594.27209	325
594.78583	323
595.29956	332
595.81323	348
596.32697	343
596.84064	334
597.35425	314
597.86792	336
598.38153	336
598.89514	322
599.40875	327
599.9223	346
600.43585	308
600.9494	320
601.46289	332
601.97638	311
602.48987	302
603.00336	329
603.51678	327
604.03021	326
604.54364	326
605.05701	302
605.57043	318
606.08374	321
606.59711	318
607.11041	327
607.62372	324
608.13702	338
608.65027	323
609.16351	324
609.67676	366
610.19	314
610.70319	332
611.21637	330
611.72949	323
612.24268	333
612.75574	336
613.26886	331
613.78192	340
614.29504	339
614.80804	323
615.32111	333
615.83411	311
616.34711	340
616.86005	312
617.37299	327
617.88593	319
618.39886	327
618.91174	333
619.42462	326
619.9375	316
620.45032	316
620.96313	328
621.47595	314
621.98871	310
622.50146	313
623.01422	333
623.52692	340
624.03967	324
624.55231	339
625.065	322
625.57764	329
626.09027	321
626.60284	333
627.11542	322
627.62799	316
628.14056	314
628.65308	340
629.16559	345
629.6781	326
630.19055	320
630.703	322
631.21539	342
631.72784	336
632.24017	321
632.75256	329
633.26489	326
633.77722	313
634.28955	318
634.80182	341
635.31409	308
635.82635	315
636.33856	303
636.85077	331
637.36292	343
637.87512	331
638.38721	322
638.89935	320
639.41144	341
639.92352	326
640.43561	317
640.94763	319
641.45966	324
641.97162	308
642.48358	317
642.99554	321
643.50751	338
644.01941	317
644.53131	313
645.04315	343
645.55499	337
646.06683	317
646.57861	296
647.09045	325
647.60217	319
648.11395	312
648.62567	315
649.13733	327
649.64905	309
650.16064	296
650.6723	328
651.1839	342
651.6955	346
652.20709	318
652.71863	317
653.23016	313
653.74164	317
654.25311	339
654.76459	336
655.276	338
655.78741	308
656.29883	318
656.81018	314
657.32153	311
657.83289	346
658.34418	336
658.85547	328
659.3667	345
659.87793	305
660.38916	345
660.90033	325
661.4115	303
661.92267	323
662.43378	319
662.94489	329
663.45593	318
663.96698	307
664.47803	343
664.98907	314
665.50006	297
666.01099	322
666.52191	325
