Date and Time:                Thu Oct 30 08:36:56.692 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	274
478.84332	322
479.35983	322
479.87631	326
480.39282	333
480.9093	317
481.42575	326
481.94223	322
482.45868	325
482.97513	315
483.49158	334
484.00803	338
484.52444	322
485.04086	326
485.55728	331
486.07367	308
486.59006	326
487.10645	338
487.62283	324
488.13919	347
488.65555	340
489.17191	350
489.68826	346
490.20459	341
490.72092	351
491.23724	339
491.75354	328
492.26984	342
492.78613	356
493.30243	341
493.8187	323
494.33496	341
494.85123	340
495.36746	354
495.8837	330
496.39993	337
496.91617	342
497.43237	351
497.94858	340
498.46478	357
498.98096	347
499.49713	350
500.01331	361
500.52945	353
501.04562	351
501.56174	344
502.07788	361
502.59399	328
503.11011	362
503.62622	354
504.1423	350
504.65839	363
505.17447	358
505.69052	361
506.20657	355
506.72263	359
507.23865	363
507.75467	348
508.27069	341
508.78668	335
509.30267	361
509.81866	369
510.33463	363
510.85059	342
511.36655	358
511.88248	359
512.39844	367
512.91437	339
513.43024	350
513.94617	345
514.46204	328
514.97791	344
515.49377	339
516.00964	363
516.52551	313
517.04132	354
517.55719	371
518.073	329
518.58881	353
519.10461	370
519.62036	327
520.13617	377
520.65192	364
521.16766	354
521.68341	351
522.1991	342
522.71484	332
523.23053	360
523.74622	359
524.2619	367
524.77759	358
525.29327	354
525.8089	346
526.32452	327
526.84015	345
527.35577	351
527.8714	369
528.38696	351
528.90259	349
529.41815	337
529.93372	372
530.44922	345
530.96478	349
531.48029	344
531.99579	350
532.51129	336
533.02679	365
533.5423	343
534.05774	352
534.57318	362
535.08862	321
535.60406	364
536.11945	1971
536.63489	1364
537.15027	346
537.66565	331
538.18097	342
538.69635	374
539.21167	339
539.72699	347
540.24231	350
540.75763	338
541.27289	331
541.78821	345
542.30347	333
542.81873	330
543.33392	363
543.84918	350
544.36438	348
544.87958	348
545.39478	324
545.90991	339
546.42511	335
546.94025	363
547.45538	340
547.97052	349
548.4856	350
549.00073	345
549.51581	337
550.03088	357
550.5459	370
551.06097	323
551.57599	330
552.091	336
552.60602	369
553.12097	362
553.63593	367
554.15094	347
554.66583	331
555.18079	353
555.69568	323
556.21063	336
556.72552	339
557.24036	321
557.75525	342
558.27008	345
558.78491	342
559.29974	318
559.81458	335
560.32935	331
560.84412	349
561.35889	342
561.87366	326
562.38837	326
562.90308	336
563.41779	340
563.9325	325
564.44714	345
564.96179	354
565.47644	370
565.99109	337
566.50574	333
567.02032	338
567.53491	317
568.0495	340
568.56403	334
569.07861	309
569.59314	331
570.1076	339
570.62213	341
571.1366	320
571.65106	323
572.16553	327
572.67999	311
573.1944	314
573.7088	318
574.22321	350
574.73755	338
575.25195	333
575.7663	329
576.28058	314
576.79492	333
577.3092	322
577.82349	340
578.33777	357
578.85205	335
579.36627	339
579.88049	314
580.39471	327
580.90887	341
581.42303	319
581.93719	322
582.45135	348
582.96545	333
583.47955	324
583.99365	329
584.50775	361
585.02179	344
585.53583	316
586.04987	335
586.5639	333
587.07788	337
587.59186	346
588.10583	328
588.61975	348
589.13373	338
589.64758	329
590.1615	345
590.67542	319
591.18927	347
591.70306	327
592.21692	335
592.73071	305
593.24451	333
593.7583	337
594.27209	350
594.78583	335
595.29956	350
595.81323	343
596.32697	352
596.84064	307
597.35425	337
597.86792	341
598.38153	331
598.89514	355
599.40875	326
599.9223	322
600.43585	311
600.9494	335
601.46289	334
601.97638	337
602.48987	339
603.00336	349
603.51678	328
604.03021	305
604.54364	340
605.05701	298
605.57043	338
606.08374	329
606.59711	356
607.11041	316
