Date and Time:                Thu Oct 30 08:38:18.621 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	261
478.84332	327
479.35983	322
479.87631	340
480.39282	330
480.9093	330
481.42575	330
481.94223	315
482.45868	323
482.97513	331
483.49158	349
484.00803	350
484.52444	347
485.04086	336
485.55728	340
486.07367	318
486.59006	306
487.10645	333
487.62283	328
488.13919	341
488.65555	341
489.17191	331
489.68826	320
490.20459	320
490.72092	337
491.23724	342
491.75354	356
492.26984	318
492.78613	347
493.30243	347
493.8187	352
494.33496	349
494.85123	333
495.36746	349
495.8837	342
496.39993	361
496.91617	365
497.43237	348
497.94858	360
498.46478	368
498.98096	344
499.49713	330
500.01331	340
500.52945	347
501.04562	381
501.56174	351
502.07788	359
502.59399	335
503.11011	339
503.62622	390
504.1423	362
504.65839	353
505.17447	361
505.69052	368
506.20657	368
506.72263	355
507.23865	377
507.75467	354
508.27069	364
508.78668	351
509.30267	352
509.81866	349
510.33463	355
510.85059	375
511.36655	350
511.88248	367
512.39844	351
512.91437	343
513.43024	341
513.94617	358
514.46204	331
514.97791	353
515.49377	355
516.00964	360
516.52551	348
517.04132	364
517.55719	353
518.073	364
518.58881	373
519.10461	324
519.62036	326
520.13617	339
520.65192	365
521.16766	365
521.68341	355
522.1991	358
522.71484	338
523.23053	345
523.74622	384
524.2619	334
524.77759	336
525.29327	335
525.8089	372
526.32452	354
526.84015	343
527.35577	349
527.8714	351
528.38696	353
528.90259	340
529.41815	346
529.93372	345
530.44922	346
530.96478	345
531.48029	341
531.99579	355
532.51129	332
533.02679	367
533.5423	334
534.05774	343
534.57318	339
535.08862	373
535.60406	348
536.11945	353
536.63489	347
537.15027	352
537.66565	313
538.18097	358
538.69635	346
539.21167	364
539.72699	336
540.24231	338
540.75763	343
541.27289	353
541.78821	324
542.30347	336
542.81873	336
543.33392	353
543.84918	353
544.36438	346
544.87958	361
545.39478	355
545.90991	334
546.42511	347
546.94025	343
547.45538	342
547.97052	341
548.4856	322
549.00073	342
549.51581	355
550.03088	363
550.5459	326
551.06097	338
551.57599	350
552.091	341
552.60602	331
553.12097	355
553.63593	332
554.15094	340
554.66583	346
555.18079	325
555.69568	346
556.21063	366
556.72552	379
557.24036	355
557.75525	340
558.27008	328
558.78491	343
559.29974	321
559.81458	340
560.32935	354
560.84412	336
561.35889	347
561.87366	352
562.38837	327
562.90308	351
563.41779	338
563.9325	326
564.44714	1089
564.96179	531
565.47644	364
565.99109	334
566.50574	331
567.02032	344
567.53491	328
568.0495	336
568.56403	324
569.07861	338
569.59314	352
570.1076	346
570.62213	340
571.1366	339
571.65106	341
572.16553	340
572.67999	319
573.1944	330
573.7088	342
574.22321	680
574.73755	1364
575.25195	311
575.7663	350
576.28058	303
576.79492	335
577.3092	335
577.82349	339
578.33777	331
578.85205	332
579.36627	335
579.88049	303
580.39471	329
580.90887	338
581.42303	330
581.93719	332
582.45135	346
582.96545	327
583.47955	344
583.99365	314
584.50775	330
585.02179	354
585.53583	333
586.04987	343
586.5639	323
587.07788	339
587.59186	331
588.10583	345
588.61975	339
589.13373	348
589.64758	337
590.1615	332
590.67542	326
591.18927	338
591.70306	314
592.21692	315
592.73071	311
593.24451	341
593.7583	318
594.27209	302
594.78583	306
595.29956	319
595.81323	321
596.32697	343
596.84064	341
597.35425	332
597.86792	330
598.38153	320
598.89514	335
599.40875	344
599.9223	332
600.43585	315
600.9494	336
601.46289	341
601.97638	313
602.48987	321
603.00336	328
603.51678	318
604.03021	322
604.54364	330
605.05701	330
605.57043	340
606.08374	332
606.59711	350
607.11041	321
