Date and Time:                Sun Nov 2 14:27:03.586 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	275
478.84332	304
479.35983	326
479.87631	330
480.39282	319
480.9093	307
481.42575	322
481.94223	330
482.45868	324
482.97513	345
483.49158	307
484.00803	319
484.52444	318
485.04086	324
485.55728	337
486.07367	314
486.59006	332
487.10645	344
487.62283	316
488.13919	349
488.65555	325
489.17191	345
489.68826	333
490.20459	341
490.72092	322
491.23724	348
491.75354	343
492.26984	346
492.78613	342
493.30243	339
493.8187	346
494.33496	328
494.85123	336
495.36746	343
495.8837	350
496.39993	389
496.91617	342
497.43237	344
497.94858	361
498.46478	382
498.98096	347
499.49713	368
500.01331	366
500.52945	345
501.04562	364
501.56174	334
502.07788	370
502.59399	371
503.11011	327
503.62622	348
504.1423	365
504.65839	335
505.17447	365
505.69052	336
506.20657	365
506.72263	343
507.23865	363
507.75467	362
508.27069	355
508.78668	357
509.30267	356
509.81866	354
510.33463	350
510.85059	360
511.36655	371
511.88248	345
512.39844	363
512.91437	365
513.43024	356
513.94617	355
514.46204	356
514.97791	377
515.49377	376
516.00964	360
516.52551	356
517.04132	344
517.55719	341
518.073	376
518.58881	338
519.10461	355
519.62036	373
520.13617	345
520.65192	331
521.16766	348
521.68341	361
522.1991	338
522.71484	369
523.23053	355
523.74622	373
524.2619	353
524.77759	340
525.29327	351
525.8089	373
526.32452	349
526.84015	347
527.35577	364
527.8714	346
528.38696	340
528.90259	313
529.41815	367
529.93372	335
530.44922	365
530.96478	346
531.48029	365
531.99579	324
532.51129	354
533.02679	361
533.5423	334
534.05774	333
534.57318	332
535.08862	345
535.60406	357
536.11945	363
536.63489	350
537.15027	328
537.66565	347
538.18097	346
538.69635	310
539.21167	367
539.72699	341
540.24231	340
540.75763	349
541.27289	345
541.78821	354
542.30347	361
542.81873	354
543.33392	337
543.84918	338
544.36438	339
544.87958	348
545.39478	343
545.90991	363
546.42511	365
546.94025	329
547.45538	341
547.97052	336
548.4856	344
549.00073	333
549.51581	356
550.03088	353
550.5459	349
551.06097	330
551.57599	326
552.091	330
552.60602	340
553.12097	338
553.63593	350
554.15094	334
554.66583	330
555.18079	339
555.69568	332
556.21063	337
556.72552	344
557.24036	362
557.75525	358
558.27008	351
558.78491	344
559.29974	334
559.81458	354
560.32935	324
560.84412	359
561.35889	339
561.87366	344
562.38837	343
562.90308	329
563.41779	324
563.9325	346
564.44714	352
564.96179	342
565.47644	328
565.99109	335
566.50574	325
567.02032	316
567.53491	340
568.0495	349
568.56403	354
569.07861	341
569.59314	329
570.1076	346
570.62213	325
571.1366	362
571.65106	343
572.16553	319
572.67999	344
573.1944	356
573.7088	303
574.22321	327
574.73755	334
575.25195	340
575.7663	342
576.28058	327
576.79492	342
577.3092	308
577.82349	329
578.33777	350
578.85205	344
579.36627	319
579.88049	330
580.39471	327
580.90887	313
581.42303	309
581.93719	303
582.45135	330
582.96545	324
583.47955	328
583.99365	331
584.50775	353
585.02179	331
585.53583	341
586.04987	340
586.5639	322
587.07788	338
587.59186	345
588.10583	325
588.61975	331
589.13373	335
589.64758	327
590.1615	347
590.67542	339
591.18927	339
591.70306	333
592.21692	329
592.73071	349
593.24451	334
593.7583	342
594.27209	328
594.78583	306
595.29956	346
595.81323	324
596.32697	321
596.84064	328
597.35425	303
597.86792	340
598.38153	326
598.89514	339
599.40875	329
599.9223	328
600.43585	329
600.9494	322
601.46289	337
601.97638	313
602.48987	315
603.00336	343
603.51678	344
604.03021	331
604.54364	331
605.05701	347
605.57043	334
606.08374	340
606.59711	314
607.11041	313
