Date and Time:                Sun Nov 2 14:24:19.696 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	256
478.84332	331
479.35983	331
479.87631	346
480.39282	329
480.9093	345
481.42575	347
481.94223	319
482.45868	351
482.97513	341
483.49158	337
484.00803	326
484.52444	318
485.04086	306
485.55728	325
486.07367	323
486.59006	343
487.10645	333
487.62283	353
488.13919	345
488.65555	323
489.17191	319
489.68826	331
490.20459	306
490.72092	324
491.23724	320
491.75354	329
492.26984	329
492.78613	341
493.30243	322
493.8187	329
494.33496	341
494.85123	333
495.36746	318
495.8837	351
496.39993	369
496.91617	334
497.43237	359
497.94858	366
498.46478	359
498.98096	353
499.49713	340
500.01331	327
500.52945	353
501.04562	355
501.56174	366
502.07788	342
502.59399	395
503.11011	357
503.62622	361
504.1423	358
504.65839	331
505.17447	357
505.69052	349
506.20657	358
506.72263	354
507.23865	364
507.75467	362
508.27069	367
508.78668	352
509.30267	362
509.81866	356
510.33463	338
510.85059	345
511.36655	342
511.88248	368
512.39844	359
512.91437	361
513.43024	370
513.94617	341
514.46204	370
514.97791	346
515.49377	350
516.00964	357
516.52551	341
517.04132	359
517.55719	386
518.073	338
518.58881	353
519.10461	338
519.62036	353
520.13617	332
520.65192	363
521.16766	346
521.68341	341
522.1991	343
522.71484	369
523.23053	342
523.74622	354
524.2619	337
524.77759	370
525.29327	367
525.8089	365
526.32452	355
526.84015	356
527.35577	356
527.8714	347
528.38696	358
528.90259	347
529.41815	344
529.93372	355
530.44922	347
530.96478	367
531.48029	358
531.99579	317
532.51129	348
533.02679	360
533.5423	325
534.05774	330
534.57318	327
535.08862	340
535.60406	336
536.11945	371
536.63489	321
537.15027	339
537.66565	360
538.18097	365
538.69635	360
539.21167	340
539.72699	345
540.24231	348
540.75763	357
541.27289	370
541.78821	359
542.30347	362
542.81873	344
543.33392	356
543.84918	356
544.36438	355
544.87958	332
545.39478	359
545.90991	347
546.42511	335
546.94025	370
547.45538	346
547.97052	351
548.4856	354
549.00073	323
549.51581	347
550.03088	335
550.5459	337
551.06097	350
551.57599	343
552.091	344
552.60602	351
553.12097	345
553.63593	358
554.15094	337
554.66583	341
555.18079	339
555.69568	348
556.21063	355
556.72552	357
557.24036	344
557.75525	347
558.27008	333
558.78491	356
559.29974	341
559.81458	332
560.32935	331
560.84412	336
561.35889	354
561.87366	345
562.38837	336
562.90308	346
563.41779	311
563.9325	324
564.44714	335
564.96179	335
565.47644	330
565.99109	328
566.50574	342
567.02032	314
567.53491	332
568.0495	349
568.56403	327
569.07861	343
569.59314	323
570.1076	324
570.62213	338
571.1366	339
571.65106	353
572.16553	344
572.67999	322
573.1944	346
573.7088	357
574.22321	356
574.73755	348
575.25195	328
575.7663	330
576.28058	368
576.79492	333
577.3092	326
577.82349	343
578.33777	324
578.85205	354
579.36627	345
579.88049	335
580.39471	355
580.90887	335
581.42303	340
581.93719	351
582.45135	340
582.96545	358
583.47955	334
583.99365	348
584.50775	323
585.02179	333
585.53583	358
586.04987	317
586.5639	340
587.07788	331
587.59186	351
588.10583	335
588.61975	312
589.13373	332
589.64758	326
590.1615	362
590.67542	310
591.18927	335
591.70306	337
592.21692	321
592.73071	324
593.24451	327
593.7583	332
594.27209	326
594.78583	340
595.29956	327
595.81323	328
596.32697	358
596.84064	328
597.35425	324
597.86792	351
598.38153	352
598.89514	346
599.40875	312
599.9223	316
600.43585	332
600.9494	347
601.46289	320
601.97638	332
602.48987	332
603.00336	337
603.51678	334
604.03021	329
604.54364	321
605.05701	327
605.57043	322
606.08374	342
606.59711	340
607.11041	318
