Date and Time:                Sun Nov 2 14:25:00.778 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	276
478.84332	314
479.35983	304
479.87631	321
480.39282	326
480.9093	327
481.42575	326
481.94223	329
482.45868	336
482.97513	327
483.49158	336
484.00803	330
484.52444	320
485.04086	304
485.55728	330
486.07367	305
486.59006	310
487.10645	328
487.62283	331
488.13919	313
488.65555	346
489.17191	344
489.68826	370
490.20459	337
490.72092	331
491.23724	307
491.75354	349
492.26984	339
492.78613	356
493.30243	353
493.8187	340
494.33496	341
494.85123	346
495.36746	351
495.8837	328
496.39993	346
496.91617	373
497.43237	348
497.94858	343
498.46478	382
498.98096	367
499.49713	368
500.01331	325
500.52945	346
501.04562	350
501.56174	324
502.07788	356
502.59399	353
503.11011	344
503.62622	352
504.1423	374
504.65839	355
505.17447	347
505.69052	372
506.20657	334
506.72263	329
507.23865	356
507.75467	354
508.27069	364
508.78668	370
509.30267	360
509.81866	350
510.33463	360
510.85059	353
511.36655	356
511.88248	345
512.39844	373
512.91437	356
513.43024	369
513.94617	366
514.46204	373
514.97791	350
515.49377	354
516.00964	378
516.52551	336
517.04132	343
517.55719	348
518.073	330
518.58881	365
519.10461	330
519.62036	358
520.13617	340
520.65192	344
521.16766	350
521.68341	332
522.1991	356
522.71484	364
523.23053	354
523.74622	369
524.2619	360
524.77759	322
525.29327	343
525.8089	365
526.32452	348
526.84015	322
527.35577	349
527.8714	346
528.38696	339
528.90259	328
529.41815	338
529.93372	354
530.44922	345
530.96478	344
531.48029	369
531.99579	340
532.51129	360
533.02679	346
533.5423	358
534.05774	350
534.57318	360
535.08862	352
535.60406	361
536.11945	349
536.63489	355
537.15027	342
537.66565	338
538.18097	354
538.69635	350
539.21167	365
539.72699	329
540.24231	375
540.75763	352
541.27289	342
541.78821	340
542.30347	337
542.81873	352
543.33392	365
543.84918	341
544.36438	323
544.87958	339
545.39478	354
545.90991	322
546.42511	334
546.94025	350
547.45538	354
547.97052	352
548.4856	351
549.00073	332
549.51581	344
550.03088	355
550.5459	348
551.06097	339
551.57599	339
552.091	335
552.60602	340
553.12097	345
553.63593	333
554.15094	350
554.66583	334
555.18079	345
555.69568	350
556.21063	330
556.72552	327
557.24036	314
557.75525	348
558.27008	349
558.78491	341
559.29974	348
559.81458	324
560.32935	359
560.84412	332
561.35889	329
561.87366	358
562.38837	340
562.90308	352
563.41779	361
563.9325	338
564.44714	333
564.96179	340
565.47644	330
565.99109	336
566.50574	329
567.02032	370
567.53491	344
568.0495	374
568.56403	343
569.07861	346
569.59314	319
570.1076	336
570.62213	310
571.1366	335
571.65106	332
572.16553	330
572.67999	350
573.1944	333
573.7088	328
574.22321	325
574.73755	349
575.25195	345
575.7663	336
576.28058	356
576.79492	356
577.3092	312
577.82349	340
578.33777	351
578.85205	340
579.36627	335
579.88049	341
580.39471	352
580.90887	336
581.42303	341
581.93719	316
582.45135	364
582.96545	320
583.47955	339
583.99365	312
584.50775	317
585.02179	338
585.53583	341
586.04987	340
586.5639	334
587.07788	330
587.59186	339
588.10583	343
588.61975	343
589.13373	340
589.64758	333
590.1615	360
590.67542	332
591.18927	319
591.70306	316
592.21692	320
592.73071	327
593.24451	357
593.7583	349
594.27209	328
594.78583	342
595.29956	336
595.81323	329
596.32697	353
596.84064	348
597.35425	330
597.86792	330
598.38153	345
598.89514	318
599.40875	328
599.9223	337
600.43585	334
600.9494	323
601.46289	321
601.97638	338
602.48987	330
603.00336	345
603.51678	332
604.03021	322
604.54364	316
605.05701	340
605.57043	333
606.08374	340
606.59711	331
607.11041	315
