Date and Time:                Fri Oct 17 08:54:27.318 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	326
478.84332	386
479.35983	351
479.87631	349
480.39282	356
480.9093	364
481.42575	374
481.94223	344
482.45868	384
482.97513	381
483.49158	361
484.00803	388
484.52444	395
485.04086	412
485.55728	444
486.07367	423
486.59006	409
487.10645	447
487.62283	456
488.13919	487
488.65555	469
489.17191	457
489.68826	502
490.20459	494
490.72092	493
491.23724	507
491.75354	534
492.26984	511
492.78613	518
493.30243	510
493.8187	542
494.33496	569
494.85123	577
495.36746	573
495.8837	586
496.39993	607
496.91617	599
497.43237	631
497.94858	637
498.46478	615
498.98096	691
499.49713	638
500.01331	680
500.52945	618
501.04562	722
501.56174	636
502.07788	595
502.59399	617
503.11011	625
503.62622	648
504.1423	649
504.65839	621
505.17447	656
505.69052	638
506.20657	656
506.72263	687
507.23865	630
507.75467	628
508.27069	599
508.78668	645
509.30267	650
509.81866	646
510.33463	628
510.85059	636
511.36655	643
511.88248	596
512.39844	615
512.91437	624
513.43024	624
513.94617	628
514.46204	588
514.97791	609
515.49377	629
516.00964	610
516.52551	612
517.04132	600
517.55719	592
518.073	675
518.58881	601
519.10461	617
519.62036	565
520.13617	598
520.65192	631
521.16766	621
521.68341	606
522.1991	590
522.71484	586
523.23053	593
523.74622	630
524.2619	625
524.77759	582
525.29327	634
525.8089	595
526.32452	601
526.84015	599
527.35577	613
527.8714	619
528.38696	590
528.90259	583
529.41815	577
529.93372	619
530.44922	566
530.96478	600
531.48029	622
531.99579	590
532.51129	590
533.02679	598
533.5423	556
534.05774	560
534.57318	601
535.08862	618
535.60406	581
536.11945	597
536.63489	632
537.15027	577
537.66565	648
538.18097	556
538.69635	616
539.21167	584
539.72699	590
540.24231	611
540.75763	623
541.27289	612
541.78821	636
542.30347	621
542.81873	585
543.33392	599
543.84918	640
544.36438	597
544.87958	627
545.39478	632
545.90991	585
546.42511	679
546.94025	620
547.45538	671
547.97052	634
548.4856	636
549.00073	640
549.51581	709
550.03088	646
550.5459	659
551.06097	676
551.57599	705
552.091	701
552.60602	684
553.12097	709
553.63593	687
554.15094	773
554.66583	697
555.18079	722
555.69568	749
556.21063	748
556.72552	770
557.24036	758
557.75525	747
558.27008	765
558.78491	797
559.29974	849
559.81458	817
560.32935	802
560.84412	783
561.35889	839
561.87366	815
562.38837	875
562.90308	846
563.41779	910
563.9325	907
564.44714	888
564.96179	944
565.47644	960
565.99109	873
566.50574	919
567.02032	983
567.53491	972
568.0495	943
568.56403	983
569.07861	1031
569.59314	1050
570.1076	1040
570.62213	1078
571.1366	1116
571.65106	1072
572.16553	1110
572.67999	1100
573.1944	1174
573.7088	1155
574.22321	1155
574.73755	1120
575.25195	1162
575.7663	1229
576.28058	1267
576.79492	1240
577.3092	1284
577.82349	1246
578.33777	1213
578.85205	1232
579.36627	1355
579.88049	1307
580.39471	1261
580.90887	1325
581.42303	1338
581.93719	1418
582.45135	1376
582.96545	1468
583.47955	1399
583.99365	1365
584.50775	1446
585.02179	1446
585.53583	1497
586.04987	1430
586.5639	1482
587.07788	1519
587.59186	1494
588.10583	1425
588.61975	1611
589.13373	1544
589.64758	1666
590.1615	1504
590.67542	1583
591.18927	1638
591.70306	1547
592.21692	1595
592.73071	1622
593.24451	1594
593.7583	1561
594.27209	1611
594.78583	1641
595.29956	1694
595.81323	1659
596.32697	1650
596.84064	1629
597.35425	1639
597.86792	1569
598.38153	1675
598.89514	1671
599.40875	1745
599.9223	1633
600.43585	1737
600.9494	1744
601.46289	1672
601.97638	1651
602.48987	1631
