Date and Time:                Fri Oct 17 08:50:21.877 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	292
478.84332	351
479.35983	379
479.87631	371
480.39282	349
480.9093	360
481.42575	367
481.94223	386
482.45868	368
482.97513	384
483.49158	402
484.00803	420
484.52444	411
485.04086	429
485.55728	436
486.07367	433
486.59006	438
487.10645	449
487.62283	465
488.13919	501
488.65555	451
489.17191	482
489.68826	484
490.20459	499
490.72092	537
491.23724	535
491.75354	554
492.26984	553
492.78613	557
493.30243	553
493.8187	549
494.33496	587
494.85123	562
495.36746	601
495.8837	621
496.39993	600
496.91617	660
497.43237	614
497.94858	651
498.46478	679
498.98096	645
499.49713	682
500.01331	659
500.52945	608
501.04562	667
501.56174	709
502.07788	696
502.59399	632
503.11011	660
503.62622	678
504.1423	666
504.65839	704
505.17447	688
505.69052	623
506.20657	685
506.72263	633
507.23865	651
507.75467	626
508.27069	641
508.78668	614
509.30267	682
509.81866	649
510.33463	620
510.85059	642
511.36655	662
511.88248	631
512.39844	665
512.91437	585
513.43024	656
513.94617	629
514.46204	601
514.97791	680
515.49377	629
516.00964	619
516.52551	652
517.04132	665
517.55719	617
518.073	639
518.58881	612
519.10461	605
519.62036	621
520.13617	638
520.65192	618
521.16766	613
521.68341	603
522.1991	603
522.71484	637
523.23053	608
523.74622	633
524.2619	617
524.77759	566
525.29327	619
525.8089	609
526.32452	618
526.84015	590
527.35577	627
527.8714	647
528.38696	599
528.90259	610
529.41815	594
529.93372	625
530.44922	613
530.96478	562
531.48029	553
531.99579	590
532.51129	579
533.02679	637
533.5423	586
534.05774	605
534.57318	600
535.08862	617
535.60406	596
536.11945	580
536.63489	575
537.15027	575
537.66565	599
538.18097	596
538.69635	596
539.21167	601
539.72699	599
540.24231	585
540.75763	580
541.27289	616
541.78821	595
542.30347	618
542.81873	597
543.33392	643
543.84918	626
544.36438	622
544.87958	667
545.39478	658
545.90991	647
546.42511	634
546.94025	588
547.45538	630
547.97052	660
548.4856	666
549.00073	633
549.51581	625
550.03088	623
550.5459	668
551.06097	668
551.57599	664
552.091	666
552.60602	750
553.12097	664
553.63593	706
554.15094	755
554.66583	680
555.18079	722
555.69568	696
556.21063	723
556.72552	722
557.24036	783
557.75525	800
558.27008	739
558.78491	810
559.29974	792
559.81458	860
560.32935	788
560.84412	783
561.35889	875
561.87366	864
562.38837	860
562.90308	859
563.41779	889
563.9325	899
564.44714	885
564.96179	918
565.47644	937
565.99109	911
566.50574	944
567.02032	946
567.53491	984
568.0495	947
568.56403	1011
569.07861	1044
569.59314	1017
570.1076	1011
570.62213	1043
571.1366	1080
571.65106	1109
572.16553	1127
572.67999	1176
573.1944	1117
573.7088	1108
574.22321	1210
574.73755	1168
575.25195	1168
575.7663	1194
576.28058	1301
576.79492	1225
577.3092	1254
577.82349	1204
578.33777	1293
578.85205	1287
579.36627	1226
579.88049	1253
580.39471	1261
580.90887	1282
581.42303	1389
581.93719	1384
582.45135	1408
582.96545	1411
583.47955	1353
583.99365	1462
584.50775	2291
585.02179	9324
585.53583	1424
586.04987	1471
586.5639	1595
587.07788	1497
587.59186	1433
588.10583	1494
588.61975	1585
589.13373	1499
589.64758	1546
590.1615	1623
590.67542	1496
591.18927	1589
591.70306	1596
592.21692	1602
592.73071	1552
593.24451	1619
593.7583	1699
594.27209	1572
594.78583	1581
595.29956	1701
595.81323	1680
596.32697	1683
596.84064	1748
597.35425	1675
597.86792	1659
598.38153	1637
598.89514	1747
599.40875	1692
599.9223	1785
600.43585	1658
600.9494	1703
601.46289	1708
601.97638	1704
602.48987	1692
