Date and Time:                Fri Oct 17 08:51:02.720 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	319
478.84332	393
479.35983	404
479.87631	365
480.39282	360
480.9093	371
481.42575	361
481.94223	366
482.45868	373
482.97513	363
483.49158	404
484.00803	397
484.52444	389
485.04086	401
485.55728	445
486.07367	420
486.59006	456
487.10645	449
487.62283	453
488.13919	490
488.65555	475
489.17191	507
489.68826	517
490.20459	512
490.72092	485
491.23724	520
491.75354	537
492.26984	539
492.78613	559
493.30243	541
493.8187	643
494.33496	532
494.85123	582
495.36746	577
495.8837	635
496.39993	610
496.91617	622
497.43237	629
497.94858	670
498.46478	642
498.98096	620
499.49713	681
500.01331	623
500.52945	688
501.04562	648
501.56174	667
502.07788	643
502.59399	700
503.11011	629
503.62622	622
504.1423	711
504.65839	669
505.17447	675
505.69052	594
506.20657	650
506.72263	641
507.23865	652
507.75467	668
508.27069	633
508.78668	637
509.30267	650
509.81866	636
510.33463	637
510.85059	670
511.36655	661
511.88248	633
512.39844	643
512.91437	622
513.43024	607
513.94617	638
514.46204	622
514.97791	630
515.49377	654
516.00964	649
516.52551	655
517.04132	621
517.55719	619
518.073	636
518.58881	616
519.10461	621
519.62036	619
520.13617	632
520.65192	597
521.16766	624
521.68341	614
522.1991	644
522.71484	609
523.23053	610
523.74622	592
524.2619	601
524.77759	581
525.29327	616
525.8089	623
526.32452	600
526.84015	587
527.35577	600
527.8714	636
528.38696	583
528.90259	578
529.41815	574
529.93372	611
530.44922	570
530.96478	615
531.48029	609
531.99579	554
532.51129	595
533.02679	595
533.5423	573
534.05774	591
534.57318	600
535.08862	576
535.60406	595
536.11945	583
536.63489	629
537.15027	579
537.66565	608
538.18097	577
538.69635	558
539.21167	579
539.72699	605
540.24231	576
540.75763	562
541.27289	595
541.78821	606
542.30347	615
542.81873	583
543.33392	624
543.84918	657
544.36438	656
544.87958	613
545.39478	635
545.90991	609
546.42511	630
546.94025	639
547.45538	600
547.97052	677
548.4856	665
549.00073	654
549.51581	659
550.03088	623
550.5459	695
551.06097	682
551.57599	673
552.091	682
552.60602	685
553.12097	697
553.63593	716
554.15094	719
554.66583	728
555.18079	749
555.69568	717
556.21063	744
556.72552	785
557.24036	732
557.75525	775
558.27008	833
558.78491	810
559.29974	807
559.81458	807
560.32935	827
560.84412	814
561.35889	802
561.87366	871
562.38837	865
562.90308	860
563.41779	867
563.9325	917
564.44714	876
564.96179	965
565.47644	925
565.99109	898
566.50574	962
567.02032	974
567.53491	983
568.0495	1028
568.56403	990
569.07861	1020
569.59314	959
570.1076	1027
570.62213	1031
571.1366	981
571.65106	1073
572.16553	1150
572.67999	1145
573.1944	1127
573.7088	1249
574.22321	1155
574.73755	1184
575.25195	1188
575.7663	1186
576.28058	1171
576.79492	1189
577.3092	1218
577.82349	1211
578.33777	1290
578.85205	1247
579.36627	1275
579.88049	1270
580.39471	1346
580.90887	1333
581.42303	1342
581.93719	1345
582.45135	1341
582.96545	1376
583.47955	1404
583.99365	1461
584.50775	1371
585.02179	1418
585.53583	1513
586.04987	1414
586.5639	1572
587.07788	1461
587.59186	1545
588.10583	1513
588.61975	1553
589.13373	1553
589.64758	1573
590.1615	1537
590.67542	1651
591.18927	1528
591.70306	1541
592.21692	1633
592.73071	1629
593.24451	1626
593.7583	1684
594.27209	1659
594.78583	1618
595.29956	1620
595.81323	1615
596.32697	1675
596.84064	1710
597.35425	1636
597.86792	1601
598.38153	1686
598.89514	1731
599.40875	1690
599.9223	1650
600.43585	1656
600.9494	1747
601.46289	1755
601.97638	1624
602.48987	1707
