Date and Time:                Fri Oct 17 08:53:05.429 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	298
478.84332	365
479.35983	411
479.87631	371
480.39282	355
480.9093	362
481.42575	381
481.94223	367
482.45868	357
482.97513	372
483.49158	365
484.00803	403
484.52444	392
485.04086	395
485.55728	408
486.07367	438
486.59006	438
487.10645	439
487.62283	490
488.13919	472
488.65555	460
489.17191	466
489.68826	505
490.20459	497
490.72092	497
491.23724	516
491.75354	508
492.26984	541
492.78613	556
493.30243	564
493.8187	603
494.33496	562
494.85123	533
495.36746	586
495.8837	617
496.39993	560
496.91617	593
497.43237	619
497.94858	657
498.46478	656
498.98096	636
499.49713	651
500.01331	627
500.52945	670
501.04562	632
501.56174	644
502.07788	620
502.59399	657
503.11011	641
503.62622	642
504.1423	607
504.65839	704
505.17447	639
505.69052	694
506.20657	641
506.72263	621
507.23865	667
507.75467	616
508.27069	688
508.78668	653
509.30267	650
509.81866	600
510.33463	574
510.85059	585
511.36655	617
511.88248	627
512.39844	651
512.91437	590
513.43024	604
513.94617	589
514.46204	626
514.97791	620
515.49377	645
516.00964	596
516.52551	608
517.04132	606
517.55719	621
518.073	624
518.58881	616
519.10461	668
519.62036	620
520.13617	633
520.65192	625
521.16766	612
521.68341	625
522.1991	585
522.71484	601
523.23053	588
523.74622	560
524.2619	607
524.77759	576
525.29327	546
525.8089	599
526.32452	597
526.84015	581
527.35577	592
527.8714	584
528.38696	577
528.90259	631
529.41815	611
529.93372	571
530.44922	603
530.96478	607
531.48029	576
531.99579	576
532.51129	647
533.02679	579
533.5423	630
534.05774	585
534.57318	600
535.08862	549
535.60406	609
536.11945	600
536.63489	559
537.15027	586
537.66565	634
538.18097	588
538.69635	596
539.21167	565
539.72699	597
540.24231	590
540.75763	572
541.27289	600
541.78821	627
542.30347	624
542.81873	600
543.33392	588
543.84918	624
544.36438	671
544.87958	666
545.39478	607
545.90991	649
546.42511	628
546.94025	601
547.45538	603
547.97052	653
548.4856	647
549.00073	644
549.51581	668
550.03088	708
550.5459	674
551.06097	692
551.57599	689
552.091	666
552.60602	715
553.12097	694
553.63593	685
554.15094	708
554.66583	712
555.18079	687
555.69568	745
556.21063	752
556.72552	742
557.24036	765
557.75525	785
558.27008	780
558.78491	769
559.29974	824
559.81458	834
560.32935	793
560.84412	774
561.35889	827
561.87366	856
562.38837	908
562.90308	873
563.41779	924
563.9325	896
564.44714	905
564.96179	993
565.47644	963
565.99109	945
566.50574	917
567.02032	966
567.53491	989
568.0495	984
568.56403	999
569.07861	1047
569.59314	925
570.1076	987
570.62213	1073
571.1366	1110
571.65106	1123
572.16553	1149
572.67999	1147
573.1944	1150
573.7088	1121
574.22321	1175
574.73755	1185
575.25195	1191
575.7663	1211
576.28058	1239
576.79492	1254
577.3092	1282
577.82349	1186
578.33777	1281
578.85205	1308
579.36627	1256
579.88049	1288
580.39471	1329
580.90887	1369
581.42303	1385
581.93719	1429
582.45135	1297
582.96545	1356
583.47955	1413
583.99365	1483
584.50775	1510
585.02179	1472
585.53583	1412
586.04987	1476
586.5639	1471
587.07788	1570
587.59186	1494
588.10583	1531
588.61975	1576
589.13373	1545
589.64758	1594
590.1615	1617
590.67542	1634
591.18927	1607
591.70306	1560
592.21692	1606
592.73071	1638
593.24451	1610
593.7583	1599
594.27209	1680
594.78583	1568
595.29956	1647
595.81323	1614
596.32697	1663
596.84064	1660
597.35425	1604
597.86792	1693
598.38153	1643
598.89514	1605
599.40875	1663
599.9223	1697
600.43585	1615
600.9494	1662
601.46289	1699
601.97638	1718
602.48987	1636
