Date and Time:                Thu Oct 30 08:54:43.961 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	302
478.84332	374
479.35983	366
479.87631	334
480.39282	383
480.9093	371
481.42575	371
481.94223	357
482.45868	360
482.97513	354
483.49158	368
484.00803	371
484.52444	403
485.04086	405
485.55728	397
486.07367	426
486.59006	397
487.10645	411
487.62283	430
488.13919	407
488.65555	412
489.17191	412
489.68826	390
490.20459	448
490.72092	467
491.23724	439
491.75354	457
492.26984	461
492.78613	470
493.30243	477
493.8187	465
494.33496	499
494.85123	493
495.36746	495
495.8837	486
496.39993	494
496.91617	516
497.43237	514
497.94858	518
498.46478	515
498.98096	518
499.49713	572
500.01331	570
500.52945	559
501.04562	519
501.56174	526
502.07788	511
502.59399	505
503.11011	552
503.62622	501
504.1423	533
504.65839	517
505.17447	548
505.69052	526
506.20657	542
506.72263	533
507.23865	543
507.75467	508
508.27069	494
508.78668	541
509.30267	554
509.81866	537
510.33463	507
510.85059	500
511.36655	510
511.88248	521
512.39844	512
512.91437	508
513.43024	486
513.94617	505
514.46204	497
514.97791	513
515.49377	516
516.00964	506
516.52551	491
517.04132	570
517.55719	490
518.073	483
518.58881	497
519.10461	497
519.62036	498
520.13617	466
520.65192	496
521.16766	533
521.68341	475
522.1991	517
522.71484	461
523.23053	509
523.74622	500
524.2619	493
524.77759	490
525.29327	467
525.8089	519
526.32452	470
526.84015	484
527.35577	508
527.8714	438
528.38696	478
528.90259	470
529.41815	465
529.93372	481
530.44922	465
530.96478	489
531.48029	457
531.99579	452
532.51129	470
533.02679	479
533.5423	451
534.05774	470
534.57318	464
535.08862	490
535.60406	486
536.11945	435
536.63489	462
537.15027	443
537.66565	470
538.18097	480
538.69635	447
539.21167	465
539.72699	484
540.24231	466
540.75763	442
541.27289	492
541.78821	481
542.30347	455
542.81873	455
543.33392	435
543.84918	453
544.36438	483
544.87958	457
545.39478	468
545.90991	452
546.42511	450
546.94025	461
547.45538	441
547.97052	439
548.4856	426
549.00073	437
549.51581	441
550.03088	431
550.5459	417
551.06097	453
551.57599	460
552.091	447
552.60602	445
553.12097	466
553.63593	447
554.15094	453
554.66583	460
555.18079	454
555.69568	470
556.21063	423
556.72552	464
557.24036	432
557.75525	449
558.27008	452
558.78491	444
559.29974	508
559.81458	463
560.32935	465
560.84412	476
561.35889	510
561.87366	469
562.38837	458
562.90308	490
563.41779	453
563.9325	466
564.44714	462
564.96179	481
565.47644	460
565.99109	485
566.50574	469
567.02032	520
567.53491	504
568.0495	482
568.56403	536
569.07861	477
569.59314	526
570.1076	499
570.62213	491
571.1366	492
571.65106	480
572.16553	520
572.67999	480
573.1944	540
573.7088	514
574.22321	480
574.73755	501
575.25195	502
575.7663	525
576.28058	521
576.79492	478
577.3092	528
577.82349	552
578.33777	514
578.85205	544
579.36627	516
579.88049	535
580.39471	542
580.90887	548
581.42303	527
581.93719	525
582.45135	547
582.96545	557
583.47955	586
583.99365	555
584.50775	536
585.02179	520
585.53583	545
586.04987	560
586.5639	574
587.07788	554
587.59186	614
588.10583	561
588.61975	586
589.13373	559
589.64758	566
590.1615	561
590.67542	598
591.18927	572
591.70306	590
592.21692	566
592.73071	543
593.24451	615
593.7583	586
594.27209	601
594.78583	565
595.29956	599
595.81323	581
596.32697	585
596.84064	579
597.35425	599
597.86792	588
598.38153	604
598.89514	588
599.40875	613
599.9223	627
600.43585	623
600.9494	589
601.46289	650
601.97638	600
602.48987	635
