Date and Time:                Thu Oct 30 08:53:22.190 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	317
478.84332	366
479.35983	376
479.87631	385
480.39282	367
480.9093	370
481.42575	361
481.94223	344
482.45868	393
482.97513	339
483.49158	352
484.00803	399
484.52444	355
485.04086	396
485.55728	405
486.07367	383
486.59006	432
487.10645	408
487.62283	430
488.13919	406
488.65555	414
489.17191	448
489.68826	456
490.20459	457
490.72092	397
491.23724	419
491.75354	472
492.26984	474
492.78613	516
493.30243	481
493.8187	462
494.33496	525
494.85123	508
495.36746	487
495.8837	539
496.39993	477
496.91617	498
497.43237	530
497.94858	511
498.46478	521
498.98096	520
499.49713	513
500.01331	524
500.52945	546
501.04562	554
501.56174	547
502.07788	536
502.59399	505
503.11011	515
503.62622	531
504.1423	539
504.65839	534
505.17447	551
505.69052	543
506.20657	524
506.72263	543
507.23865	559
507.75467	550
508.27069	524
508.78668	551
509.30267	491
509.81866	533
510.33463	513
510.85059	530
511.36655	535
511.88248	537
512.39844	540
512.91437	524
513.43024	543
513.94617	521
514.46204	503
514.97791	547
515.49377	527
516.00964	491
516.52551	472
517.04132	523
517.55719	534
518.073	529
518.58881	535
519.10461	519
519.62036	526
520.13617	496
520.65192	528
521.16766	492
521.68341	497
522.1991	499
522.71484	474
523.23053	521
523.74622	484
524.2619	480
524.77759	465
525.29327	509
525.8089	448
526.32452	487
526.84015	440
527.35577	494
527.8714	487
528.38696	471
528.90259	505
529.41815	452
529.93372	476
530.44922	468
530.96478	459
531.48029	489
531.99579	461
532.51129	507
533.02679	461
533.5423	489
534.05774	498
534.57318	455
535.08862	475
535.60406	483
536.11945	443
536.63489	477
537.15027	467
537.66565	459
538.18097	474
538.69635	475
539.21167	443
539.72699	456
540.24231	430
540.75763	474
541.27289	481
541.78821	462
542.30347	432
542.81873	463
543.33392	442
543.84918	430
544.36438	447
544.87958	438
545.39478	457
545.90991	434
546.42511	483
546.94025	443
547.45538	449
547.97052	485
548.4856	453
549.00073	466
549.51581	457
550.03088	457
550.5459	438
551.06097	436
551.57599	422
552.091	427
552.60602	442
553.12097	444
553.63593	458
554.15094	478
554.66583	455
555.18079	467
555.69568	475
556.21063	437
556.72552	441
557.24036	441
557.75525	462
558.27008	474
558.78491	419
559.29974	460
559.81458	454
560.32935	484
560.84412	459
561.35889	469
561.87366	472
562.38837	464
562.90308	468
563.41779	458
563.9325	451
564.44714	470
564.96179	468
565.47644	497
565.99109	492
566.50574	451
567.02032	490
567.53491	503
568.0495	485
568.56403	510
569.07861	491
569.59314	497
570.1076	521
570.62213	457
571.1366	462
571.65106	503
572.16553	492
572.67999	502
573.1944	510
573.7088	493
574.22321	496
574.73755	513
575.25195	524
575.7663	479
576.28058	570
576.79492	507
577.3092	489
577.82349	539
578.33777	522
578.85205	531
579.36627	560
579.88049	507
580.39471	591
580.90887	577
581.42303	540
581.93719	536
582.45135	573
582.96545	571
583.47955	536
583.99365	583
584.50775	537
585.02179	555
585.53583	528
586.04987	568
586.5639	572
587.07788	569
587.59186	542
588.10583	584
588.61975	556
589.13373	572
589.64758	600
590.1615	614
590.67542	553
591.18927	603
591.70306	605
592.21692	549
592.73071	579
593.24451	630
593.7583	567
594.27209	613
594.78583	602
595.29956	570
595.81323	585
596.32697	623
596.84064	592
597.35425	614
597.86792	597
598.38153	587
598.89514	611
599.40875	602
599.9223	626
600.43585	556
600.9494	669
601.46289	629
601.97638	605
602.48987	601
