Date and Time:                Thu Oct 30 08:50:38.578 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.982
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	318
478.84332	361
479.35983	369
479.87631	372
480.39282	358
480.9093	362
481.42575	355
481.94223	381
482.45868	341
482.97513	358
483.49158	375
484.00803	404
484.52444	402
485.04086	372
485.55728	399
486.07367	381
486.59006	404
487.10645	428
487.62283	393
488.13919	414
488.65555	404
489.17191	417
489.68826	435
490.20459	443
490.72092	458
491.23724	446
491.75354	437
492.26984	468
492.78613	486
493.30243	486
493.8187	452
494.33496	485
494.85123	515
495.36746	524
495.8837	507
496.39993	515
496.91617	519
497.43237	527
497.94858	556
498.46478	521
498.98096	593
499.49713	553
500.01331	510
500.52945	496
501.04562	553
501.56174	505
502.07788	551
502.59399	534
503.11011	526
503.62622	514
504.1423	556
504.65839	503
505.17447	560
505.69052	533
506.20657	536
506.72263	521
507.23865	555
507.75467	527
508.27069	533
508.78668	519
509.30267	562
509.81866	523
510.33463	495
510.85059	518
511.36655	554
511.88248	528
512.39844	499
512.91437	521
513.43024	584
513.94617	581
514.46204	495
514.97791	508
515.49377	507
516.00964	530
516.52551	520
517.04132	470
517.55719	528
518.073	546
518.58881	494
519.10461	498
519.62036	468
520.13617	502
520.65192	482
521.16766	513
521.68341	500
522.1991	509
522.71484	541
523.23053	473
523.74622	484
524.2619	469
524.77759	516
525.29327	491
525.8089	488
526.32452	489
526.84015	507
527.35577	471
527.8714	499
528.38696	491
528.90259	495
529.41815	449
529.93372	446
530.44922	485
530.96478	499
531.48029	448
531.99579	478
532.51129	492
533.02679	476
533.5423	483
534.05774	459
534.57318	471
535.08862	449
535.60406	488
536.11945	468
536.63489	473
537.15027	486
537.66565	469
538.18097	448
538.69635	415
539.21167	441
539.72699	459
540.24231	479
540.75763	469
541.27289	424
541.78821	477
542.30347	463
542.81873	441
543.33392	446
543.84918	445
544.36438	470
544.87958	474
545.39478	454
545.90991	428
546.42511	443
546.94025	478
547.45538	436
547.97052	422
548.4856	443
549.00073	453
549.51581	441
550.03088	463
550.5459	451
551.06097	483
551.57599	500
552.091	462
552.60602	490
553.12097	463
553.63593	510
554.15094	459
554.66583	437
555.18079	456
555.69568	476
556.21063	425
556.72552	476
557.24036	442
557.75525	441
558.27008	468
558.78491	451
559.29974	461
559.81458	429
560.32935	454
560.84412	467
561.35889	483
561.87366	447
562.38837	466
562.90308	443
563.41779	464
563.9325	497
564.44714	476
564.96179	472
565.47644	469
565.99109	479
566.50574	469
567.02032	541
567.53491	475
568.0495	526
568.56403	458
569.07861	499
569.59314	478
570.1076	524
570.62213	461
571.1366	515
571.65106	542
572.16553	466
572.67999	513
573.1944	474
573.7088	515
574.22321	507
574.73755	537
575.25195	530
575.7663	555
576.28058	495
576.79492	548
577.3092	466
577.82349	513
578.33777	542
578.85205	530
579.36627	552
579.88049	522
580.39471	547
580.90887	546
581.42303	556
581.93719	536
582.45135	572
582.96545	576
583.47955	548
583.99365	577
584.50775	550
585.02179	552
585.53583	546
586.04987	577
586.5639	595
587.07788	558
587.59186	587
588.10583	550
588.61975	552
589.13373	573
589.64758	553
590.1615	593
590.67542	568
591.18927	579
591.70306	569
592.21692	605
592.73071	591
593.24451	604
593.7583	608
594.27209	620
594.78583	622
595.29956	616
595.81323	583
596.32697	564
596.84064	606
597.35425	556
597.86792	593
598.38153	571
598.89514	615
599.40875	626
599.9223	564
600.43585	597
600.9494	603
601.46289	616
601.97638	603
602.48987	584
603.00336	634
603.51678	622
604.03021	640
604.54364	646
605.05701	567
605.57043	635
606.08374	589
606.59711	596
607.11041	590
607.62372	651
608.13702	618
608.65027	613
609.16351	611
609.67676	651
610.19	603
610.70319	676
611.21637	603
611.72949	605
612.24268	633
612.75574	622
613.26886	632
613.78192	611
614.29504	633
614.80804	593
615.32111	590
615.83411	609
616.34711	617
616.86005	609
617.37299	622
617.88593	612
618.39886	590
618.91174	651
619.42462	582
619.9375	626
620.45032	609
620.96313	629
621.47595	599
621.98871	611
622.50146	622
623.01422	624
623.52692	583
624.03967	610
624.55231	624
625.065	608
625.57764	599
626.09027	588
626.60284	631
627.11542	596
627.62799	618
628.14056	597
628.65308	568
629.16559	596
629.6781	583
630.19055	595
630.703	596
631.21539	598
631.72784	605
632.24017	584
632.75256	580
633.26489	593
633.77722	585
634.28955	564
634.80182	602
635.31409	603
635.82635	579
636.33856	572
636.85077	624
637.36292	565
637.87512	573
638.38721	584
638.89935	592
639.41144	596
639.92352	598
640.43561	552
640.94763	607
641.45966	586
641.97162	523
642.48358	586
642.99554	548
643.50751	586
644.01941	565
644.53131	549
645.04315	557
645.55499	550
646.06683	583
646.57861	521
647.09045	592
647.60217	563
648.11395	600
648.62567	531
649.13733	595
649.64905	550
650.16064	536
650.6723	594
651.1839	538
651.6955	586
652.20709	544
652.71863	560
653.23016	557
653.74164	517
654.25311	575
654.76459	551
655.276	534
655.78741	548
656.29883	536
656.81018	558
657.32153	537
657.83289	505
658.34418	543
658.85547	515
659.3667	511
659.87793	540
660.38916	531
660.90033	548
661.4115	508
661.92267	521
662.43378	532
662.94489	517
663.45593	519
663.96698	512
664.47803	528
664.98907	513
665.50006	548
666.01099	480
666.52191	538
667.03284	539
667.54376	533
668.05463	493
668.56549	511
669.07629	496
669.5871	546
670.0979	513
670.60864	502
671.11938	493
671.63007	531
672.14075	513
672.65143	508
673.16205	537
673.67267	511
674.18329	540
674.69385	545
675.20435	502
675.7149	522
676.2254	483
676.73584	491
677.24628	509
677.75671	504
678.26715	498
678.77753	489
679.28784	504
679.79822	503
680.30847	494
680.81879	499
681.32904	506
681.83923	464
682.34949	470
682.85968	510
683.36981	464
683.87994	504
684.39008	469
684.90015	492
685.41022	490
685.92023	507
686.43024	496
686.94025	464
687.4502	498
687.96014	464
688.47003	441
688.97992	481
689.48981	463
689.99963	439
690.50946	432
691.01923	442
691.52899	462
692.03876	460
692.54846	464
693.05817	431
693.56781	461
694.07745	446
694.58704	434
695.09662	432
695.6062	420
696.11572	465
696.62524	460
697.1347	460
697.64417	488
698.15363	429
698.66302	419
699.17242	448
699.68176	435
700.1911	434
700.70044	425
701.20972	419
701.71893	419
702.22815	442
702.73737	415
703.24652	407
703.75568	427
704.26483	458
704.77393	405
705.28302	413
705.79205	402
706.30103	411
706.81006	438
707.31903	401
707.82794	406
708.33685	428
708.84576	402
709.35461	399
709.86346	420
710.37225	423
710.88104	418
