Date and Time:                Thu Oct 30 08:49:57.713 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -88.333
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	327
478.84332	372
479.35983	363
479.87631	377
480.39282	326
480.9093	362
481.42575	356
481.94223	392
482.45868	376
482.97513	380
483.49158	389
484.00803	398
484.52444	392
485.04086	374
485.55728	426
486.07367	409
486.59006	393
487.10645	409
487.62283	432
488.13919	449
488.65555	453
489.17191	439
489.68826	430
490.20459	468
490.72092	454
491.23724	454
491.75354	516
492.26984	437
492.78613	494
493.30243	467
493.8187	467
494.33496	488
494.85123	472
495.36746	525
495.8837	478
496.39993	522
496.91617	540
497.43237	522
497.94858	544
498.46478	522
498.98096	514
499.49713	529
500.01331	544
500.52945	545
501.04562	597
501.56174	545
502.07788	548
502.59399	582
503.11011	588
503.62622	563
504.1423	546
504.65839	542
505.17447	545
505.69052	534
506.20657	571
506.72263	562
507.23865	541
507.75467	551
508.27069	547
508.78668	545
509.30267	506
509.81866	532
510.33463	542
510.85059	529
511.36655	552
511.88248	559
512.39844	543
512.91437	508
513.43024	511
513.94617	550
514.46204	540
514.97791	529
515.49377	500
516.00964	514
516.52551	469
517.04132	487
517.55719	495
518.073	527
518.58881	531
519.10461	505
519.62036	510
520.13617	522
520.65192	503
521.16766	487
521.68341	548
522.1991	508
522.71484	495
523.23053	511
523.74622	503
524.2619	528
524.77759	554
525.29327	518
525.8089	483
526.32452	494
526.84015	474
527.35577	525
527.8714	506
528.38696	464
528.90259	480
529.41815	475
529.93372	484
530.44922	468
530.96478	485
531.48029	484
531.99579	505
532.51129	476
533.02679	497
533.5423	494
534.05774	479
534.57318	468
535.08862	474
535.60406	505
536.11945	457
536.63489	478
537.15027	488
537.66565	463
538.18097	475
538.69635	483
539.21167	509
539.72699	506
540.24231	467
540.75763	497
541.27289	464
541.78821	465
542.30347	446
542.81873	463
543.33392	451
543.84918	492
544.36438	473
544.87958	449
545.39478	442
545.90991	472
546.42511	450
546.94025	464
547.45538	502
547.97052	440
548.4856	468
549.00073	449
549.51581	432
550.03088	454
550.5459	452
551.06097	498
551.57599	465
552.091	482
552.60602	467
553.12097	437
553.63593	450
554.15094	467
554.66583	464
555.18079	455
555.69568	444
556.21063	445
556.72552	475
557.24036	440
557.75525	506
558.27008	442
558.78491	503
559.29974	467
559.81458	459
560.32935	469
560.84412	445
561.35889	460
561.87366	476
562.38837	477
562.90308	468
563.41779	453
563.9325	495
564.44714	506
