Date and Time:                Thu Oct 30 08:48:35.939 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -87.035
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	312
478.84332	347
479.35983	336
479.87631	342
480.39282	370
480.9093	388
481.42575	374
481.94223	363
482.45868	354
482.97513	372
483.49158	397
484.00803	401
484.52444	390
485.04086	412
485.55728	385
486.07367	421
486.59006	416
487.10645	436
487.62283	457
488.13919	431
488.65555	450
489.17191	454
489.68826	459
490.20459	454
490.72092	443
491.23724	485
491.75354	530
492.26984	477
492.78613	493
493.30243	487
493.8187	485
494.33496	485
494.85123	492
495.36746	529
495.8837	535
496.39993	532
496.91617	545
497.43237	557
497.94858	572
498.46478	571
498.98096	567
499.49713	585
500.01331	588
500.52945	571
501.04562	567
501.56174	563
502.07788	563
502.59399	600
503.11011	529
503.62622	561
504.1423	575
504.65839	637
505.17447	523
505.69052	545
506.20657	569
506.72263	559
507.23865	575
507.75467	569
508.27069	526
508.78668	567
509.30267	556
509.81866	529
510.33463	583
510.85059	552
511.36655	566
511.88248	534
512.39844	533
512.91437	528
513.43024	586
513.94617	548
514.46204	539
514.97791	548
515.49377	519
516.00964	506
516.52551	567
517.04132	533
517.55719	557
518.073	548
518.58881	552
519.10461	541
519.62036	527
520.13617	499
520.65192	498
521.16766	521
521.68341	530
522.1991	544
522.71484	520
523.23053	492
523.74622	521
524.2619	508
524.77759	499
525.29327	499
525.8089	505
526.32452	511
526.84015	496
527.35577	533
527.8714	504
528.38696	530
528.90259	538
529.41815	498
529.93372	506
530.44922	492
530.96478	491
531.48029	475
531.99579	529
532.51129	506
533.02679	510
533.5423	483
534.05774	495
534.57318	478
535.08862	479
535.60406	499
536.11945	471
536.63489	510
537.15027	476
537.66565	494
538.18097	499
538.69635	461
539.21167	508
539.72699	504
540.24231	486
540.75763	465
541.27289	495
541.78821	501
542.30347	475
542.81873	493
543.33392	479
543.84918	466
544.36438	493
544.87958	507
545.39478	471
545.90991	480
546.42511	459
546.94025	500
547.45538	519
547.97052	492
548.4856	474
549.00073	518
549.51581	460
550.03088	443
550.5459	428
551.06097	477
551.57599	485
552.091	455
552.60602	467
553.12097	474
553.63593	471
554.15094	440
554.66583	455
555.18079	494
555.69568	499
556.21063	462
556.72552	473
557.24036	442
557.75525	483
558.27008	474
558.78491	468
559.29974	469
559.81458	511
560.32935	477
560.84412	478
561.35889	468
561.87366	471
562.38837	474
562.90308	473
563.41779	462
563.9325	486
564.44714	481
564.96179	496
565.47644	471
565.99109	461
566.50574	460
567.02032	514
567.53491	454
568.0495	511
568.56403	516
569.07861	502
569.59314	479
570.1076	501
570.62213	513
571.1366	548
571.65106	507
572.16553	504
572.67999	496
573.1944	514
573.7088	495
574.22321	523
574.73755	524
575.25195	480
575.7663	520
576.28058	526
576.79492	527
577.3092	551
577.82349	513
578.33777	539
578.85205	524
579.36627	546
579.88049	522
580.39471	530
580.90887	565
581.42303	537
581.93719	554
582.45135	541
582.96545	550
583.47955	525
583.99365	622
584.50775	533
585.02179	558
585.53583	611
586.04987	555
586.5639	619
587.07788	607
587.59186	611
588.10583	609
588.61975	618
589.13373	568
589.64758	590
590.1615	605
590.67542	616
591.18927	605
591.70306	625
592.21692	643
592.73071	619
593.24451	603
593.7583	596
594.27209	577
594.78583	593
595.29956	596
595.81323	605
596.32697	594
596.84064	614
597.35425	597
597.86792	609
598.38153	605
598.89514	589
599.40875	623
599.9223	607
600.43585	572
600.9494	638
601.46289	639
601.97638	602
602.48987	599
603.00336	647
603.51678	631
604.03021	639
604.54364	641
605.05701	631
605.57043	605
606.08374	634
606.59711	590
607.11041	646
607.62372	654
608.13702	591
608.65027	651
609.16351	622
609.67676	614
610.19	610
610.70319	634
611.21637	596
611.72949	641
612.24268	639
612.75574	628
613.26886	608
613.78192	621
614.29504	657
614.80804	610
615.32111	602
615.83411	662
616.34711	599
616.86005	615
617.37299	627
617.88593	622
618.39886	597
618.91174	657
619.42462	624
619.9375	645
620.45032	616
620.96313	580
621.47595	638
621.98871	635
622.50146	663
623.01422	659
623.52692	608
624.03967	567
624.55231	646
625.065	577
625.57764	605
626.09027	583
626.60284	638
627.11542	611
627.62799	619
628.14056	600
628.65308	626
629.16559	591
629.6781	608
630.19055	601
630.703	613
631.21539	591
631.72784	581
632.24017	647
632.75256	618
633.26489	563
633.77722	554
