Date and Time:                Thu Oct 30 08:54:03.082 2025
Software Version:             4.30.30000.0
Unstabilized Temperature (C): -89.631
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	323
478.84332	363
479.35983	392
479.87631	377
480.39282	356
480.9093	370
481.42575	382
481.94223	359
482.45868	392
482.97513	385
483.49158	369
484.00803	387
484.52444	395
485.04086	401
485.55728	397
486.07367	402
486.59006	392
487.10645	404
487.62283	380
488.13919	434
488.65555	399
489.17191	436
489.68826	411
490.20459	469
490.72092	428
491.23724	477
491.75354	453
492.26984	456
492.78613	485
493.30243	492
493.8187	466
494.33496	467
494.85123	471
495.36746	535
495.8837	494
496.39993	514
496.91617	513
497.43237	512
497.94858	587
498.46478	508
498.98096	506
499.49713	566
500.01331	562
500.52945	576
501.04562	533
501.56174	531
502.07788	514
502.59399	533
503.11011	521
503.62622	529
504.1423	510
504.65839	534
505.17447	517
505.69052	555
506.20657	519
506.72263	585
507.23865	504
507.75467	527
508.27069	527
508.78668	542
509.30267	533
509.81866	536
510.33463	511
510.85059	526
511.36655	516
511.88248	496
512.39844	506
512.91437	520
513.43024	515
513.94617	490
514.46204	514
514.97791	507
515.49377	526
516.00964	542
516.52551	513
517.04132	513
517.55719	460
518.073	500
518.58881	491
519.10461	516
519.62036	501
520.13617	514
520.65192	484
521.16766	508
521.68341	529
522.1991	477
522.71484	514
523.23053	481
523.74622	491
524.2619	511
524.77759	484
525.29327	510
525.8089	482
526.32452	495
526.84015	497
527.35577	472
527.8714	491
528.38696	470
528.90259	465
529.41815	491
529.93372	495
530.44922	484
530.96478	472
531.48029	493
531.99579	501
532.51129	461
533.02679	471
533.5423	483
534.05774	479
534.57318	475
535.08862	475
535.60406	478
536.11945	446
536.63489	446
537.15027	463
537.66565	439
538.18097	431
538.69635	479
539.21167	462
539.72699	450
540.24231	486
540.75763	490
541.27289	437
541.78821	474
542.30347	456
542.81873	451
543.33392	446
543.84918	452
544.36438	450
544.87958	455
545.39478	466
545.90991	473
546.42511	482
546.94025	435
547.45538	407
547.97052	435
548.4856	452
549.00073	438
549.51581	437
550.03088	463
550.5459	428
551.06097	432
551.57599	478
552.091	451
552.60602	428
553.12097	462
553.63593	426
554.15094	458
554.66583	437
555.18079	472
555.69568	458
556.21063	486
556.72552	474
557.24036	450
557.75525	447
558.27008	452
558.78491	431
559.29974	427
559.81458	460
560.32935	477
560.84412	467
561.35889	446
561.87366	447
562.38837	464
562.90308	433
563.41779	497
563.9325	464
564.44714	457
564.96179	466
565.47644	474
565.99109	484
566.50574	506
567.02032	517
567.53491	460
568.0495	475
568.56403	474
569.07861	500
569.59314	489
570.1076	468
570.62213	489
571.1366	491
571.65106	515
572.16553	494
572.67999	445
573.1944	483
573.7088	505
574.22321	518
574.73755	498
575.25195	491
575.7663	508
576.28058	519
576.79492	508
577.3092	496
577.82349	496
578.33777	507
578.85205	551
579.36627	513
579.88049	533
580.39471	516
580.90887	555
581.42303	556
581.93719	562
582.45135	512
582.96545	516
583.47955	543
583.99365	553
584.50775	582
585.02179	543
585.53583	559
586.04987	545
586.5639	542
587.07788	583
587.59186	544
588.10583	563
588.61975	555
589.13373	616
589.64758	602
590.1615	589
590.67542	601
591.18927	587
591.70306	619
592.21692	591
592.73071	602
593.24451	580
593.7583	600
594.27209	640
594.78583	571
595.29956	549
595.81323	610
596.32697	643
596.84064	626
597.35425	616
597.86792	605
598.38153	586
598.89514	571
599.40875	629
599.9223	622
600.43585	612
600.9494	595
601.46289	585
601.97638	614
602.48987	604
