Date and Time:                Sat Oct 18 10:00:54.181 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	311
478.84332	348
479.35983	343
479.87631	373
480.39282	359
480.9093	369
481.42575	384
481.94223	341
482.45868	390
482.97513	371
483.49158	360
484.00803	370
484.52444	388
485.04086	411
485.55728	408
486.07367	436
486.59006	429
487.10645	435
487.62283	456
488.13919	480
488.65555	485
489.17191	471
489.68826	485
490.20459	488
490.72092	522
491.23724	493
491.75354	538
492.26984	541
492.78613	558
493.30243	554
493.8187	595
494.33496	543
494.85123	574
495.36746	622
495.8837	620
496.39993	639
496.91617	618
497.43237	704
497.94858	676
498.46478	699
498.98096	681
499.49713	711
500.01331	687
500.52945	714
501.04562	721
501.56174	701
502.07788	676
502.59399	703
503.11011	736
503.62622	696
504.1423	707
504.65839	677
505.17447	707
505.69052	692
506.20657	727
506.72263	754
507.23865	756
507.75467	719
508.27069	691
508.78668	688
509.30267	722
509.81866	734
510.33463	752
510.85059	771
511.36655	691
511.88248	753
512.39844	743
512.91437	743
513.43024	759
513.94617	717
514.46204	745
514.97791	740
515.49377	699
516.00964	784
516.52551	729
517.04132	733
517.55719	724
518.073	747
518.58881	730
519.10461	712
519.62036	720
520.13617	718
520.65192	693
521.16766	710
521.68341	707
522.1991	763
522.71484	768
523.23053	706
523.74622	706
524.2619	732
524.77759	724
525.29327	680
525.8089	704
526.32452	706
526.84015	707
527.35577	704
527.8714	679
528.38696	715
528.90259	706
529.41815	640
529.93372	710
530.44922	695
530.96478	678
531.48029	696
531.99579	683
532.51129	695
533.02679	675
533.5423	695
534.05774	671
534.57318	706
535.08862	643
535.60406	702
536.11945	719
536.63489	660
537.15027	717
537.66565	697
538.18097	668
538.69635	668
539.21167	716
539.72699	670
540.24231	700
540.75763	706
541.27289	645
541.78821	669
542.30347	709
542.81873	685
543.33392	660
543.84918	670
544.36438	684
544.87958	656
545.39478	617
545.90991	642
546.42511	730
546.94025	662
547.45538	679
547.97052	736
548.4856	642
549.00073	722
549.51581	722
550.03088	670
550.5459	729
551.06097	664
551.57599	687
552.091	694
552.60602	687
553.12097	700
553.63593	719
554.15094	732
554.66583	733
555.18079	700
555.69568	716
556.21063	704
556.72552	789
557.24036	772
557.75525	783
558.27008	775
558.78491	771
559.29974	743
559.81458	767
560.32935	761
560.84412	776
561.35889	805
561.87366	779
562.38837	850
562.90308	825
563.41779	760
563.9325	798
564.44714	846
564.96179	865
565.47644	818
565.99109	864
566.50574	905
567.02032	892
567.53491	893
568.0495	892
568.56403	887
569.07861	893
569.59314	878
570.1076	932
570.62213	884
571.1366	940
571.65106	919
572.16553	964
572.67999	933
573.1944	955
573.7088	953
574.22321	1007
574.73755	1002
575.25195	922
575.7663	1013
576.28058	1045
576.79492	1008
577.3092	995
577.82349	1084
578.33777	1060
578.85205	997
579.36627	1028
579.88049	1009
580.39471	1091
580.90887	1064
581.42303	1141
581.93719	1093
582.45135	1134
582.96545	1108
583.47955	1141
583.99365	1104
584.50775	1134
585.02179	1195
585.53583	1237
586.04987	1152
586.5639	1163
587.07788	1211
587.59186	1227
588.10583	1223
588.61975	1203
589.13373	1328
589.64758	1211
590.1615	1203
590.67542	1277
591.18927	1240
591.70306	1260
592.21692	1323
592.73071	1369
593.24451	1294
593.7583	1341
594.27209	1421
594.78583	1322
595.29956	1362
595.81323	1327
596.32697	1293
596.84064	1410
597.35425	1397
597.86792	1433
598.38153	1384
598.89514	1382
599.40875	1422
599.9223	1418
600.43585	1414
600.9494	1366
601.46289	1373
601.97638	1474
602.48987	1443
603.00336	1438
603.51678	1467
