Date and Time:                Sat Oct 18 13:54:11.722 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	326
478.84332	374
479.35983	363
479.87631	358
480.39282	398
480.9093	366
481.42575	385
481.94223	335
482.45868	361
482.97513	371
483.49158	404
484.00803	370
484.52444	405
485.04086	386
485.55728	430
486.07367	428
486.59006	417
487.10645	415
487.62283	441
488.13919	432
488.65555	433
489.17191	476
489.68826	432
490.20459	435
490.72092	446
491.23724	466
491.75354	435
492.26984	445
492.78613	443
493.30243	477
493.8187	468
494.33496	482
494.85123	458
495.36746	466
495.8837	485
496.39993	476
496.91617	510
497.43237	496
497.94858	538
498.46478	494
498.98096	557
499.49713	525
500.01331	530
500.52945	531
501.04562	542
501.56174	518
502.07788	505
502.59399	472
503.11011	532
503.62622	591
504.1423	548
504.65839	507
505.17447	515
505.69052	536
506.20657	522
506.72263	512
507.23865	488
507.75467	560
508.27069	517
508.78668	522
509.30267	513
509.81866	514
510.33463	502
510.85059	498
511.36655	512
511.88248	513
512.39844	514
512.91437	479
513.43024	512
513.94617	503
514.46204	550
514.97791	520
515.49377	504
516.00964	482
516.52551	510
517.04132	520
517.55719	511
518.073	480
518.58881	511
519.10461	504
519.62036	496
520.13617	487
520.65192	498
521.16766	492
521.68341	465
522.1991	469
522.71484	501
523.23053	486
523.74622	513
524.2619	509
524.77759	526
525.29327	455
525.8089	506
526.32452	483
526.84015	511
527.35577	480
527.8714	486
528.38696	468
528.90259	464
529.41815	496
529.93372	458
530.44922	483
530.96478	469
531.48029	488
531.99579	463
532.51129	465
533.02679	489
533.5423	488
534.05774	460
534.57318	479
535.08862	452
535.60406	459
536.11945	476
536.63489	461
537.15027	453
537.66565	453
538.18097	466
538.69635	461
539.21167	456
539.72699	471
540.24231	458
540.75763	481
541.27289	488
541.78821	494
542.30347	460
542.81873	457
543.33392	457
543.84918	472
544.36438	510
544.87958	479
545.39478	462
545.90991	450
546.42511	460
546.94025	448
547.45538	450
547.97052	467
548.4856	489
549.00073	485
549.51581	478
550.03088	450
550.5459	461
551.06097	490
551.57599	421
552.091	478
552.60602	467
553.12097	449
553.63593	466
554.15094	502
554.66583	465
555.18079	479
555.69568	475
556.21063	460
556.72552	486
557.24036	515
557.75525	476
558.27008	471
558.78491	488
559.29974	479
559.81458	451
560.32935	485
560.84412	496
561.35889	455
561.87366	498
562.38837	469
562.90308	517
563.41779	454
563.9325	441
564.44714	491
564.96179	474
565.47644	531
565.99109	462
566.50574	474
567.02032	536
567.53491	508
568.0495	475
568.56403	509
569.07861	515
569.59314	531
570.1076	517
570.62213	495
571.1366	510
571.65106	523
572.16553	522
572.67999	540
573.1944	537
573.7088	549
574.22321	527
574.73755	544
575.25195	531
575.7663	524
576.28058	586
576.79492	547
577.3092	569
577.82349	550
578.33777	537
578.85205	578
579.36627	560
579.88049	579
580.39471	594
580.90887	574
581.42303	559
581.93719	539
582.45135	537
582.96545	591
583.47955	553
583.99365	555
584.50775	556
585.02179	582
585.53583	622
586.04987	614
586.5639	634
587.07788	611
587.59186	584
588.10583	628
588.61975	581
589.13373	618
589.64758	630
590.1615	653
590.67542	644
591.18927	630
591.70306	619
592.21692	649
592.73071	608
593.24451	568
593.7583	669
594.27209	622
594.78583	662
595.29956	634
595.81323	655
596.32697	635
596.84064	630
597.35425	630
597.86792	643
598.38153	642
598.89514	647
599.40875	669
599.9223	604
600.43585	647
600.9494	645
601.46289	652
601.97638	615
602.48987	650
603.00336	651
603.51678	659
604.03021	660
604.54364	677
605.05701	656
605.57043	662
606.08374	677
606.59711	634
607.11041	650
