Date and Time:                Sat Oct 18 13:58:57.771 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	310
478.84332	376
479.35983	389
479.87631	355
480.39282	372
480.9093	365
481.42575	368
481.94223	361
482.45868	371
482.97513	373
483.49158	375
484.00803	382
484.52444	389
485.04086	366
485.55728	422
486.07367	395
486.59006	408
487.10645	390
487.62283	398
488.13919	432
488.65555	425
489.17191	412
489.68826	433
490.20459	416
490.72092	452
491.23724	415
491.75354	450
492.26984	437
492.78613	440
493.30243	443
493.8187	440
494.33496	435
494.85123	460
495.36746	505
495.8837	460
496.39993	478
496.91617	499
497.43237	511
497.94858	501
498.46478	524
498.98096	479
499.49713	478
500.01331	508
500.52945	488
501.04562	525
501.56174	480
502.07788	495
502.59399	492
503.11011	514
503.62622	520
504.1423	522
504.65839	509
505.17447	486
505.69052	469
506.20657	489
506.72263	486
507.23865	488
507.75467	484
508.27069	506
508.78668	482
509.30267	515
509.81866	489
510.33463	498
510.85059	471
511.36655	485
511.88248	502
512.39844	477
512.91437	506
513.43024	498
513.94617	510
514.46204	440
514.97791	461
515.49377	508
516.00964	460
516.52551	475
517.04132	501
517.55719	505
518.073	478
518.58881	472
519.10461	468
519.62036	476
520.13617	465
520.65192	502
521.16766	463
521.68341	436
522.1991	485
522.71484	455
523.23053	460
523.74622	442
524.2619	459
524.77759	447
525.29327	478
525.8089	494
526.32452	458
526.84015	448
527.35577	482
527.8714	436
528.38696	454
528.90259	508
529.41815	482
529.93372	452
530.44922	449
530.96478	442
531.48029	459
531.99579	477
532.51129	461
533.02679	449
533.5423	461
534.05774	437
534.57318	473
535.08862	459
535.60406	433
536.11945	448
536.63489	461
537.15027	428
537.66565	441
538.18097	448
538.69635	487
539.21167	447
539.72699	460
540.24231	456
540.75763	470
541.27289	434
541.78821	472
542.30347	429
542.81873	446
543.33392	479
543.84918	474
544.36438	431
544.87958	430
545.39478	430
545.90991	436
546.42511	435
546.94025	457
547.45538	463
547.97052	450
548.4856	440
549.00073	422
549.51581	460
550.03088	423
550.5459	451
551.06097	456
551.57599	462
552.091	462
552.60602	472
553.12097	483
553.63593	443
554.15094	442
554.66583	460
555.18079	457
555.69568	455
556.21063	479
556.72552	468
557.24036	443
557.75525	488
558.27008	479
558.78491	492
559.29974	474
559.81458	492
560.32935	463
560.84412	471
561.35889	462
561.87366	472
562.38837	462
562.90308	439
563.41779	481
563.9325	489
564.44714	496
564.96179	449
565.47644	480
565.99109	511
566.50574	494
567.02032	448
567.53491	458
568.0495	515
568.56403	471
569.07861	488
569.59314	487
570.1076	523
570.62213	529
571.1366	521
571.65106	505
572.16553	523
572.67999	524
573.1944	546
573.7088	540
574.22321	537
574.73755	530
575.25195	519
575.7663	512
576.28058	528
576.79492	542
577.3092	500
577.82349	519
578.33777	533
578.85205	525
579.36627	557
579.88049	560
580.39471	573
580.90887	551
581.42303	549
581.93719	607
582.45135	545
582.96545	561
583.47955	609
583.99365	584
584.50775	593
585.02179	577
585.53583	571
586.04987	583
586.5639	596
587.07788	577
587.59186	570
588.10583	591
588.61975	623
589.13373	605
589.64758	632
590.1615	635
590.67542	598
591.18927	641
591.70306	587
592.21692	601
592.73071	587
593.24451	653
593.7583	636
594.27209	615
594.78583	629
595.29956	622
595.81323	640
596.32697	633
596.84064	641
597.35425	622
597.86792	636
598.38153	664
598.89514	668
599.40875	660
599.9223	648
600.43585	678
600.9494	672
601.46289	663
601.97638	664
602.48987	645
603.00336	654
603.51678	637
604.03021	626
604.54364	625
605.05701	701
605.57043	625
606.08374	592
606.59711	578
607.11041	650
