Date and Time:                Sat Oct 18 13:56:14.372 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	322
478.84332	365
479.35983	364
479.87631	362
480.39282	367
480.9093	360
481.42575	356
481.94223	381
482.45868	340
482.97513	361
483.49158	355
484.00803	382
484.52444	375
485.04086	403
485.55728	371
486.07367	371
486.59006	411
487.10645	415
487.62283	417
488.13919	407
488.65555	418
489.17191	422
489.68826	441
490.20459	441
490.72092	429
491.23724	441
491.75354	431
492.26984	453
492.78613	437
493.30243	456
493.8187	456
494.33496	469
494.85123	473
495.36746	473
495.8837	479
496.39993	509
496.91617	511
497.43237	514
497.94858	487
498.46478	506
498.98096	482
499.49713	506
500.01331	496
500.52945	506
501.04562	508
501.56174	524
502.07788	545
502.59399	522
503.11011	510
503.62622	516
504.1423	488
504.65839	490
505.17447	530
505.69052	538
506.20657	505
506.72263	508
507.23865	494
507.75467	491
508.27069	491
508.78668	494
509.30267	503
509.81866	480
510.33463	499
510.85059	506
511.36655	483
511.88248	504
512.39844	465
512.91437	483
513.43024	498
513.94617	480
514.46204	494
514.97791	479
515.49377	501
516.00964	519
516.52551	468
517.04132	504
517.55719	487
518.073	501
518.58881	472
519.10461	472
519.62036	453
520.13617	485
520.65192	500
521.16766	491
521.68341	487
522.1991	479
522.71484	461
523.23053	437
523.74622	466
524.2619	466
524.77759	486
525.29327	484
525.8089	474
526.32452	460
526.84015	457
527.35577	458
527.8714	491
528.38696	481
528.90259	454
529.41815	466
529.93372	454
530.44922	484
530.96478	461
531.48029	494
531.99579	462
532.51129	449
533.02679	438
533.5423	475
534.05774	472
534.57318	441
535.08862	470
535.60406	471
536.11945	447
536.63489	480
537.15027	431
537.66565	491
538.18097	458
538.69635	451
539.21167	487
539.72699	480
540.24231	435
540.75763	434
541.27289	450
541.78821	475
542.30347	467
542.81873	451
543.33392	455
543.84918	431
544.36438	464
544.87958	483
545.39478	438
545.90991	448
546.42511	457
546.94025	464
547.45538	478
547.97052	451
548.4856	488
549.00073	427
549.51581	485
550.03088	490
550.5459	474
551.06097	465
551.57599	451
552.091	441
552.60602	465
553.12097	466
553.63593	427
554.15094	466
554.66583	478
555.18079	478
555.69568	459
556.21063	447
556.72552	454
557.24036	460
557.75525	473
558.27008	464
558.78491	457
559.29974	452
559.81458	447
560.32935	483
560.84412	503
561.35889	494
561.87366	447
562.38837	500
562.90308	502
563.41779	508
563.9325	481
564.44714	446
564.96179	467
565.47644	484
565.99109	464
566.50574	489
567.02032	470
567.53491	485
568.0495	480
568.56403	531
569.07861	521
569.59314	474
570.1076	505
570.62213	496
571.1366	495
571.65106	538
572.16553	488
572.67999	515
573.1944	513
573.7088	519
574.22321	497
574.73755	491
575.25195	542
575.7663	544
576.28058	566
576.79492	530
577.3092	543
577.82349	528
578.33777	564
578.85205	591
579.36627	539
579.88049	552
580.39471	532
580.90887	519
581.42303	583
581.93719	530
582.45135	584
582.96545	572
583.47955	626
583.99365	568
584.50775	579
585.02179	589
585.53583	565
586.04987	576
586.5639	571
587.07788	584
587.59186	596
588.10583	606
588.61975	564
589.13373	610
589.64758	587
590.1615	641
590.67542	596
591.18927	625
591.70306	672
592.21692	589
592.73071	646
593.24451	626
593.7583	684
594.27209	634
594.78583	626
595.29956	653
595.81323	631
596.32697	663
596.84064	692
597.35425	651
597.86792	664
598.38153	657
598.89514	639
599.40875	658
599.9223	618
600.43585	623
600.9494	703
601.46289	658
601.97638	681
602.48987	656
603.00336	633
603.51678	647
604.03021	672
604.54364	695
605.05701	628
605.57043	612
606.08374	671
606.59711	641
607.11041	702
