Date and Time:                Sat Oct 18 13:52:49.988 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	359
478.84332	369
479.35983	357
479.87631	347
480.39282	349
480.9093	363
481.42575	348
481.94223	388
482.45868	357
482.97513	367
483.49158	360
484.00803	379
484.52444	403
485.04086	413
485.55728	396
486.07367	403
486.59006	456
487.10645	449
487.62283	451
488.13919	429
488.65555	462
489.17191	436
489.68826	455
490.20459	470
490.72092	487
491.23724	486
491.75354	474
492.26984	462
492.78613	493
493.30243	528
493.8187	508
494.33496	504
494.85123	553
495.36746	542
495.8837	516
496.39993	525
496.91617	506
497.43237	532
497.94858	565
498.46478	549
498.98096	532
499.49713	557
500.01331	550
500.52945	546
501.04562	577
501.56174	617
502.07788	540
502.59399	552
503.11011	576
503.62622	594
504.1423	535
504.65839	558
505.17447	557
505.69052	568
506.20657	542
506.72263	551
507.23865	556
507.75467	527
508.27069	585
508.78668	537
509.30267	542
509.81866	576
510.33463	558
510.85059	571
511.36655	560
511.88248	551
512.39844	557
512.91437	522
513.43024	515
513.94617	566
514.46204	536
514.97791	518
515.49377	510
516.00964	533
516.52551	550
517.04132	515
517.55719	555
518.073	511
518.58881	534
519.10461	506
519.62036	548
520.13617	490
520.65192	542
521.16766	506
521.68341	545
522.1991	523
522.71484	517
523.23053	539
523.74622	509
524.2619	505
524.77759	510
525.29327	528
525.8089	528
526.32452	512
526.84015	495
527.35577	516
527.8714	510
528.38696	522
528.90259	490
529.41815	500
529.93372	513
530.44922	514
530.96478	503
531.48029	480
531.99579	503
532.51129	494
533.02679	476
533.5423	511
534.05774	506
534.57318	486
535.08862	473
535.60406	514
536.11945	517
536.63489	456
537.15027	488
537.66565	476
538.18097	470
538.69635	510
539.21167	518
539.72699	491
540.24231	484
540.75763	492
541.27289	499
541.78821	474
542.30347	498
542.81873	455
543.33392	474
543.84918	458
544.36438	530
544.87958	496
545.39478	468
545.90991	504
546.42511	426
546.94025	478
547.45538	469
547.97052	486
548.4856	469
549.00073	453
549.51581	499
550.03088	491
550.5459	475
551.06097	493
551.57599	494
552.091	459
552.60602	485
553.12097	498
553.63593	491
554.15094	465
554.66583	525
555.18079	494
555.69568	471
556.21063	473
556.72552	440
557.24036	497
557.75525	454
558.27008	457
558.78491	511
559.29974	489
559.81458	520
560.32935	499
560.84412	500
561.35889	513
561.87366	509
562.38837	508
562.90308	497
563.41779	476
563.9325	518
564.44714	519
564.96179	533
565.47644	502
565.99109	525
566.50574	529
567.02032	531
567.53491	544
568.0495	495
568.56403	521
569.07861	527
569.59314	534
570.1076	533
570.62213	522
571.1366	500
571.65106	544
572.16553	534
572.67999	529
573.1944	497
573.7088	539
574.22321	544
574.73755	497
575.25195	533
575.7663	491
576.28058	550
576.79492	532
577.3092	606
577.82349	516
578.33777	597
578.85205	566
579.36627	564
579.88049	584
580.39471	594
580.90887	552
581.42303	599
581.93719	602
582.45135	581
582.96545	589
583.47955	581
583.99365	650
584.50775	573
585.02179	617
585.53583	615
586.04987	624
586.5639	616
587.07788	581
587.59186	603
588.10583	623
588.61975	597
589.13373	608
589.64758	635
590.1615	618
590.67542	600
591.18927	607
591.70306	655
592.21692	639
592.73071	637
593.24451	634
593.7583	640
594.27209	683
594.78583	651
595.29956	666
595.81323	689
596.32697	675
596.84064	652
597.35425	665
597.86792	644
598.38153	707
598.89514	636
599.40875	675
599.9223	637
600.43585	650
600.9494	638
601.46289	640
601.97638	656
602.48987	651
603.00336	667
603.51678	694
604.03021	643
604.54364	639
605.05701	622
605.57043	597
606.08374	669
606.59711	652
607.11041	643
