Date and Time:                Thu Oct 30 09:27:16.424 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	313
478.84332	397
479.35983	365
479.87631	368
480.39282	352
480.9093	381
481.42575	382
481.94223	351
482.45868	350
482.97513	371
483.49158	369
484.00803	372
484.52444	384
485.04086	376
485.55728	405
486.07367	398
486.59006	415
487.10645	456
487.62283	430
488.13919	434
488.65555	390
489.17191	462
489.68826	446
490.20459	456
490.72092	434
491.23724	490
491.75354	555
492.26984	536
492.78613	533
493.30243	507
493.8187	560
494.33496	544
494.85123	568
495.36746	564
495.8837	547
496.39993	561
496.91617	597
497.43237	614
497.94858	651
498.46478	637
498.98096	616
499.49713	602
500.01331	615
500.52945	618
501.04562	596
501.56174	609
502.07788	618
502.59399	603
503.11011	574
503.62622	621
504.1423	619
504.65839	651
505.17447	610
505.69052	556
506.20657	583
506.72263	611
507.23865	659
507.75467	566
508.27069	597
508.78668	618
509.30267	588
509.81866	629
510.33463	610
510.85059	579
511.36655	610
511.88248	591
512.39844	604
512.91437	541
513.43024	565
513.94617	605
514.46204	589
514.97791	625
515.49377	584
516.00964	601
516.52551	594
517.04132	642
517.55719	578
518.073	606
518.58881	627
519.10461	622
519.62036	668
520.13617	594
520.65192	615
521.16766	574
521.68341	562
522.1991	600
522.71484	594
523.23053	571
523.74622	569
524.2619	561
524.77759	601
525.29327	571
525.8089	552
526.32452	563
526.84015	585
527.35577	560
527.8714	540
528.38696	583
528.90259	586
529.41815	565
529.93372	571
530.44922	570
530.96478	586
531.48029	580
531.99579	588
532.51129	597
533.02679	572
533.5423	567
534.05774	544
534.57318	583
535.08862	532
535.60406	547
536.11945	549
536.63489	566
537.15027	538
537.66565	535
538.18097	546
538.69635	585
539.21167	561
539.72699	547
540.24231	552
540.75763	570
541.27289	575
541.78821	539
542.30347	576
542.81873	527
543.33392	566
543.84918	578
544.36438	527
544.87958	544
545.39478	561
545.90991	534
546.42511	547
546.94025	490
547.45538	539
547.97052	523
548.4856	506
549.00073	580
549.51581	556
550.03088	546
550.5459	562
551.06097	569
551.57599	521
552.091	508
552.60602	534
553.12097	539
553.63593	499
554.15094	568
554.66583	537
555.18079	560
555.69568	535
556.21063	521
556.72552	546
557.24036	558
557.75525	545
558.27008	583
558.78491	546
559.29974	531
559.81458	513
560.32935	563
560.84412	546
561.35889	566
561.87366	583
562.38837	548
562.90308	581
563.41779	531
563.9325	589
564.44714	576
564.96179	564
565.47644	577
565.99109	598
566.50574	592
567.02032	625
567.53491	574
568.0495	576
568.56403	587
569.07861	569
569.59314	608
570.1076	604
570.62213	578
571.1366	585
571.65106	590
572.16553	619
572.67999	603
573.1944	606
573.7088	651
574.22321	582
574.73755	620
575.25195	643
575.7663	662
576.28058	626
576.79492	613
577.3092	643
577.82349	628
578.33777	649
578.85205	646
579.36627	667
579.88049	664
580.39471	640
580.90887	651
581.42303	644
581.93719	640
582.45135	671
582.96545	661
583.47955	745
583.99365	663
584.50775	654
585.02179	719
585.53583	706
586.04987	683
586.5639	721
587.07788	633
587.59186	692
588.10583	731
588.61975	688
589.13373	671
589.64758	756
590.1615	732
590.67542	686
591.18927	753
591.70306	708
592.21692	721
592.73071	775
593.24451	734
593.7583	759
594.27209	745
594.78583	720
595.29956	752
595.81323	729
596.32697	744
596.84064	736
597.35425	769
597.86792	748
598.38153	734
598.89514	771
599.40875	712
599.9223	711
600.43585	740
600.9494	758
601.46289	729
601.97638	740
602.48987	727
603.00336	745
603.51678	772
604.03021	778
604.54364	767
605.05701	778
605.57043	744
606.08374	750
606.59711	708
607.11041	737
