Date and Time:                Thu Oct 30 09:28:38.364 2025
Software Version:             4.30.30000.0
Temperature (C):              -90
Model:                        DU971P_UVB
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         30
Readout Mode:                 Full Vertical Binning
Horizontal binning:           2
Extended Dynamic Range:       off
Horizontally flipped:         false
Vertical Shift Speed (usecs): 9.68
Pixel Readout Rate (MHz):     3
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Conventional
Serial Number:                20367
Pre-Amplifier Gain:           4x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR193i:
Serial Number:                SR-2646
Wavelength (nm):              690
Grating Groove Density (l/mm):300
Grating Blaze:                500nm
Input Side Slit Width (um):   1000



478.32681	336
478.84332	351
479.35983	336
479.87631	367
480.39282	376
480.9093	346
481.42575	351
481.94223	355
482.45868	345
482.97513	375
483.49158	339
484.00803	395
484.52444	401
485.04086	393
485.55728	411
486.07367	383
486.59006	410
487.10645	423
487.62283	391
488.13919	454
488.65555	420
489.17191	454
489.68826	469
490.20459	461
490.72092	449
491.23724	468
491.75354	488
492.26984	510
492.78613	511
493.30243	533
493.8187	516
494.33496	535
494.85123	514
495.36746	521
495.8837	542
496.39993	512
496.91617	578
497.43237	595
497.94858	561
498.46478	624
498.98096	576
499.49713	633
500.01331	645
500.52945	644
501.04562	3457
501.56174	584
502.07788	614
502.59399	597
503.11011	616
503.62622	620
504.1423	602
504.65839	598
505.17447	629
505.69052	625
506.20657	599
506.72263	591
507.23865	627
507.75467	582
508.27069	608
508.78668	603
509.30267	628
509.81866	626
510.33463	630
510.85059	608
511.36655	612
511.88248	583
512.39844	584
512.91437	632
513.43024	615
513.94617	565
514.46204	616
514.97791	581
515.49377	620
516.00964	598
516.52551	595
517.04132	584
517.55719	617
518.073	574
518.58881	580
519.10461	582
519.62036	544
520.13617	581
520.65192	545
521.16766	596
521.68341	580
522.1991	589
522.71484	612
523.23053	594
523.74622	569
524.2619	578
524.77759	631
525.29327	591
525.8089	545
526.32452	532
526.84015	587
527.35577	576
527.8714	571
528.38696	557
528.90259	542
529.41815	573
529.93372	593
530.44922	584
530.96478	583
531.48029	532
531.99579	539
532.51129	553
533.02679	534
533.5423	585
534.05774	596
534.57318	521
535.08862	544
535.60406	549
536.11945	553
536.63489	547
537.15027	529
537.66565	554
538.18097	537
538.69635	528
539.21167	522
539.72699	543
540.24231	527
540.75763	540
541.27289	522
541.78821	502
542.30347	501
542.81873	528
543.33392	518
543.84918	574
544.36438	500
544.87958	581
545.39478	530
545.90991	536
546.42511	537
546.94025	553
547.45538	523
547.97052	513
548.4856	523
549.00073	528
549.51581	520
550.03088	523
550.5459	536
551.06097	550
551.57599	539
552.091	537
552.60602	520
553.12097	571
553.63593	541
554.15094	578
554.66583	526
555.18079	539
555.69568	519
556.21063	521
556.72552	547
557.24036	516
557.75525	565
558.27008	547
558.78491	551
559.29974	548
559.81458	538
560.32935	566
560.84412	540
561.35889	562
561.87366	547
562.38837	543
562.90308	583
563.41779	536
563.9325	555
564.44714	529
564.96179	536
565.47644	599
565.99109	534
566.50574	574
567.02032	582
567.53491	576
568.0495	605
568.56403	583
569.07861	607
569.59314	603
570.1076	617
570.62213	595
571.1366	599
571.65106	630
572.16553	626
572.67999	613
573.1944	618
573.7088	625
574.22321	582
574.73755	635
575.25195	635
575.7663	605
576.28058	640
576.79492	601
577.3092	643
577.82349	628
578.33777	616
578.85205	654
579.36627	630
579.88049	639
580.39471	646
580.90887	666
581.42303	639
581.93719	685
582.45135	616
582.96545	657
583.47955	689
583.99365	662
584.50775	686
585.02179	669
585.53583	665
586.04987	685
586.5639	736
587.07788	662
587.59186	672
588.10583	703
588.61975	726
589.13373	706
589.64758	676
590.1615	716
590.67542	723
591.18927	681
591.70306	704
592.21692	682
592.73071	729
593.24451	746
593.7583	741
594.27209	751
594.78583	741
595.29956	691
595.81323	760
596.32697	724
596.84064	766
597.35425	690
597.86792	744
598.38153	738
598.89514	746
599.40875	733
599.9223	723
600.43585	738
600.9494	776
601.46289	829
601.97638	760
602.48987	735
603.00336	754
603.51678	712
604.03021	750
604.54364	785
605.05701	795
605.57043	754
606.08374	754
606.59711	772
607.11041	769
